Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate,WeatherAssessment,Progress,Weekend,DayCount,Delay
2022-09-15,1,149,145,1,1,144,776,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,0,905,447
2022-09-15,3,100,53,2,2,51,303,33111.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,51.0,0,401,366
2022-09-15,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,625,263
2022-09-15,9,118,114,1,1,113,543,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,0,849,442
2022-09-15,10,143,129,1,1,128,668,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,0,821,398
2022-09-15,11,136,132,1,1,131,686,78239.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,96.32352941176471,0,849,303
2022-09-15,13,110,75,2,2,73,384,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,513,357
2022-09-15,14,113,51,2,2,49,292,31009.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,43.36283185840708,0,373,529
2022-09-15,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1045,417
2022-09-15,18,97,49,2,2,47,229,29929.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,48.45360824742268,0,373,343
2022-09-15,19,91,61,2,2,59,330,42410.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,64.83516483516483,0,457,341
2022-09-15,21,135,125,1,1,124,634,81849.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,91.85185185185185,0,653,262
2022-09-15,23,102,73,2,2,71,374,47791.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,69.6078431372549,0,457,320
2022-09-15,24,111,86,1,1,85,452,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,0,681,405
2022-09-16,1,149,145,1,1,144,776,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,0,906,447
2022-09-16,3,100,53,2,2,51,303,33111.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,51.0,0,402,366
2022-09-16,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,626,263
2022-09-16,9,118,114,1,1,113,543,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,0,850,442
2022-09-16,10,143,129,1,1,128,669,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,0,822,398
2022-09-16,11,136,132,1,1,131,687,78239.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,96.32352941176471,0,850,303
2022-09-16,13,110,75,2,2,73,384,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,514,357
2022-09-16,14,113,53,2,2,51,295,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,374,529
2022-09-16,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1046,417
2022-09-16,18,97,49,2,2,47,230,29929.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,48.45360824742268,0,374,343
2022-09-16,19,91,61,2,2,59,330,42410.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,64.83516483516483,0,458,341
2022-09-16,21,135,125,1,1,124,635,81849.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,91.85185185185185,0,654,262
2022-09-16,23,102,73,2,2,71,374,47791.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,69.6078431372549,0,458,320
2022-09-16,24,111,86,1,1,85,452,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,0,682,405
2022-09-17,1,149,145,1,1,144,776,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,1,907,447
2022-09-17,3,100,53,2,2,51,303,33111.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,51.0,1,403,366
2022-09-17,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,1,627,263
2022-09-17,9,118,114,1,1,113,544,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,1,851,442
2022-09-17,10,143,129,1,1,128,669,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,1,823,398
2022-09-17,11,136,132,1,1,131,687,78239.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,96.32352941176471,1,851,303
2022-09-17,13,110,75,2,2,73,384,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,1,515,357
2022-09-17,14,113,53,2,2,51,295,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,1,375,529
2022-09-17,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,1,1047,417
2022-09-17,18,97,49,2,2,47,230,29929.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,48.45360824742268,1,375,343
2022-09-17,19,91,61,2,2,59,330,42410.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,64.83516483516483,1,459,341
2022-09-17,21,135,125,1,1,124,635,81849.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,91.85185185185185,1,655,262
2022-09-17,23,102,73,2,2,71,374,47791.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,69.6078431372549,1,459,320
2022-09-17,24,111,86,1,1,85,452,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,1,683,405
2022-09-18,1,149,145,1,1,144,776,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,1,908,447
2022-09-18,3,100,53,2,2,51,303,33111.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,51.0,1,404,366
2022-09-18,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,1,628,263
2022-09-18,9,118,114,1,1,113,544,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,1,852,442
2022-09-18,10,143,129,1,1,128,669,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,1,824,398
2022-09-18,11,136,132,1,1,131,687,78239.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,96.32352941176471,1,852,303
2022-09-18,13,110,75,2,2,73,384,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,1,516,357
2022-09-18,14,113,53,2,2,51,295,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,1,376,529
2022-09-18,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,1,1048,417
2022-09-18,18,97,49,2,2,47,230,29929.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,48.45360824742268,1,376,343
2022-09-18,19,91,61,2,2,59,330,42410.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,64.83516483516483,1,460,341
2022-09-18,21,135,125,1,1,124,635,81849.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,91.85185185185185,1,656,262
2022-09-18,23,102,73,2,2,71,374,47791.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,69.6078431372549,1,460,320
2022-09-18,24,111,86,1,1,85,452,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,1,684,405
2022-09-19,1,149,145,1,1,144,777,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,0,909,447
2022-09-19,3,100,55,2,2,53,305,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,405,366
2022-09-19,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,629,263
2022-09-19,9,118,114,1,1,113,545,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,0,853,442
2022-09-19,10,143,129,1,1,128,670,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,0,825,398
2022-09-19,11,136,132,1,1,131,687,78239.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,96.32352941176471,0,853,303
2022-09-19,13,110,75,2,2,73,384,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,517,357
2022-09-19,14,113,53,2,2,51,296,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,377,529
2022-09-19,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1049,417
2022-09-19,18,97,49,2,2,47,230,29929.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,48.45360824742268,0,377,343
2022-09-19,19,91,61,2,2,59,330,42410.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,64.83516483516483,0,461,341
2022-09-19,21,135,125,1,1,124,635,81849.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,91.85185185185185,0,657,262
2022-09-19,23,102,73,2,2,71,374,47791.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,69.6078431372549,0,461,320
2022-09-19,24,111,86,1,1,85,452,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,0,685,405
2022-09-20,1,149,145,1,1,144,777,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,0,910,447
2022-09-20,3,100,55,2,2,53,306,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,406,366
2022-09-20,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,630,263
2022-09-20,9,118,114,1,1,113,545,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,0,854,442
2022-09-20,10,143,129,1,1,128,670,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,0,826,398
2022-09-20,11,136,133,1,1,132,688,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,0,854,303
2022-09-20,13,110,75,2,2,73,385,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,518,357
2022-09-20,14,113,53,2,2,51,298,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,378,529
2022-09-20,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1050,417
2022-09-20,18,97,49,2,2,47,232,29929.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,48.45360824742268,0,378,343
2022-09-20,19,91,63,2,2,61,334,43152.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,67.03296703296702,0,462,341
2022-09-20,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,0,658,262
2022-09-20,23,102,74,2,2,72,377,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,0,462,320
2022-09-20,24,111,86,1,1,85,452,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,0,686,405
2022-09-21,1,149,145,1,1,144,778,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,0,911,447
2022-09-21,3,100,55,2,2,53,306,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,407,366
2022-09-21,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,631,263
2022-09-21,9,118,114,1,1,113,545,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,0,855,442
2022-09-21,10,143,129,1,1,128,670,81005.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,89.5104895104895,0,827,398
2022-09-21,11,136,133,1,1,132,688,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,0,855,303
2022-09-21,13,110,75,2,2,73,385,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,519,357
2022-09-21,14,113,53,2,2,51,299,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,379,529
2022-09-21,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1051,417
2022-09-21,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,0,379,343
2022-09-21,19,91,64,2,2,62,337,43395.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,68.13186813186813,0,463,341
2022-09-21,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,0,659,262
2022-09-21,23,102,74,2,2,72,378,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,0,463,320
2022-09-21,24,111,86,1,1,85,453,55072.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,76.57657657657657,0,687,405
2022-09-22,1,149,145,1,1,144,778,92693.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,96.64429530201343,0,912,447
2022-09-22,3,100,55,2,2,53,306,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,408,366
2022-09-22,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,632,263
2022-09-22,9,118,114,1,1,113,546,76309.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,95.76271186440678,0,856,442
2022-09-22,10,143,130,1,1,129,671,81395.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,90.20979020979021,0,828,398
2022-09-22,11,136,133,1,1,132,688,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,0,856,303
2022-09-22,13,110,75,2,2,73,385,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,520,357
2022-09-22,14,113,53,2,2,51,300,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,380,529
2022-09-22,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1052,417
2022-09-22,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,0,380,343
2022-09-22,19,91,64,2,2,62,337,43395.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,68.13186813186813,0,464,341
2022-09-22,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,0,660,262
2022-09-22,23,102,74,2,2,72,378,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,0,464,320
2022-09-22,24,111,87,1,1,86,455,55418.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,77.47747747747748,0,688,405
2022-09-23,1,149,146,1,1,145,779,93660.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,97.31543624161074,0,913,447
2022-09-23,3,100,55,2,2,53,306,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,409,366
2022-09-23,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,633,263
2022-09-23,9,118,115,1,1,114,547,77258.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,96.61016949152543,0,857,442
2022-09-23,10,143,130,1,1,129,671,81395.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,90.20979020979021,0,829,398
2022-09-23,11,136,133,1,1,132,688,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,0,857,303
2022-09-23,13,110,75,2,2,73,385,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,0,521,357
2022-09-23,14,113,53,2,2,51,301,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,381,529
2022-09-23,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1053,417
2022-09-23,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,0,381,343
2022-09-23,19,91,64,2,2,62,338,43395.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,68.13186813186813,0,465,341
2022-09-23,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,0,661,262
2022-09-23,23,102,74,2,2,72,379,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,0,465,320
2022-09-23,24,111,87,1,1,86,455,55418.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,77.47747747747748,0,689,405
2022-09-24,1,149,146,1,1,145,779,93660.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,97.31543624161074,1,914,447
2022-09-24,3,100,55,2,2,53,306,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,1,410,366
2022-09-24,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,1,634,263
2022-09-24,9,118,115,1,1,114,547,77258.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,96.61016949152543,1,858,442
2022-09-24,10,143,130,1,1,129,671,81395.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,90.20979020979021,1,830,398
2022-09-24,11,136,133,1,1,132,688,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,1,858,303
2022-09-24,13,110,75,2,2,73,385,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,1,522,357
2022-09-24,14,113,53,2,2,51,301,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,1,382,529
2022-09-24,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,1,1054,417
2022-09-24,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,1,382,343
2022-09-24,19,91,64,2,2,62,338,43395.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,68.13186813186813,1,466,341
2022-09-24,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,1,662,262
2022-09-24,23,102,74,2,2,72,379,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,1,466,320
2022-09-24,24,111,87,1,1,86,455,55418.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,77.47747747747748,1,690,405
2022-09-25,1,149,146,1,1,145,779,93660.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,97.31543624161074,1,915,447
2022-09-25,3,100,55,2,2,53,306,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,1,411,366
2022-09-25,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,1,635,263
2022-09-25,9,118,115,1,1,114,547,77258.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,96.61016949152543,1,859,442
2022-09-25,10,143,130,1,1,129,671,81395.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,90.20979020979021,1,831,398
2022-09-25,11,136,133,1,1,132,688,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,1,859,303
2022-09-25,13,110,75,2,2,73,385,45665.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,66.36363636363637,1,523,357
2022-09-25,14,113,53,2,2,51,301,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,1,383,529
2022-09-25,16,142,131,1,1,130,702,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,1,1055,417
2022-09-25,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,1,383,343
2022-09-25,19,91,64,2,2,62,338,43395.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,68.13186813186813,1,467,341
2022-09-25,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,1,663,262
2022-09-25,23,102,74,2,2,72,379,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,1,467,320
2022-09-25,24,111,87,1,1,86,455,55418.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,77.47747747747748,1,691,405
2022-09-26,1,149,146,1,1,145,780,93660.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,97.31543624161074,0,916,447
2022-09-26,3,100,55,2,2,53,307,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,412,366
2022-09-26,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,636,263
2022-09-26,9,118,115,1,1,114,548,77258.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,96.61016949152543,0,860,442
2022-09-26,10,143,130,1,1,129,671,81395.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,90.20979020979021,0,832,398
2022-09-26,11,136,133,1,1,132,689,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,0,860,303
2022-09-26,13,110,76,2,2,74,387,46263.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,67.27272727272727,0,524,357
2022-09-26,14,113,53,2,2,51,301,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,384,529
2022-09-26,16,142,131,1,1,130,703,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1056,417
2022-09-26,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,0,384,343
2022-09-26,19,91,65,2,2,63,340,44325.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,69.23076923076923,0,468,341
2022-09-26,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,0,664,262
2022-09-26,23,102,74,2,2,72,379,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,0,468,320
2022-09-26,24,111,87,1,1,86,455,55418.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,77.47747747747748,0,692,405
2022-09-27,1,149,146,1,1,145,780,93660.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,97.31543624161074,0,917,447
2022-09-27,3,100,55,2,2,53,308,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,413,366
2022-09-27,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,637,263
2022-09-27,9,118,115,1,1,114,548,77258.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,96.61016949152543,0,861,442
2022-09-27,10,143,130,1,1,129,671,81395.0,2020-06-16,2022-03-15,2020-06-16,2023-04-17,16.666666666666664,90.20979020979021,0,833,398
2022-09-27,11,136,133,1,1,132,689,79196.0,2020-05-19,2022-02-20,2020-05-19,2022-12-20,62.5,97.05882352941177,0,861,303
2022-09-27,13,110,76,2,2,74,387,46263.0,2021-04-20,2022-05-19,2021-04-20,2023-05-11,33.33333333333333,67.27272727272727,0,525,357
2022-09-27,14,113,53,2,2,51,301,32199.0,2021-09-07,2022-09-05,2021-09-07,2024-02-16,28.57142857142857,45.13274336283185,0,385,529
2022-09-27,16,142,131,1,1,130,703,82997.0,2019-11-05,2021-12-14,2019-11-05,2023-02-04,14.285714285714285,91.54929577464789,0,1057,417
2022-09-27,18,97,50,2,2,48,233,30428.0,2021-09-07,2022-12-29,2021-09-07,2023-12-07,25.0,49.48453608247423,0,385,343
2022-09-27,19,91,65,2,2,63,342,44325.0,2021-06-15,2022-05-28,2021-06-15,2023-05-04,50.0,69.23076923076923,0,469,341
2022-09-27,21,135,126,1,1,125,637,82363.0,2020-12-01,2022-04-22,2020-12-01,2023-01-09,57.14285714285714,92.5925925925926,0,665,262
2022-09-27,23,102,74,2,2,72,381,48576.0,2021-06-15,2022-06-05,2021-06-15,2023-04-21,50.0,70.58823529411765,0,469,320
2022-09-27,24,111,87,1,1,86,456,55418.0,2020-11-03,2022-07-07,2020-11-03,2023-08-16,28.57142857142857,77.47747747747748,0,693,405
2022-09-28,1,149,146,1,1,145,780,93660.0,2020-03-24,2021-08-14,2020-03-24,2022-11-04,42.85714285714285,97.31543624161074,0,918,447
2022-09-28,3,100,55,2,2,53,309,34442.0,2021-08-10,2023-05-06,2021-08-10,2024-05-06,16.666666666666664,53.0,0,414,366
2022-09-28,5,122,73,2,2,71,423,49057.0,2020-12-29,2023-04-21,2020-12-29,2024-01-09,50.0,58.19672131147541,0,638,263
2022-09-28,9,118,116,1,1,115,549,78008.0,2020-05-19,2021-09-23,2020-05-19,2022-12-09,71.42857142857143,97.45762711864407,0,862,442
