TotalTask,StartedTask,OnGoingTask,DelayedTask,CompletedTask,WorkDay,TotalSpent,WeatherAssessment,Progress,Weekend,DayCount,Delay
100.0,70.0,1.0,1.0,69.0,390.0,43738.0,16.666666666666664,69.0,0.0,576.0,366.0
122.0,93.0,2.0,2.0,91.0,536.0,61934.0,50.0,74.59016393442623,0.0,800.0,263.0
143.0,139.0,1.0,1.0,138.0,727.0,86517.0,16.666666666666664,96.5034965034965,0.0,996.0,398.0
110.0,104.0,2.0,2.0,102.0,530.0,63901.0,33.33333333333333,92.72727272727272,0.0,688.0,357.0
113.0,76.0,2.0,2.0,74.0,431.0,45046.0,28.57142857142857,65.48672566371681,0.0,548.0,529.0
97.0,75.0,1.0,1.0,74.0,391.0,46714.0,25.0,76.28865979381443,0.0,548.0,343.0
91.0,85.0,1.0,1.0,84.0,426.0,57941.0,50.0,92.3076923076923,0.0,632.0,341.0
102.0,98.0,2.0,2.0,96.0,512.0,63205.0,50.0,94.11764705882352,0.0,632.0,320.0
111.0,98.0,1.0,1.0,97.0,516.0,61242.0,28.57142857142857,87.38738738738738,0.0,856.0,405.0
100.0,70.0,1.0,1.0,69.0,390.0,43738.0,16.666666666666664,69.0,0.0,577.0,366.0
122.0,94.0,2.0,2.0,92.0,539.0,62840.0,50.0,75.40983606557377,0.0,801.0,263.0
143.0,140.0,1.0,1.0,139.0,729.0,87190.0,16.666666666666664,97.2027972027972,0.0,997.0,398.0
110.0,104.0,2.0,2.0,102.0,532.0,63901.0,33.33333333333333,92.72727272727272,0.0,689.0,357.0
113.0,76.0,2.0,2.0,74.0,432.0,45046.0,28.57142857142857,65.48672566371681,0.0,549.0,529.0
97.0,75.0,1.0,1.0,74.0,392.0,46714.0,25.0,76.28865979381443,0.0,549.0,343.0
91.0,85.0,1.0,1.0,84.0,427.0,57941.0,50.0,92.3076923076923,0.0,633.0,341.0
102.0,98.0,2.0,2.0,96.0,513.0,63205.0,50.0,94.11764705882352,0.0,633.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,0.0,857.0,405.0
100.0,70.0,1.0,1.0,69.0,390.0,43738.0,16.666666666666664,69.0,1.0,578.0,366.0
122.0,94.0,2.0,2.0,92.0,539.0,62840.0,50.0,75.40983606557377,1.0,802.0,263.0
143.0,140.0,1.0,1.0,139.0,729.0,87190.0,16.666666666666664,97.2027972027972,1.0,998.0,398.0
110.0,104.0,2.0,2.0,102.0,532.0,63901.0,33.33333333333333,92.72727272727272,1.0,690.0,357.0
113.0,77.0,2.0,2.0,75.0,433.0,45681.0,28.57142857142857,66.3716814159292,1.0,550.0,529.0
97.0,75.0,1.0,1.0,74.0,393.0,46714.0,25.0,76.28865979381443,1.0,550.0,343.0
91.0,85.0,1.0,1.0,84.0,427.0,57941.0,50.0,92.3076923076923,1.0,634.0,341.0
102.0,98.0,2.0,2.0,96.0,513.0,63205.0,50.0,94.11764705882352,1.0,634.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,1.0,858.0,405.0
100.0,70.0,1.0,1.0,69.0,390.0,43738.0,16.666666666666664,69.0,1.0,579.0,366.0
122.0,94.0,2.0,2.0,92.0,539.0,62840.0,50.0,75.40983606557377,1.0,803.0,263.0
143.0,140.0,1.0,1.0,139.0,729.0,87190.0,16.666666666666664,97.2027972027972,1.0,999.0,398.0
110.0,104.0,2.0,2.0,102.0,532.0,63901.0,33.33333333333333,92.72727272727272,1.0,691.0,357.0
113.0,77.0,2.0,2.0,75.0,433.0,45681.0,28.57142857142857,66.3716814159292,1.0,551.0,529.0
97.0,75.0,1.0,1.0,74.0,393.0,46714.0,25.0,76.28865979381443,1.0,551.0,343.0
91.0,85.0,1.0,1.0,84.0,427.0,57941.0,50.0,92.3076923076923,1.0,635.0,341.0
102.0,98.0,2.0,2.0,96.0,513.0,63205.0,50.0,94.11764705882352,1.0,635.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,1.0,859.0,405.0
100.0,70.0,1.0,1.0,69.0,390.0,43738.0,16.666666666666664,69.0,0.0,580.0,366.0
122.0,94.0,2.0,2.0,92.0,540.0,62840.0,50.0,75.40983606557377,0.0,804.0,263.0
143.0,140.0,1.0,1.0,139.0,730.0,87190.0,16.666666666666664,97.2027972027972,0.0,1000.0,398.0
110.0,104.0,2.0,2.0,102.0,533.0,63901.0,33.33333333333333,92.72727272727272,0.0,692.0,357.0
113.0,78.0,2.0,2.0,76.0,435.0,46294.0,28.57142857142857,67.2566371681416,0.0,552.0,529.0
97.0,76.0,1.0,1.0,75.0,394.0,47467.0,25.0,77.31958762886599,0.0,552.0,343.0
91.0,85.0,1.0,1.0,84.0,427.0,57941.0,50.0,92.3076923076923,0.0,636.0,341.0
102.0,99.0,2.0,2.0,97.0,516.0,63618.0,50.0,95.09803921568627,0.0,636.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,0.0,860.0,405.0
100.0,70.0,1.0,1.0,69.0,391.0,43738.0,16.666666666666664,69.0,0.0,581.0,366.0
122.0,94.0,2.0,2.0,92.0,542.0,62840.0,50.0,75.40983606557377,0.0,805.0,263.0
143.0,140.0,1.0,1.0,139.0,731.0,87190.0,16.666666666666664,97.2027972027972,0.0,1001.0,398.0
110.0,105.0,2.0,2.0,103.0,535.0,64406.0,33.33333333333333,93.63636363636364,0.0,693.0,357.0
113.0,78.0,2.0,2.0,76.0,437.0,46294.0,28.57142857142857,67.2566371681416,0.0,553.0,529.0
97.0,76.0,1.0,1.0,75.0,395.0,47467.0,25.0,77.31958762886599,0.0,553.0,343.0
91.0,86.0,1.0,1.0,85.0,428.0,58250.0,50.0,93.4065934065934,0.0,637.0,341.0
102.0,100.0,2.0,2.0,98.0,517.0,64097.0,50.0,96.07843137254902,0.0,637.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,0.0,861.0,405.0
100.0,70.0,1.0,1.0,69.0,391.0,43738.0,16.666666666666664,69.0,0.0,582.0,366.0
122.0,96.0,2.0,2.0,94.0,544.0,63712.0,50.0,77.04918032786885,0.0,806.0,263.0
143.0,140.0,1.0,1.0,139.0,732.0,87190.0,16.666666666666664,97.2027972027972,0.0,1002.0,398.0
110.0,105.0,2.0,2.0,103.0,536.0,64406.0,33.33333333333333,93.63636363636364,0.0,694.0,357.0
113.0,78.0,2.0,2.0,76.0,438.0,46294.0,28.57142857142857,67.2566371681416,0.0,554.0,529.0
97.0,76.0,1.0,1.0,75.0,395.0,47467.0,25.0,77.31958762886599,0.0,554.0,343.0
91.0,86.0,1.0,1.0,85.0,428.0,58250.0,50.0,93.4065934065934,0.0,638.0,341.0
102.0,100.0,2.0,2.0,98.0,518.0,64097.0,50.0,96.07843137254902,0.0,638.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,0.0,862.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,583.0,366.0
122.0,96.0,2.0,2.0,94.0,545.0,63712.0,50.0,77.04918032786885,0.0,807.0,263.0
143.0,140.0,1.0,1.0,139.0,733.0,87190.0,16.666666666666664,97.2027972027972,0.0,1003.0,398.0
110.0,106.0,2.0,2.0,104.0,538.0,64837.0,33.33333333333333,94.54545454545455,0.0,695.0,357.0
113.0,78.0,2.0,2.0,76.0,440.0,46294.0,28.57142857142857,67.2566371681416,0.0,555.0,529.0
97.0,76.0,1.0,1.0,75.0,396.0,47467.0,25.0,77.31958762886599,0.0,555.0,343.0
91.0,86.0,1.0,1.0,85.0,429.0,58250.0,50.0,93.4065934065934,0.0,639.0,341.0
102.0,100.0,2.0,2.0,98.0,520.0,64097.0,50.0,96.07843137254902,0.0,639.0,320.0
111.0,98.0,1.0,1.0,97.0,517.0,61242.0,28.57142857142857,87.38738738738738,0.0,863.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,584.0,366.0
122.0,96.0,2.0,2.0,94.0,547.0,63712.0,50.0,77.04918032786885,0.0,808.0,263.0
143.0,141.0,1.0,1.0,140.0,735.0,88116.0,16.666666666666664,97.9020979020979,0.0,1004.0,398.0
110.0,106.0,2.0,2.0,104.0,539.0,64837.0,33.33333333333333,94.54545454545455,0.0,696.0,357.0
113.0,78.0,2.0,2.0,76.0,442.0,46294.0,28.57142857142857,67.2566371681416,0.0,556.0,529.0
97.0,76.0,1.0,1.0,75.0,396.0,47467.0,25.0,77.31958762886599,0.0,556.0,343.0
91.0,86.0,1.0,1.0,85.0,430.0,58250.0,50.0,93.4065934065934,0.0,640.0,341.0
102.0,100.0,2.0,2.0,98.0,521.0,64097.0,50.0,96.07843137254902,0.0,640.0,320.0
111.0,99.0,1.0,1.0,98.0,519.0,61955.0,28.57142857142857,88.28828828828829,0.0,864.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,1.0,585.0,366.0
122.0,96.0,2.0,2.0,94.0,547.0,63712.0,50.0,77.04918032786885,1.0,809.0,263.0
143.0,141.0,1.0,1.0,140.0,735.0,88116.0,16.666666666666664,97.9020979020979,1.0,1005.0,398.0
110.0,106.0,2.0,2.0,104.0,539.0,64837.0,33.33333333333333,94.54545454545455,1.0,697.0,357.0
113.0,79.0,2.0,2.0,77.0,444.0,47048.0,28.57142857142857,68.14159292035397,1.0,557.0,529.0
97.0,77.0,1.0,1.0,76.0,398.0,48152.0,25.0,78.35051546391753,1.0,557.0,343.0
91.0,86.0,1.0,1.0,85.0,430.0,58250.0,50.0,93.4065934065934,1.0,641.0,341.0
102.0,100.0,2.0,2.0,98.0,521.0,64097.0,50.0,96.07843137254902,1.0,641.0,320.0
111.0,99.0,1.0,1.0,98.0,519.0,61955.0,28.57142857142857,88.28828828828829,1.0,865.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,1.0,586.0,366.0
122.0,96.0,2.0,2.0,94.0,547.0,63712.0,50.0,77.04918032786885,1.0,810.0,263.0
143.0,141.0,1.0,1.0,140.0,735.0,88116.0,16.666666666666664,97.9020979020979,1.0,1006.0,398.0
110.0,106.0,2.0,2.0,104.0,539.0,64837.0,33.33333333333333,94.54545454545455,1.0,698.0,357.0
113.0,79.0,2.0,2.0,77.0,444.0,47048.0,28.57142857142857,68.14159292035397,1.0,558.0,529.0
97.0,77.0,1.0,1.0,76.0,399.0,48152.0,25.0,78.35051546391753,1.0,558.0,343.0
91.0,86.0,1.0,1.0,85.0,430.0,58250.0,50.0,93.4065934065934,1.0,642.0,341.0
102.0,100.0,2.0,2.0,98.0,521.0,64097.0,50.0,96.07843137254902,1.0,642.0,320.0
111.0,99.0,1.0,1.0,98.0,519.0,61955.0,28.57142857142857,88.28828828828829,1.0,866.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,587.0,366.0
122.0,96.0,2.0,2.0,94.0,549.0,63712.0,50.0,77.04918032786885,0.0,811.0,263.0
143.0,141.0,1.0,1.0,140.0,735.0,88116.0,16.666666666666664,97.9020979020979,0.0,1007.0,398.0
110.0,106.0,2.0,2.0,104.0,541.0,64837.0,33.33333333333333,94.54545454545455,0.0,699.0,357.0
113.0,80.0,2.0,2.0,78.0,445.0,47777.0,28.57142857142857,69.02654867256636,0.0,559.0,529.0
97.0,77.0,1.0,1.0,76.0,400.0,48152.0,25.0,78.35051546391753,0.0,559.0,343.0
91.0,86.0,1.0,1.0,85.0,431.0,58250.0,50.0,93.4065934065934,0.0,643.0,341.0
102.0,100.0,2.0,2.0,98.0,523.0,64097.0,50.0,96.07843137254902,0.0,643.0,320.0
111.0,99.0,1.0,1.0,98.0,520.0,61955.0,28.57142857142857,88.28828828828829,0.0,867.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,588.0,366.0
122.0,96.0,2.0,2.0,94.0,550.0,63712.0,50.0,77.04918032786885,0.0,812.0,263.0
143.0,141.0,1.0,1.0,140.0,735.0,88116.0,16.666666666666664,97.9020979020979,0.0,1008.0,398.0
110.0,106.0,2.0,2.0,104.0,542.0,64837.0,33.33333333333333,94.54545454545455,0.0,700.0,357.0
113.0,80.0,2.0,2.0,78.0,447.0,47777.0,28.57142857142857,69.02654867256636,0.0,560.0,529.0
97.0,78.0,1.0,1.0,77.0,401.0,48891.0,25.0,79.38144329896907,0.0,560.0,343.0
91.0,86.0,1.0,1.0,85.0,432.0,58250.0,50.0,93.4065934065934,0.0,644.0,341.0
102.0,100.0,2.0,2.0,98.0,524.0,64097.0,50.0,96.07843137254902,0.0,644.0,320.0
111.0,99.0,1.0,1.0,98.0,521.0,61955.0,28.57142857142857,88.28828828828829,0.0,868.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,589.0,366.0
122.0,96.0,2.0,2.0,94.0,550.0,63712.0,50.0,77.04918032786885,0.0,813.0,263.0
143.0,141.0,1.0,1.0,140.0,735.0,88116.0,16.666666666666664,97.9020979020979,0.0,1009.0,398.0
110.0,106.0,2.0,2.0,104.0,542.0,64837.0,33.33333333333333,94.54545454545455,0.0,701.0,357.0
113.0,80.0,2.0,2.0,78.0,448.0,47777.0,28.57142857142857,69.02654867256636,0.0,561.0,529.0
97.0,78.0,1.0,1.0,77.0,401.0,48891.0,25.0,79.38144329896907,0.0,561.0,343.0
91.0,86.0,1.0,1.0,85.0,432.0,58250.0,50.0,93.4065934065934,0.0,645.0,341.0
102.0,100.0,2.0,2.0,98.0,525.0,64097.0,50.0,96.07843137254902,0.0,645.0,320.0
111.0,99.0,1.0,1.0,98.0,521.0,61955.0,28.57142857142857,88.28828828828829,0.0,869.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,590.0,366.0
122.0,97.0,2.0,2.0,95.0,553.0,64675.0,50.0,77.8688524590164,0.0,814.0,263.0
143.0,141.0,1.0,1.0,140.0,736.0,88116.0,16.666666666666664,97.9020979020979,0.0,1010.0,398.0
110.0,106.0,2.0,2.0,104.0,543.0,64837.0,33.33333333333333,94.54545454545455,0.0,702.0,357.0
113.0,80.0,2.0,2.0,78.0,448.0,47777.0,28.57142857142857,69.02654867256636,0.0,562.0,529.0
97.0,78.0,1.0,1.0,77.0,401.0,48891.0,25.0,79.38144329896907,0.0,562.0,343.0
91.0,86.0,1.0,1.0,85.0,433.0,58250.0,50.0,93.4065934065934,0.0,646.0,341.0
102.0,101.0,2.0,2.0,99.0,526.0,64875.0,50.0,97.05882352941177,0.0,646.0,320.0
111.0,99.0,1.0,1.0,98.0,521.0,61955.0,28.57142857142857,88.28828828828829,0.0,870.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,591.0,366.0
122.0,97.0,2.0,2.0,95.0,554.0,64675.0,50.0,77.8688524590164,0.0,815.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,0.0,1011.0,398.0
110.0,107.0,2.0,2.0,105.0,545.0,65828.0,33.33333333333333,95.45454545454545,0.0,703.0,357.0
113.0,80.0,2.0,2.0,78.0,448.0,47777.0,28.57142857142857,69.02654867256636,0.0,563.0,529.0
97.0,78.0,1.0,1.0,77.0,402.0,48891.0,25.0,79.38144329896907,0.0,563.0,343.0
91.0,86.0,1.0,1.0,85.0,434.0,58250.0,50.0,93.4065934065934,0.0,647.0,341.0
102.0,101.0,2.0,2.0,99.0,527.0,64875.0,50.0,97.05882352941177,0.0,647.0,320.0
111.0,99.0,1.0,1.0,98.0,521.0,61955.0,28.57142857142857,88.28828828828829,0.0,871.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,1.0,592.0,366.0
122.0,97.0,2.0,2.0,95.0,554.0,64675.0,50.0,77.8688524590164,1.0,816.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,1.0,1012.0,398.0
110.0,107.0,2.0,2.0,105.0,545.0,65828.0,33.33333333333333,95.45454545454545,1.0,704.0,357.0
113.0,80.0,2.0,2.0,78.0,448.0,47777.0,28.57142857142857,69.02654867256636,1.0,564.0,529.0
97.0,78.0,1.0,1.0,77.0,402.0,48891.0,25.0,79.38144329896907,1.0,564.0,343.0
91.0,86.0,1.0,1.0,85.0,434.0,58250.0,50.0,93.4065934065934,1.0,648.0,341.0
102.0,101.0,2.0,2.0,99.0,527.0,64875.0,50.0,97.05882352941177,1.0,648.0,320.0
111.0,99.0,1.0,1.0,98.0,521.0,61955.0,28.57142857142857,88.28828828828829,1.0,872.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,1.0,593.0,366.0
122.0,97.0,2.0,2.0,95.0,554.0,64675.0,50.0,77.8688524590164,1.0,817.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,1.0,1013.0,398.0
110.0,107.0,2.0,2.0,105.0,545.0,65828.0,33.33333333333333,95.45454545454545,1.0,705.0,357.0
113.0,80.0,2.0,2.0,78.0,448.0,47777.0,28.57142857142857,69.02654867256636,1.0,565.0,529.0
97.0,78.0,1.0,1.0,77.0,402.0,48891.0,25.0,79.38144329896907,1.0,565.0,343.0
91.0,86.0,1.0,1.0,85.0,434.0,58250.0,50.0,93.4065934065934,1.0,649.0,341.0
102.0,101.0,2.0,2.0,99.0,527.0,64875.0,50.0,97.05882352941177,1.0,649.0,320.0
111.0,99.0,1.0,1.0,98.0,521.0,61955.0,28.57142857142857,88.28828828828829,1.0,873.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,594.0,366.0
122.0,98.0,2.0,2.0,96.0,556.0,65543.0,50.0,78.68852459016394,0.0,818.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,0.0,1014.0,398.0
110.0,108.0,2.0,2.0,106.0,548.0,66152.0,33.33333333333333,96.36363636363636,0.0,706.0,357.0
113.0,80.0,2.0,2.0,78.0,449.0,47777.0,28.57142857142857,69.02654867256636,0.0,566.0,529.0
97.0,78.0,1.0,1.0,77.0,403.0,48891.0,25.0,79.38144329896907,0.0,566.0,343.0
91.0,86.0,1.0,1.0,85.0,434.0,58250.0,50.0,93.4065934065934,0.0,650.0,341.0
102.0,101.0,2.0,2.0,99.0,527.0,64875.0,50.0,97.05882352941177,0.0,650.0,320.0
111.0,99.0,1.0,1.0,98.0,522.0,61955.0,28.57142857142857,88.28828828828829,0.0,874.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,595.0,366.0
122.0,98.0,2.0,2.0,96.0,557.0,65543.0,50.0,78.68852459016394,0.0,819.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,0.0,1015.0,398.0
110.0,108.0,2.0,2.0,106.0,549.0,66152.0,33.33333333333333,96.36363636363636,0.0,707.0,357.0
113.0,80.0,2.0,2.0,78.0,450.0,47777.0,28.57142857142857,69.02654867256636,0.0,567.0,529.0
97.0,78.0,1.0,1.0,77.0,403.0,48891.0,25.0,79.38144329896907,0.0,567.0,343.0
91.0,86.0,1.0,1.0,85.0,435.0,58250.0,50.0,93.4065934065934,0.0,651.0,341.0
102.0,102.0,2.0,2.0,100.0,528.0,65129.0,50.0,98.0392156862745,0.0,651.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,0.0,875.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,596.0,366.0
122.0,98.0,2.0,2.0,96.0,557.0,65543.0,50.0,78.68852459016394,0.0,820.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,0.0,1016.0,398.0
110.0,108.0,2.0,2.0,106.0,551.0,66152.0,33.33333333333333,96.36363636363636,0.0,708.0,357.0
113.0,80.0,2.0,2.0,78.0,451.0,47777.0,28.57142857142857,69.02654867256636,0.0,568.0,529.0
97.0,78.0,1.0,1.0,77.0,403.0,48891.0,25.0,79.38144329896907,0.0,568.0,343.0
91.0,86.0,1.0,1.0,85.0,435.0,58250.0,50.0,93.4065934065934,0.0,652.0,341.0
102.0,102.0,2.0,2.0,100.0,529.0,65129.0,50.0,98.0392156862745,0.0,652.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,0.0,876.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,597.0,366.0
122.0,98.0,2.0,2.0,96.0,557.0,65543.0,50.0,78.68852459016394,0.0,821.0,263.0
143.0,141.0,1.0,1.0,140.0,737.0,88116.0,16.666666666666664,97.9020979020979,0.0,1017.0,398.0
110.0,108.0,2.0,2.0,106.0,552.0,66152.0,33.33333333333333,96.36363636363636,0.0,709.0,357.0
113.0,80.0,2.0,2.0,78.0,451.0,47777.0,28.57142857142857,69.02654867256636,0.0,569.0,529.0
97.0,78.0,1.0,1.0,77.0,403.0,48891.0,25.0,79.38144329896907,0.0,569.0,343.0
91.0,87.0,1.0,1.0,86.0,437.0,59176.0,50.0,94.5054945054945,0.0,653.0,341.0
102.0,102.0,2.0,2.0,100.0,529.0,65129.0,50.0,98.0392156862745,0.0,653.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,0.0,877.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,598.0,366.0
122.0,98.0,2.0,2.0,96.0,557.0,65543.0,50.0,78.68852459016394,0.0,822.0,263.0
143.0,141.0,1.0,1.0,140.0,738.0,88116.0,16.666666666666664,97.9020979020979,0.0,1018.0,398.0
110.0,108.0,1.0,1.0,107.0,553.0,67039.0,33.33333333333333,97.27272727272728,0.0,710.0,357.0
113.0,80.0,2.0,2.0,78.0,452.0,47777.0,28.57142857142857,69.02654867256636,0.0,570.0,529.0
97.0,79.0,1.0,1.0,78.0,404.0,49584.0,25.0,80.41237113402062,0.0,570.0,343.0
91.0,87.0,1.0,1.0,86.0,438.0,59176.0,50.0,94.5054945054945,0.0,654.0,341.0
102.0,102.0,2.0,2.0,100.0,529.0,65129.0,50.0,98.0392156862745,0.0,654.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,0.0,878.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,1.0,599.0,366.0
122.0,98.0,2.0,2.0,96.0,557.0,65543.0,50.0,78.68852459016394,1.0,823.0,263.0
143.0,141.0,1.0,1.0,140.0,738.0,88116.0,16.666666666666664,97.9020979020979,1.0,1019.0,398.0
110.0,108.0,1.0,1.0,107.0,553.0,67039.0,33.33333333333333,97.27272727272728,1.0,711.0,357.0
113.0,80.0,2.0,2.0,78.0,452.0,47777.0,28.57142857142857,69.02654867256636,1.0,571.0,529.0
97.0,79.0,1.0,1.0,78.0,404.0,49584.0,25.0,80.41237113402062,1.0,571.0,343.0
91.0,87.0,1.0,1.0,86.0,438.0,59176.0,50.0,94.5054945054945,1.0,655.0,341.0
102.0,102.0,2.0,2.0,100.0,529.0,65129.0,50.0,98.0392156862745,1.0,655.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,1.0,879.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,1.0,600.0,366.0
122.0,98.0,2.0,2.0,96.0,557.0,65543.0,50.0,78.68852459016394,1.0,824.0,263.0
143.0,141.0,1.0,1.0,140.0,738.0,88116.0,16.666666666666664,97.9020979020979,1.0,1020.0,398.0
110.0,108.0,1.0,1.0,107.0,553.0,67039.0,33.33333333333333,97.27272727272728,1.0,712.0,357.0
113.0,80.0,2.0,2.0,78.0,452.0,47777.0,28.57142857142857,69.02654867256636,1.0,572.0,529.0
97.0,79.0,1.0,1.0,78.0,405.0,49584.0,25.0,80.41237113402062,1.0,572.0,343.0
91.0,87.0,1.0,1.0,86.0,438.0,59176.0,50.0,94.5054945054945,1.0,656.0,341.0
102.0,102.0,2.0,2.0,100.0,529.0,65129.0,50.0,98.0392156862745,1.0,656.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,1.0,880.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,601.0,366.0
122.0,98.0,1.0,1.0,97.0,558.0,65913.0,50.0,79.50819672131148,0.0,825.0,263.0
143.0,142.0,1.0,1.0,141.0,740.0,88375.0,16.666666666666664,98.6013986013986,0.0,1021.0,398.0
110.0,108.0,1.0,1.0,107.0,554.0,67039.0,33.33333333333333,97.27272727272728,0.0,713.0,357.0
113.0,80.0,2.0,2.0,78.0,453.0,47777.0,28.57142857142857,69.02654867256636,0.0,573.0,529.0
97.0,79.0,1.0,1.0,78.0,405.0,49584.0,25.0,80.41237113402062,0.0,573.0,343.0
91.0,88.0,1.0,1.0,87.0,439.0,59585.0,50.0,95.6043956043956,0.0,657.0,341.0
102.0,102.0,2.0,2.0,100.0,530.0,65129.0,50.0,98.0392156862745,0.0,657.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,0.0,881.0,405.0
100.0,70.0,1.0,1.0,69.0,392.0,43738.0,16.666666666666664,69.0,0.0,602.0,366.0
122.0,98.0,1.0,1.0,97.0,558.0,65913.0,50.0,79.50819672131148,0.0,826.0,263.0
143.0,142.0,1.0,1.0,141.0,741.0,88375.0,16.666666666666664,98.6013986013986,0.0,1022.0,398.0
110.0,108.0,1.0,1.0,107.0,554.0,67039.0,33.33333333333333,97.27272727272728,0.0,714.0,357.0
113.0,80.0,2.0,2.0,78.0,453.0,47777.0,28.57142857142857,69.02654867256636,0.0,574.0,529.0
97.0,79.0,1.0,1.0,78.0,406.0,49584.0,25.0,80.41237113402062,0.0,574.0,343.0
91.0,88.0,1.0,1.0,87.0,439.0,59585.0,50.0,95.6043956043956,0.0,658.0,341.0
102.0,102.0,2.0,2.0,100.0,531.0,65129.0,50.0,98.0392156862745,0.0,658.0,320.0
111.0,100.0,1.0,1.0,99.0,524.0,62955.0,28.57142857142857,89.1891891891892,0.0,882.0,405.0
100.0,71.0,1.0,1.0,70.0,393.0,44443.0,16.666666666666664,70.0,0.0,603.0,366.0
122.0,98.0,1.0,1.0,97.0,559.0,65913.0,50.0,79.50819672131148,0.0,827.0,263.0
143.0,142.0,1.0,1.0,141.0,742.0,88375.0,16.666666666666664,98.6013986013986,0.0,1023.0,398.0
110.0,109.0,1.0,1.0,108.0,556.0,67701.0,33.33333333333333,98.18181818181819,0.0,715.0,357.0
113.0,80.0,2.0,2.0,78.0,454.0,47777.0,28.57142857142857,69.02654867256636,0.0,575.0,529.0
97.0,79.0,1.0,1.0,78.0,407.0,49584.0,25.0,80.41237113402062,0.0,575.0,343.0
91.0,88.0,1.0,1.0,87.0,440.0,59585.0,50.0,95.6043956043956,0.0,659.0,341.0
102.0,102.0,2.0,2.0,100.0,531.0,65129.0,50.0,98.0392156862745,0.0,659.0,320.0
111.0,100.0,1.0,1.0,99.0,525.0,62955.0,28.57142857142857,89.1891891891892,0.0,883.0,405.0
100.0,71.0,1.0,1.0,70.0,394.0,44443.0,16.666666666666664,70.0,0.0,604.0,366.0
