Cost,Progress,Duration,Trade,TaskLength,Temperature,RainProb,WindSpeed,WorkerScore,WeatherAssessment,StartDelay,TaskDelay,Is_Delayed
868.0,100.0,8,19,9,21.5,100.0,28.324,54,16.666666666666664,98,10,0
686.0,14.285714285714285,7,13,10,21.5,100.0,28.324,75,60.0,106,6,1
752.0,75.0,8,11,42,21.5,100.0,28.324,57,80.0,347,3,1
778.0,20.0,5,20,48,21.5,100.0,28.324,87,20.0,276,20,1
613.0,71.42857142857143,7,21,41,21.5,100.0,28.324,55,66.66666666666666,315,6,1
526.0,40.0,5,14,35,21.5,100.0,28.324,43,57.14285714285714,260,19,1
247.0,57.14285714285714,7,15,30,21.5,100.0,28.324,92,71.42857142857143,262,7,1
368.0,0.0,4,21,44,21.5,100.0,28.324,36,66.66666666666666,397,13,1
437.0,75.0,4,9,36,21.5,100.0,28.324,38,50.0,277,11,1
596.0,50.0,6,9,23,21.5,100.0,28.324,48,75.0,121,30,1
637.0,60.0,5,19,35,21.5,100.0,28.324,42,50.0,284,6,1
771.0,75.0,4,14,43,21.5,100.0,28.324,87,0.0,255,1,1
539.0,0.0,4,6,44,21.5,100.0,28.324,99,50.0,266,9,1
561.0,50.0,8,20,40,21.5,100.0,28.324,63,50.0,263,8,1
738.0,57.14285714285714,7,1,37,21.5,100.0,28.324,31,42.85714285714285,271,24,1
316.0,60.0,5,6,18,22.833,0.0,23.174,71,66.66666666666666,125,1,1
604.0,75.0,8,10,27,22.833,0.0,23.174,44,50.0,250,36,1
686.0,14.285714285714285,7,13,10,22.833,0.0,23.174,75,60.0,106,6,1
752.0,75.0,8,11,42,22.833,0.0,23.174,57,80.0,347,3,1
778.0,40.0,5,20,48,22.833,0.0,23.174,87,20.0,276,20,1
613.0,85.71428571428571,7,21,41,22.833,0.0,23.174,55,66.66666666666666,315,6,1
526.0,60.0,5,14,35,22.833,0.0,23.174,43,57.14285714285714,260,19,1
247.0,71.42857142857143,7,15,30,22.833,0.0,23.174,92,71.42857142857143,262,7,1
368.0,25.0,4,21,44,22.833,0.0,23.174,36,66.66666666666666,397,13,1
437.0,100.0,4,9,36,22.833,0.0,23.174,38,50.0,277,11,0
282.0,50.0,2,5,37,22.833,0.0,23.174,70,62.5,286,0,1
596.0,66.66666666666666,6,9,23,22.833,0.0,23.174,48,75.0,121,30,1
637.0,80.0,5,19,35,22.833,0.0,23.174,42,50.0,284,6,1
771.0,100.0,4,14,43,22.833,0.0,23.174,87,0.0,255,1,0
822.0,25.0,4,19,44,22.833,0.0,23.174,78,28.57142857142857,255,1,1
539.0,0.0,4,6,44,22.833,0.0,23.174,99,50.0,266,9,1
561.0,62.5,8,20,40,22.833,0.0,23.174,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,22.833,0.0,23.174,31,42.85714285714285,271,24,1
316.0,80.0,5,6,18,21.889,0.0,25.267,71,66.66666666666666,125,1,1
604.0,75.0,8,10,27,21.889,0.0,25.267,44,50.0,250,36,1
686.0,14.285714285714285,7,13,10,21.889,0.0,25.267,75,60.0,106,6,1
752.0,87.5,8,11,42,21.889,0.0,25.267,57,80.0,347,3,1
778.0,40.0,5,20,48,21.889,0.0,25.267,87,20.0,276,20,1
613.0,100.0,7,21,41,21.889,0.0,25.267,55,66.66666666666666,315,6,0
200.0,16.666666666666664,6,10,42,21.889,0.0,25.267,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,21.889,0.0,25.267,43,57.14285714285714,260,19,1
247.0,85.71428571428571,7,15,30,21.889,0.0,25.267,92,71.42857142857143,262,7,1
368.0,50.0,4,21,44,21.889,0.0,25.267,36,66.66666666666666,397,13,1
282.0,100.0,2,5,37,21.889,0.0,25.267,70,62.5,286,0,0
995.0,0.0,7,16,38,21.889,0.0,25.267,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,21.889,0.0,25.267,48,75.0,121,30,1
637.0,100.0,5,19,35,21.889,0.0,25.267,42,50.0,284,6,0
420.0,0.0,2,7,36,21.889,0.0,25.267,39,80.0,290,13,1
822.0,50.0,4,19,44,21.889,0.0,25.267,78,28.57142857142857,255,1,1
539.0,25.0,4,6,44,21.889,0.0,25.267,99,50.0,266,9,1
561.0,62.5,8,20,40,21.889,0.0,25.267,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,21.889,0.0,25.267,31,42.85714285714285,271,24,1
316.0,100.0,5,6,18,19.167,100.0,21.243,71,66.66666666666666,125,1,0
780.0,20.0,5,6,19,19.167,100.0,21.243,91,50.0,126,0,1
604.0,75.0,8,10,27,19.167,100.0,21.243,44,50.0,250,36,1
686.0,28.57142857142857,7,13,10,19.167,100.0,21.243,75,60.0,106,6,1
752.0,100.0,8,11,42,19.167,100.0,21.243,57,80.0,347,3,0
733.0,0.0,6,19,43,19.167,100.0,21.243,98,50.0,352,6,1
778.0,40.0,5,20,48,19.167,100.0,21.243,87,20.0,276,20,1
200.0,33.33333333333333,6,10,42,19.167,100.0,21.243,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,19.167,100.0,21.243,43,57.14285714285714,260,19,1
247.0,85.71428571428571,7,15,30,19.167,100.0,21.243,92,71.42857142857143,262,7,1
368.0,50.0,4,21,44,19.167,100.0,21.243,36,66.66666666666666,397,13,1
995.0,14.285714285714285,7,16,38,19.167,100.0,21.243,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,19.167,100.0,21.243,48,75.0,121,30,1
420.0,0.0,2,7,36,19.167,100.0,21.243,39,80.0,290,13,1
822.0,50.0,4,19,44,19.167,100.0,21.243,78,28.57142857142857,255,1,1
539.0,25.0,4,6,44,19.167,100.0,21.243,99,50.0,266,9,1
561.0,75.0,8,20,40,19.167,100.0,21.243,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,19.167,100.0,21.243,31,42.85714285714285,271,24,1
780.0,40.0,5,6,19,17.667,100.0,23.174,91,50.0,126,0,1
604.0,75.0,8,10,27,17.667,100.0,23.174,44,50.0,250,36,1
686.0,28.57142857142857,7,13,10,17.667,100.0,23.174,75,60.0,106,6,1
733.0,0.0,6,19,43,17.667,100.0,23.174,98,50.0,352,6,1
778.0,60.0,5,20,48,17.667,100.0,23.174,87,20.0,276,20,1
200.0,50.0,6,10,42,17.667,100.0,23.174,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,17.667,100.0,23.174,43,57.14285714285714,260,19,1
247.0,85.71428571428571,7,15,30,17.667,100.0,23.174,92,71.42857142857143,262,7,1
368.0,50.0,4,21,44,17.667,100.0,23.174,36,66.66666666666666,397,13,1
995.0,28.57142857142857,7,16,38,17.667,100.0,23.174,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,17.667,100.0,23.174,48,75.0,121,30,1
420.0,0.0,2,7,36,17.667,100.0,23.174,39,80.0,290,13,1
822.0,75.0,4,19,44,17.667,100.0,23.174,78,28.57142857142857,255,1,1
539.0,25.0,4,6,44,17.667,100.0,23.174,99,50.0,266,9,1
561.0,75.0,8,20,40,17.667,100.0,23.174,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,17.667,100.0,23.174,31,42.85714285714285,271,24,1
780.0,40.0,5,6,19,19.333,100.0,28.003,91,50.0,126,0,1
604.0,75.0,8,10,27,19.333,100.0,28.003,44,50.0,250,36,1
686.0,28.57142857142857,7,13,10,19.333,100.0,28.003,75,60.0,106,6,1
733.0,0.0,6,19,43,19.333,100.0,28.003,98,50.0,352,6,1
778.0,60.0,5,20,48,19.333,100.0,28.003,87,20.0,276,20,1
200.0,50.0,6,10,42,19.333,100.0,28.003,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,19.333,100.0,28.003,43,57.14285714285714,260,19,1
247.0,85.71428571428571,7,15,30,19.333,100.0,28.003,92,71.42857142857143,262,7,1
368.0,50.0,4,21,44,19.333,100.0,28.003,36,66.66666666666666,397,13,1
995.0,28.57142857142857,7,16,38,19.333,100.0,28.003,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,19.333,100.0,28.003,48,75.0,121,30,1
420.0,0.0,2,7,36,19.333,100.0,28.003,39,80.0,290,13,1
822.0,100.0,4,19,44,19.333,100.0,28.003,78,28.57142857142857,255,1,0
292.0,0.0,2,10,45,19.333,100.0,28.003,41,28.57142857142857,255,7,1
539.0,25.0,4,6,44,19.333,100.0,28.003,99,50.0,266,9,1
561.0,75.0,8,20,40,19.333,100.0,28.003,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,19.333,100.0,28.003,31,42.85714285714285,271,24,1
780.0,40.0,5,6,19,20.389,100.0,18.99,91,50.0,126,0,1
604.0,75.0,8,10,27,20.389,100.0,18.99,44,50.0,250,36,1
686.0,28.57142857142857,7,13,10,20.389,100.0,18.99,75,60.0,106,6,1
733.0,0.0,6,19,43,20.389,100.0,18.99,98,50.0,352,6,1
778.0,60.0,5,20,48,20.389,100.0,18.99,87,20.0,276,20,1
200.0,50.0,6,10,42,20.389,100.0,18.99,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,20.389,100.0,18.99,43,57.14285714285714,260,19,1
247.0,85.71428571428571,7,15,30,20.389,100.0,18.99,92,71.42857142857143,262,7,1
368.0,50.0,4,21,44,20.389,100.0,18.99,36,66.66666666666666,397,13,1
995.0,42.857142857142854,7,16,38,20.389,100.0,18.99,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,20.389,100.0,18.99,48,75.0,121,30,1
420.0,0.0,2,7,36,20.389,100.0,18.99,39,80.0,290,13,1
292.0,0.0,2,10,45,20.389,100.0,18.99,41,28.57142857142857,255,7,1
539.0,25.0,4,6,44,20.389,100.0,18.99,99,50.0,266,9,1
561.0,75.0,8,20,40,20.389,100.0,18.99,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,20.389,100.0,18.99,31,42.85714285714285,271,24,1
780.0,60.0,5,6,19,21.889,100.0,26.554,91,50.0,126,0,1
604.0,75.0,8,10,27,21.889,100.0,26.554,44,50.0,250,36,1
686.0,42.857142857142854,7,13,10,21.889,100.0,26.554,75,60.0,106,6,1
733.0,0.0,6,19,43,21.889,100.0,26.554,98,50.0,352,6,1
778.0,60.0,5,20,48,21.889,100.0,26.554,87,20.0,276,20,1
200.0,66.66666666666666,6,10,42,21.889,100.0,26.554,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,21.889,100.0,26.554,43,57.14285714285714,260,19,1
247.0,85.71428571428571,7,15,30,21.889,100.0,26.554,92,71.42857142857143,262,7,1
368.0,50.0,4,21,44,21.889,100.0,26.554,36,66.66666666666666,397,13,1
995.0,42.857142857142854,7,16,38,21.889,100.0,26.554,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,21.889,100.0,26.554,48,75.0,121,30,1
420.0,0.0,2,7,36,21.889,100.0,26.554,39,80.0,290,13,1
292.0,0.0,2,10,45,21.889,100.0,26.554,41,28.57142857142857,255,7,1
539.0,50.0,4,6,44,21.889,100.0,26.554,99,50.0,266,9,1
561.0,75.0,8,20,40,21.889,100.0,26.554,63,50.0,263,8,1
738.0,71.42857142857143,7,1,37,21.889,100.0,26.554,31,42.85714285714285,271,24,1
780.0,80.0,5,6,19,21.222,0.0,33.796,91,50.0,126,0,1
604.0,87.5,8,10,27,21.222,0.0,33.796,44,50.0,250,36,1
686.0,57.14285714285714,7,13,10,21.222,0.0,33.796,75,60.0,106,6,1
733.0,16.666666666666664,6,19,43,21.222,0.0,33.796,98,50.0,352,6,1
778.0,60.0,5,20,48,21.222,0.0,33.796,87,20.0,276,20,1
200.0,83.33333333333334,6,10,42,21.222,0.0,33.796,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,21.222,0.0,33.796,43,57.14285714285714,260,19,1
247.0,100.0,7,15,30,21.222,0.0,33.796,92,71.42857142857143,262,7,0
267.0,14.285714285714285,7,16,31,21.222,0.0,33.796,70,0.0,268,0,1
368.0,75.0,4,21,44,21.222,0.0,33.796,36,66.66666666666666,397,13,1
995.0,57.14285714285714,7,16,38,21.222,0.0,33.796,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,21.222,0.0,33.796,48,75.0,121,30,1
420.0,50.0,2,7,36,21.222,0.0,33.796,39,80.0,290,13,1
292.0,0.0,2,10,45,21.222,0.0,33.796,41,28.57142857142857,255,7,1
539.0,50.0,4,6,44,21.222,0.0,33.796,99,50.0,266,9,1
561.0,87.5,8,20,40,21.222,0.0,33.796,63,50.0,263,8,1
738.0,85.71428571428571,7,1,37,21.222,0.0,33.796,31,42.85714285714285,271,24,1
780.0,100.0,5,6,19,17.611,100.0,25.749,91,50.0,126,0,0
824.0,14.285714285714285,7,11,20,17.611,100.0,25.749,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,17.611,100.0,25.749,44,50.0,250,36,1
686.0,71.42857142857143,7,13,10,17.611,100.0,25.749,75,60.0,106,6,1
733.0,16.666666666666664,6,19,43,17.611,100.0,25.749,98,50.0,352,6,1
778.0,60.0,5,20,48,17.611,100.0,25.749,87,20.0,276,20,1
200.0,83.33333333333334,6,10,42,17.611,100.0,25.749,62,16.666666666666664,320,5,1
526.0,80.0,5,14,35,17.611,100.0,25.749,43,57.14285714285714,260,19,1
267.0,28.57142857142857,7,16,31,17.611,100.0,25.749,70,0.0,268,0,1
368.0,75.0,4,21,44,17.611,100.0,25.749,36,66.66666666666666,397,13,1
995.0,71.42857142857143,7,16,38,17.611,100.0,25.749,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,17.611,100.0,25.749,48,75.0,121,30,1
420.0,50.0,2,7,36,17.611,100.0,25.749,39,80.0,290,13,1
292.0,0.0,2,10,45,17.611,100.0,25.749,41,28.57142857142857,255,7,1
539.0,75.0,4,6,44,17.611,100.0,25.749,99,50.0,266,9,1
561.0,100.0,8,20,40,17.611,100.0,25.749,63,50.0,263,8,0
393.0,0.0,4,13,41,17.611,100.0,25.749,68,50.0,273,4,1
738.0,85.71428571428571,7,1,37,17.611,100.0,25.749,31,42.85714285714285,271,24,1
824.0,28.57142857142857,7,11,20,14.667,0.0,28.646,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,14.667,0.0,28.646,44,50.0,250,36,1
686.0,85.71428571428571,7,13,10,14.667,0.0,28.646,75,60.0,106,6,1
733.0,33.33333333333333,6,19,43,14.667,0.0,28.646,98,50.0,352,6,1
778.0,60.0,5,20,48,14.667,0.0,28.646,87,20.0,276,20,1
200.0,83.33333333333334,6,10,42,14.667,0.0,28.646,62,16.666666666666664,320,5,1
526.0,100.0,5,14,35,14.667,0.0,28.646,43,57.14285714285714,260,19,0
619.0,12.5,8,11,36,14.667,0.0,28.646,42,57.14285714285714,279,20,1
267.0,42.857142857142854,7,16,31,14.667,0.0,28.646,70,0.0,268,0,1
368.0,75.0,4,21,44,14.667,0.0,28.646,36,66.66666666666666,397,13,1
995.0,85.71428571428571,7,16,38,14.667,0.0,28.646,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,14.667,0.0,28.646,48,75.0,121,30,1
420.0,50.0,2,7,36,14.667,0.0,28.646,39,80.0,290,13,1
292.0,0.0,2,10,45,14.667,0.0,28.646,41,28.57142857142857,255,7,1
539.0,75.0,4,6,44,14.667,0.0,28.646,99,50.0,266,9,1
393.0,25.0,4,13,41,14.667,0.0,28.646,68,50.0,273,4,1
738.0,100.0,7,1,37,14.667,0.0,28.646,31,42.85714285714285,271,24,0
594.0,12.5,8,5,38,14.667,0.0,28.646,60,71.42857142857143,295,8,1
824.0,42.857142857142854,7,11,20,14.778,0.0,30.417,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,14.778,0.0,30.417,44,50.0,250,36,1
686.0,85.71428571428571,7,13,10,14.778,0.0,30.417,75,60.0,106,6,1
733.0,50.0,6,19,43,14.778,0.0,30.417,98,50.0,352,6,1
778.0,60.0,5,20,48,14.778,0.0,30.417,87,20.0,276,20,1
200.0,83.33333333333334,6,10,42,14.778,0.0,30.417,62,16.666666666666664,320,5,1
619.0,25.0,8,11,36,14.778,0.0,30.417,42,57.14285714285714,279,20,1
267.0,57.14285714285714,7,16,31,14.778,0.0,30.417,70,0.0,268,0,1
368.0,75.0,4,21,44,14.778,0.0,30.417,36,66.66666666666666,397,13,1
995.0,85.71428571428571,7,16,38,14.778,0.0,30.417,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,14.778,0.0,30.417,48,75.0,121,30,1
420.0,50.0,2,7,36,14.778,0.0,30.417,39,80.0,290,13,1
292.0,50.0,2,10,45,14.778,0.0,30.417,41,28.57142857142857,255,7,1
539.0,100.0,4,6,44,14.778,0.0,30.417,99,50.0,266,9,0
600.0,0.0,6,12,45,14.778,0.0,30.417,62,16.666666666666664,273,7,1
393.0,50.0,4,13,41,14.778,0.0,30.417,68,50.0,273,4,1
594.0,12.5,8,5,38,14.778,0.0,30.417,60,71.42857142857143,295,8,1
824.0,42.857142857142854,7,11,20,15.333,0.0,23.335,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,15.333,0.0,23.335,44,50.0,250,36,1
686.0,85.71428571428571,7,13,10,15.333,0.0,23.335,75,60.0,106,6,1
733.0,50.0,6,19,43,15.333,0.0,23.335,98,50.0,352,6,1
778.0,60.0,5,20,48,15.333,0.0,23.335,87,20.0,276,20,1
200.0,83.33333333333334,6,10,42,15.333,0.0,23.335,62,16.666666666666664,320,5,1
619.0,25.0,8,11,36,15.333,0.0,23.335,42,57.14285714285714,279,20,1
267.0,71.42857142857143,7,16,31,15.333,0.0,23.335,70,0.0,268,0,1
368.0,75.0,4,21,44,15.333,0.0,23.335,36,66.66666666666666,397,13,1
995.0,85.71428571428571,7,16,38,15.333,0.0,23.335,52,50.0,286,5,1
596.0,66.66666666666666,6,9,23,15.333,0.0,23.335,48,75.0,121,30,1
420.0,50.0,2,7,36,15.333,0.0,23.335,39,80.0,290,13,1
292.0,50.0,2,10,45,15.333,0.0,23.335,41,28.57142857142857,255,7,1
600.0,0.0,6,12,45,15.333,0.0,23.335,62,16.666666666666664,273,7,1
393.0,50.0,4,13,41,15.333,0.0,23.335,68,50.0,273,4,1
594.0,12.5,8,5,38,15.333,0.0,23.335,60,71.42857142857143,295,8,1
824.0,42.857142857142854,7,11,20,16.944,0.0,19.956,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,16.944,0.0,19.956,44,50.0,250,36,1
686.0,85.71428571428571,7,13,10,16.944,0.0,19.956,75,60.0,106,6,1
733.0,50.0,6,19,43,16.944,0.0,19.956,98,50.0,352,6,1
778.0,60.0,5,20,48,16.944,0.0,19.956,87,20.0,276,20,1
200.0,83.33333333333334,6,10,42,16.944,0.0,19.956,62,16.666666666666664,320,5,1
619.0,25.0,8,11,36,16.944,0.0,19.956,42,57.14285714285714,279,20,1
267.0,71.42857142857143,7,16,31,16.944,0.0,19.956,70,0.0,268,0,1
368.0,75.0,4,21,44,16.944,0.0,19.956,36,66.66666666666666,397,13,1
995.0,100.0,7,16,38,16.944,0.0,19.956,52,50.0,286,5,0
904.0,16.666666666666664,6,18,39,16.944,0.0,19.956,56,62.5,290,3,1
596.0,66.66666666666666,6,9,23,16.944,0.0,19.956,48,75.0,121,30,1
420.0,50.0,2,7,36,16.944,0.0,19.956,39,80.0,290,13,1
292.0,50.0,2,10,45,16.944,0.0,19.956,41,28.57142857142857,255,7,1
600.0,0.0,6,12,45,16.944,0.0,19.956,62,16.666666666666664,273,7,1
393.0,50.0,4,13,41,16.944,0.0,19.956,68,50.0,273,4,1
594.0,12.5,8,5,38,16.944,0.0,19.956,60,71.42857142857143,295,8,1
824.0,57.14285714285714,7,11,20,20.5,0.0,27.037,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,20.5,0.0,27.037,44,50.0,250,36,1
686.0,100.0,7,13,10,20.5,0.0,27.037,75,60.0,106,6,0
912.0,14.285714285714285,7,5,11,20.5,0.0,27.037,64,66.66666666666666,111,2,1
733.0,66.66666666666666,6,19,43,20.5,0.0,27.037,98,50.0,352,6,1
778.0,60.0,5,20,48,20.5,0.0,27.037,87,20.0,276,20,1
200.0,100.0,6,10,42,20.5,0.0,27.037,62,16.666666666666664,320,5,0
759.0,0.0,7,15,43,20.5,0.0,27.037,39,60.0,323,9,1
619.0,25.0,8,11,36,20.5,0.0,27.037,42,57.14285714285714,279,20,1
267.0,85.71428571428571,7,16,31,20.5,0.0,27.037,70,0.0,268,0,1
368.0,100.0,4,21,44,20.5,0.0,27.037,36,66.66666666666666,397,13,0
577.0,0.0,5,2,45,20.5,0.0,27.037,58,71.42857142857143,409,5,1
904.0,33.33333333333333,6,18,39,20.5,0.0,27.037,56,62.5,290,3,1
596.0,83.33333333333334,6,9,23,20.5,0.0,27.037,48,75.0,121,30,1
420.0,50.0,2,7,36,20.5,0.0,27.037,39,80.0,290,13,1
292.0,100.0,2,10,45,20.5,0.0,27.037,41,28.57142857142857,255,7,0
600.0,0.0,6,12,45,20.5,0.0,27.037,62,16.666666666666664,273,7,1
393.0,75.0,4,13,41,20.5,0.0,27.037,68,50.0,273,4,1
594.0,12.5,8,5,38,20.5,0.0,27.037,60,71.42857142857143,295,8,1
824.0,57.14285714285714,7,11,20,20.0,0.0,28.485,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,20.0,0.0,28.485,44,50.0,250,36,1
912.0,14.285714285714285,7,5,11,20.0,0.0,28.485,64,66.66666666666666,111,2,1
733.0,83.33333333333334,6,19,43,20.0,0.0,28.485,98,50.0,352,6,1
778.0,80.0,5,20,48,20.0,0.0,28.485,87,20.0,276,20,1
759.0,14.285714285714285,7,15,43,20.0,0.0,28.485,39,60.0,323,9,1
619.0,37.5,8,11,36,20.0,0.0,28.485,42,57.14285714285714,279,20,1
267.0,100.0,7,16,31,20.0,0.0,28.485,70,0.0,268,0,0
393.0,12.5,8,20,32,20.0,0.0,28.485,82,33.33333333333333,268,2,1
577.0,20.0,5,2,45,20.0,0.0,28.485,58,71.42857142857143,409,5,1
904.0,33.33333333333333,6,18,39,20.0,0.0,28.485,56,62.5,290,3,1
596.0,100.0,6,9,23,20.0,0.0,28.485,48,75.0,121,30,0
275.0,0.0,7,10,24,20.0,0.0,28.485,74,87.5,150,7,1
420.0,50.0,2,7,36,20.0,0.0,28.485,39,80.0,290,13,1
600.0,16.666666666666664,6,12,45,20.0,0.0,28.485,62,16.666666666666664,273,7,1
393.0,75.0,4,13,41,20.0,0.0,28.485,68,50.0,273,4,1
594.0,12.5,8,5,38,20.0,0.0,28.485,60,71.42857142857143,295,8,1
824.0,71.42857142857143,7,11,20,19.889,0.0,23.818,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,19.889,0.0,23.818,44,50.0,250,36,1
912.0,28.57142857142857,7,5,11,19.889,0.0,23.818,64,66.66666666666666,111,2,1
733.0,100.0,6,19,43,19.889,0.0,23.818,98,50.0,352,6,0
466.0,12.5,8,8,44,19.889,0.0,23.818,59,50.0,357,4,1
778.0,80.0,5,20,48,19.889,0.0,23.818,87,20.0,276,20,1
759.0,28.57142857142857,7,15,43,19.889,0.0,23.818,39,60.0,323,9,1
619.0,50.0,8,11,36,19.889,0.0,23.818,42,57.14285714285714,279,20,1
393.0,25.0,8,20,32,19.889,0.0,23.818,82,33.33333333333333,268,2,1
577.0,40.0,5,2,45,19.889,0.0,23.818,58,71.42857142857143,409,5,1
904.0,50.0,6,18,39,19.889,0.0,23.818,56,62.5,290,3,1
275.0,0.0,7,10,24,19.889,0.0,23.818,74,87.5,150,7,1
420.0,100.0,2,7,36,19.889,0.0,23.818,39,80.0,290,13,0
462.0,50.0,2,15,37,19.889,0.0,23.818,79,66.66666666666666,303,0,1
600.0,33.33333333333333,6,12,45,19.889,0.0,23.818,62,16.666666666666664,273,7,1
393.0,75.0,4,13,41,19.889,0.0,23.818,68,50.0,273,4,1
594.0,25.0,8,5,38,19.889,0.0,23.818,60,71.42857142857143,295,8,1
824.0,85.71428571428571,7,11,20,23.333,0.0,26.554,36,33.33333333333333,125,1,1
604.0,87.5,8,10,27,23.333,0.0,26.554,44,50.0,250,36,1
912.0,42.857142857142854,7,5,11,23.333,0.0,26.554,64,66.66666666666666,111,2,1
466.0,25.0,8,8,44,23.333,0.0,26.554,59,50.0,357,4,1
778.0,80.0,5,20,48,23.333,0.0,26.554,87,20.0,276,20,1
759.0,28.57142857142857,7,15,43,23.333,0.0,26.554,39,60.0,323,9,1
619.0,50.0,8,11,36,23.333,0.0,26.554,42,57.14285714285714,279,20,1
393.0,25.0,8,20,32,23.333,0.0,26.554,82,33.33333333333333,268,2,1
577.0,60.0,5,2,45,23.333,0.0,26.554,58,71.42857142857143,409,5,1
904.0,66.66666666666666,6,18,39,23.333,0.0,26.554,56,62.5,290,3,1
275.0,0.0,7,10,24,23.333,0.0,26.554,74,87.5,150,7,1
462.0,100.0,2,15,37,23.333,0.0,26.554,79,66.66666666666666,303,0,0
339.0,16.666666666666664,6,15,38,23.333,0.0,26.554,44,66.66666666666666,302,20,1
600.0,33.33333333333333,6,12,45,23.333,0.0,26.554,62,16.666666666666664,273,7,1
393.0,75.0,4,13,41,23.333,0.0,26.554,68,50.0,273,4,1
594.0,37.5,8,5,38,23.333,0.0,26.554,60,71.42857142857143,295,8,1
824.0,100.0,7,11,20,22.611,0.0,24.784,36,33.33333333333333,125,1,0
348.0,0.0,7,19,21,22.611,0.0,24.784,30,60.0,125,28,1
604.0,100.0,8,10,27,22.611,0.0,24.784,44,50.0,250,36,0
883.0,50.0,2,8,28,22.611,0.0,24.784,31,50.0,282,0,1
912.0,57.14285714285714,7,5,11,22.611,0.0,24.784,64,66.66666666666666,111,2,1
466.0,25.0,8,8,44,22.611,0.0,24.784,59,50.0,357,4,1
778.0,80.0,5,20,48,22.611,0.0,24.784,87,20.0,276,20,1
759.0,42.857142857142854,7,15,43,22.611,0.0,24.784,39,60.0,323,9,1
619.0,50.0,8,11,36,22.611,0.0,24.784,42,57.14285714285714,279,20,1
393.0,37.5,8,20,32,22.611,0.0,24.784,82,33.33333333333333,268,2,1
577.0,60.0,5,2,45,22.611,0.0,24.784,58,71.42857142857143,409,5,1
904.0,83.33333333333334,6,18,39,22.611,0.0,24.784,56,62.5,290,3,1
275.0,14.285714285714285,7,10,24,22.611,0.0,24.784,74,87.5,150,7,1
339.0,16.666666666666664,6,15,38,22.611,0.0,24.784,44,66.66666666666666,302,20,1
600.0,33.33333333333333,6,12,45,22.611,0.0,24.784,62,16.666666666666664,273,7,1
393.0,100.0,4,13,41,22.611,0.0,24.784,68,50.0,273,4,0
973.0,14.285714285714285,7,19,42,22.611,0.0,24.784,68,16.666666666666664,276,2,1
594.0,50.0,8,5,38,22.611,0.0,24.784,60,71.42857142857143,295,8,1
348.0,0.0,7,19,21,23.0,0.0,19.312,30,60.0,125,28,1
883.0,50.0,2,8,28,23.0,0.0,19.312,31,50.0,282,0,1
912.0,57.14285714285714,7,5,11,23.0,0.0,19.312,64,66.66666666666666,111,2,1
466.0,25.0,8,8,44,23.0,0.0,19.312,59,50.0,357,4,1
778.0,80.0,5,20,48,23.0,0.0,19.312,87,20.0,276,20,1
759.0,42.857142857142854,7,15,43,23.0,0.0,19.312,39,60.0,323,9,1
619.0,50.0,8,11,36,23.0,0.0,19.312,42,57.14285714285714,279,20,1
393.0,50.0,8,20,32,23.0,0.0,19.312,82,33.33333333333333,268,2,1
577.0,80.0,5,2,45,23.0,0.0,19.312,58,71.42857142857143,409,5,1
904.0,83.33333333333334,6,18,39,23.0,0.0,19.312,56,62.5,290,3,1
275.0,28.57142857142857,7,10,24,23.0,0.0,19.312,74,87.5,150,7,1
339.0,16.666666666666664,6,15,38,23.0,0.0,19.312,44,66.66666666666666,302,20,1
600.0,33.33333333333333,6,12,45,23.0,0.0,19.312,62,16.666666666666664,273,7,1
973.0,14.285714285714285,7,19,42,23.0,0.0,19.312,68,16.666666666666664,276,2,1
