ID,Name,StartDate,EndDate,ParentTaskID,Cost,Priority,Progress,ProjectID,ActualStartDate,ActualEndDate,Status,Duration,AssigneeID,Trade,CreateDate,WeatherAssessment,TaskLength
10637,number,2016-12-07,2016-12-08,10636,465.0,Normal,0,88,,,Not Started,2,1,4,2024-03-31,8.695652173913043,43
10638,real,2016-12-10,2016-12-14,10637,483.0,Normal,0,88,,,Not Started,4,1,2,2024-03-31,9.523809523809524,44
10639,dog,2016-12-14,2016-12-15,10638,215.0,Normal,0,88,,,Not Started,2,1,3,2024-03-31,13.043478260869565,45
10640,season,2016-12-17,2016-12-21,10639,960.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,9.523809523809524,46
10641,friend,2016-12-21,2016-12-27,10640,474.0,Normal,0,88,,,Not Started,5,1,3,2024-03-31,17.391304347826086,47
10642,product,2016-12-27,2017-01-03,10641,766.0,Normal,0,88,,,Not Started,6,1,3,2024-03-31,17.391304347826086,48
10643,station,2017-01-03,2017-01-10,10642,513.0,Normal,0,88,,,Not Started,6,1,3,2024-03-31,17.391304347826086,49
10644,piece,2017-01-11,2017-01-19,10643,371.0,Normal,0,88,,,Not Started,7,1,3,2024-03-31,26.08695652173913,50
10645,remain,2017-01-20,2017-01-23,10644,635.0,Normal,0,88,,,Not Started,2,1,1,2024-03-31,19.047619047619047,51
10646,really,2016-02-27,2016-03-10,,2181.0,Critical,0,88,,,Not Started,10,1,5,2024-03-31,4.761904761904762,0
10647,expert,2016-03-10,2016-03-14,10646,917.0,Normal,0,88,,,Not Started,3,1,1,2024-03-31,4.545454545454546,1
10648,authority,2016-03-15,2016-03-23,10647,279.0,Normal,0,88,,,Not Started,7,1,4,2024-03-31,4.3478260869565215,2
10649,create,2016-03-23,2016-03-30,10648,558.0,Normal,0,88,,,Not Started,6,1,3,2024-03-31,0.0,3
10650,respond,2016-03-30,2016-04-07,10649,410.0,Normal,0,88,,,Not Started,7,1,2,2024-03-31,0.0,4
10651,cost,2016-04-09,2016-04-11,10650,687.0,Normal,0,88,,,Not Started,2,1,3,2024-03-31,4.761904761904762,5
10652,catch,2016-04-12,2016-04-18,10651,362.0,Normal,0,88,,,Not Started,5,1,3,2024-03-31,8.695652173913043,6
10653,thought,2016-04-20,2016-04-29,10652,508.0,Normal,0,88,,,Not Started,8,1,3,2024-03-31,8.695652173913043,7
10654,behind,2016-04-30,2016-05-06,10653,566.0,Normal,0,88,,,Not Started,6,1,1,2024-03-31,9.523809523809524,8
10655,body,2016-05-06,2016-05-17,10654,547.0,Normal,0,88,,,Not Started,8,1,4,2024-03-31,9.523809523809524,9
10656,note,2016-05-18,2016-05-24,10655,338.0,Normal,0,88,,,Not Started,5,1,1,2024-03-31,21.73913043478261,10
10657,significant,2016-05-24,2016-05-30,10656,929.0,Normal,0,88,,,Not Started,5,1,1,2024-03-31,21.73913043478261,11
10658,discover,2016-05-30,2016-05-31,10657,406.0,Normal,0,88,,,Not Started,2,1,3,2024-03-31,30.434782608695656,12
10659,class,2016-06-02,2016-06-08,10658,310.0,Normal,0,88,,,Not Started,5,1,2,2024-03-31,36.36363636363637,13
10660,they,2016-06-10,2016-06-21,10659,686.0,Normal,0,88,,,Not Started,8,1,4,2024-03-31,52.38095238095239,14
10661,my,2016-06-23,2016-07-04,10660,879.0,Normal,0,88,,,Not Started,8,1,4,2024-03-31,45.45454545454545,15
10662,between,2016-07-06,2016-07-13,10661,917.0,Normal,0,88,,,Not Started,6,1,4,2024-03-31,21.73913043478261,16
10663,why,2016-07-15,2016-07-25,10662,675.0,Normal,0,88,,,Not Started,7,1,4,2024-03-31,19.047619047619047,17
10664,figure,2016-07-25,2016-07-29,10663,633.0,Normal,0,88,,,Not Started,5,1,2,2024-03-31,8.695652173913043,18
10665,after,2016-07-30,2016-08-04,10664,947.0,Normal,0,88,,,Not Started,5,1,2,2024-03-31,9.523809523809524,19
10666,car,2016-08-04,2016-08-08,10665,950.0,Normal,0,88,,,Not Started,3,1,1,2024-03-31,13.636363636363635,20
10667,professional,2016-08-10,2016-08-15,10666,550.0,Normal,0,88,,,Not Started,4,1,3,2024-03-31,13.043478260869565,21
10668,low,2016-08-17,2016-08-23,10667,315.0,Normal,0,88,,,Not Started,5,1,2,2024-03-31,8.695652173913043,22
10669,teacher,2016-08-24,2016-09-01,10668,797.0,Normal,0,88,,,Not Started,7,1,2,2024-03-31,8.695652173913043,23
10670,when,2016-09-03,2016-09-13,10669,752.0,Normal,0,88,,,Not Started,8,1,2,2024-03-31,9.523809523809524,24
10671,then,2016-09-14,2016-09-23,10670,834.0,Normal,0,88,,,Not Started,8,1,1,2024-03-31,13.043478260869565,25
10672,program,2016-09-23,2016-09-29,10671,211.0,Normal,0,88,,,Not Started,5,1,4,2024-03-31,9.523809523809524,26
10673,detail,2016-09-29,2016-10-10,10672,445.0,Normal,0,88,,,Not Started,8,1,2,2024-03-31,9.090909090909092,27
10674,seat,2016-10-12,2016-10-20,10673,429.0,Normal,0,88,,,Not Started,7,1,3,2024-03-31,0.0,28
10675,move,2016-10-22,2016-10-26,10674,614.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,0.0,29
10676,dream,2016-10-28,2016-11-07,10675,650.0,Normal,0,88,,,Not Started,7,1,4,2024-03-31,0.0,30
10677,amount,2016-11-09,2016-11-17,10676,916.0,Normal,0,88,,,Not Started,7,1,2,2024-03-31,4.3478260869565215,31
10678,sense,2016-11-19,2016-11-24,10677,403.0,Normal,0,88,,,Not Started,5,1,3,2024-03-31,9.523809523809524,32
10679,new,2016-11-26,2016-11-30,10678,822.0,Normal,0,88,,,Not Started,4,1,2,2024-03-31,9.523809523809524,33
10680,my,2016-12-02,2016-12-05,10679,750.0,Normal,0,88,,,Not Started,2,1,1,2024-03-31,14.285714285714285,34
10681,cut,2016-12-07,2016-12-16,10680,601.0,Normal,0,88,,,Not Started,8,1,3,2024-03-31,8.695652173913043,35
10682,forward,2016-12-17,2016-12-26,10681,253.0,Normal,0,88,,,Not Started,7,1,4,2024-03-31,9.523809523809524,36
10683,exist,2016-12-28,2017-01-05,10682,230.0,Normal,0,88,,,Not Started,7,1,4,2024-03-31,17.391304347826086,37
10684,cause,2017-01-07,2017-01-10,10683,680.0,Normal,0,88,,,Not Started,3,1,4,2024-03-31,19.047619047619047,38
10685,nor,2017-01-12,2017-01-18,10684,405.0,Normal,0,88,,,Not Started,5,1,4,2024-03-31,27.27272727272727,39
10686,order,2017-01-18,2017-01-27,10685,845.0,Normal,0,88,,,Not Started,8,1,4,2024-03-31,21.73913043478261,40
10687,near,2017-01-27,2017-01-31,10686,273.0,Normal,0,88,,,Not Started,3,1,3,2024-03-31,19.047619047619047,41
10688,former,2017-01-31,2017-02-07,10687,872.0,Normal,0,88,,,Not Started,6,1,2,2024-03-31,13.043478260869565,42
10689,material,2017-02-09,2017-02-14,10688,206.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,13.636363636363635,43
10690,grow,2017-02-15,2017-02-16,10689,973.0,Normal,0,88,,,Not Started,2,1,1,2024-03-31,8.695652173913043,44
10691,performance,2017-02-18,2017-02-23,10690,494.0,Normal,0,88,,,Not Started,5,1,2,2024-03-31,4.761904761904762,45
10692,page,2017-02-24,2017-03-07,10691,374.0,Normal,0,88,,,Not Started,8,1,1,2024-03-31,14.285714285714285,46
10693,bad,2017-03-07,2017-03-08,10692,656.0,Normal,0,88,,,Not Started,2,1,1,2024-03-31,13.043478260869565,47
10694,light,2017-03-09,2017-03-14,10693,309.0,Normal,0,88,,,Not Started,4,1,4,2024-03-31,13.636363636363635,48
10695,issue,2017-03-15,2017-03-23,10694,494.0,Normal,0,88,,,Not Started,7,1,1,2024-03-31,8.695652173913043,49
10696,this,2017-03-24,2017-03-29,10695,561.0,Normal,0,88,,,Not Started,4,1,3,2024-03-31,0.0,50
10697,anything,2017-03-30,2017-04-10,10696,591.0,Normal,0,88,,,Not Started,8,1,1,2024-03-31,4.545454545454546,51
10698,each,2016-02-28,2016-03-08,,2185.0,Critical,0,88,,,Not Started,8,1,5,2024-03-31,4.545454545454546,0
10699,cup,2016-03-08,2016-03-11,10698,292.0,Normal,0,88,,,Not Started,4,1,2,2024-03-31,4.3478260869565215,1
10700,raise,2016-03-13,2016-03-15,10699,473.0,Normal,0,88,,,Not Started,3,1,4,2024-03-31,4.545454545454546,2
10701,rather,2016-03-15,2016-03-16,10700,882.0,Normal,0,88,,,Not Started,2,1,1,2024-03-31,4.3478260869565215,3
10702,the,2016-03-17,2016-03-28,10701,285.0,Normal,0,88,,,Not Started,8,1,3,2024-03-31,4.545454545454546,4
10703,suffer,2016-03-30,2016-04-05,10702,513.0,Normal,0,88,,,Not Started,5,1,1,2024-03-31,0.0,5
10704,fight,2016-04-07,2016-04-12,10703,903.0,Normal,0,88,,,Not Started,4,1,4,2024-03-31,0.0,6
10705,decade,2016-04-14,2016-04-21,10704,748.0,Normal,0,88,,,Not Started,6,1,2,2024-03-31,9.090909090909092,7
10706,send,2016-04-23,2016-05-03,10705,721.0,Normal,0,88,,,Not Started,8,1,1,2024-03-31,9.523809523809524,8
10707,family,2016-05-04,2016-05-09,10706,291.0,Normal,0,88,,,Not Started,4,1,4,2024-03-31,8.695652173913043,9
10708,choose,2016-05-11,2016-05-13,10707,773.0,Normal,0,88,,,Not Started,3,1,3,2024-03-31,4.3478260869565215,10
10709,whose,2016-05-14,2016-05-17,10708,787.0,Normal,0,88,,,Not Started,3,1,2,2024-03-31,4.761904761904762,11
10710,dream,2016-05-18,2016-05-20,10709,317.0,Normal,0,88,,,Not Started,3,1,1,2024-03-31,21.73913043478261,12
10711,food,2016-05-22,2016-05-31,10710,672.0,Normal,0,88,,,Not Started,8,1,3,2024-03-31,22.727272727272727,13
10712,call,2016-06-02,2016-06-07,10711,480.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,36.36363636363637,14
10713,see,2016-06-09,2016-06-10,10712,972.0,Normal,0,88,,,Not Started,2,1,4,2024-03-31,50.0,15
10714,detail,2016-06-12,2016-06-15,10713,428.0,Normal,0,88,,,Not Started,4,1,4,2024-03-31,54.54545454545454,16
10715,listen,2016-06-15,2016-06-16,10714,480.0,Normal,0,88,,,Not Started,2,1,4,2024-03-31,43.47826086956522,17
10716,large,2016-06-18,2016-06-23,10715,678.0,Normal,0,88,,,Not Started,5,1,1,2024-03-31,33.33333333333333,18
10717,deep,2016-06-24,2016-06-27,10716,780.0,Normal,0,88,,,Not Started,2,1,4,2024-03-31,47.61904761904761,19
10718,determine,2016-06-29,2016-07-07,10717,981.0,Normal,0,88,,,Not Started,7,1,3,2024-03-31,39.130434782608695,20
10719,experience,2016-07-09,2016-07-12,10718,768.0,Normal,0,88,,,Not Started,3,1,1,2024-03-31,19.047619047619047,21
10720,picture,2016-07-12,2016-07-15,10719,613.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,17.391304347826086,22
10721,without,2016-07-16,2016-07-21,10720,414.0,Normal,0,88,,,Not Started,5,1,1,2024-03-31,19.047619047619047,23
10722,possible,2016-07-23,2016-07-27,10721,793.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,9.523809523809524,24
10723,on,2016-07-29,2016-08-08,10722,311.0,Normal,0,88,,,Not Started,7,1,1,2024-03-31,9.523809523809524,25
10724,show,2016-08-09,2016-08-15,10723,209.0,Normal,0,88,,,Not Started,5,1,4,2024-03-31,13.043478260869565,26
10725,experience,2016-08-17,2016-08-24,10724,950.0,Normal,0,88,,,Not Started,6,1,2,2024-03-31,8.695652173913043,27
10726,million,2016-08-25,2016-08-30,10725,758.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,9.090909090909092,28
10727,represent,2016-09-01,2016-09-05,10726,586.0,Normal,0,88,,,Not Started,3,1,2,2024-03-31,13.636363636363635,29
10728,man,2016-09-05,2016-09-08,10727,431.0,Normal,0,88,,,Not Started,4,1,1,2024-03-31,13.043478260869565,30
10729,part,2016-09-08,2016-09-14,10728,945.0,Normal,0,88,,,Not Started,5,1,3,2024-03-31,13.636363636363635,31
10730,scientist,2016-09-15,2016-09-20,10729,903.0,Normal,0,88,,,Not Started,4,1,2,2024-03-31,13.636363636363635,32
10731,under,2016-09-21,2016-09-28,10730,223.0,Normal,0,88,,,Not Started,6,1,3,2024-03-31,13.043478260869565,33
10732,gas,2016-09-28,2016-10-06,10731,270.0,Normal,0,88,,,Not Started,7,1,4,2024-03-31,8.695652173913043,34
10733,crime,2016-10-08,2016-10-13,10732,320.0,Normal,0,88,,,Not Started,5,1,1,2024-03-31,0.0,35
10734,contain,2016-01-29,2016-02-17,,2669.0,Critical,0,89,,,Not Started,14,1,6,2024-03-31,14.285714285714285,0
10735,eat,2016-02-18,2016-02-22,10734,232.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,13.636363636363635,1
10736,space,2016-02-23,2016-03-01,10735,421.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,13.043478260869565,2
10737,never,2016-03-03,2016-03-07,10736,510.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,4.545454545454546,3
10738,see,2016-03-08,2016-03-15,10737,710.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,4.3478260869565215,4
10739,you,2016-03-15,2016-03-16,10738,697.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,4.3478260869565215,5
10740,newspaper,2016-03-17,2016-03-28,10739,951.0,Normal,0,89,,,Not Started,8,1,3,2024-03-31,4.545454545454546,6
10741,system,2016-03-28,2016-04-06,10740,918.0,Normal,0,89,,,Not Started,8,1,4,2024-03-31,0.0,7
10742,recent,2016-04-08,2016-04-15,10741,672.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,0.0,8
10743,exist,2016-04-16,2016-04-22,10742,778.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,9.523809523809524,9
10744,feeling,2016-04-24,2016-04-28,10743,405.0,Normal,0,89,,,Not Started,5,1,2,2024-03-31,9.090909090909092,10
10745,certain,2016-04-28,2016-05-06,10744,624.0,Normal,0,89,,,Not Started,7,1,2,2024-03-31,9.090909090909092,11
10746,somebody,2016-05-06,2016-05-13,10745,342.0,Normal,0,89,,,Not Started,6,1,4,2024-03-31,9.523809523809524,12
10747,build,2016-05-14,2016-05-17,10746,850.0,Normal,0,89,,,Not Started,3,1,2,2024-03-31,4.761904761904762,13
10748,boy,2016-05-17,2016-05-20,10747,830.0,Normal,0,89,,,Not Started,4,1,4,2024-03-31,17.391304347826086,14
10749,opportunity,2016-05-21,2016-05-26,10748,835.0,Normal,0,89,,,Not Started,5,1,3,2024-03-31,23.809523809523807,15
10750,power,2016-05-27,2016-06-02,10749,668.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,23.809523809523807,16
10751,ready,2016-06-02,2016-06-03,10750,217.0,Normal,0,89,,,Not Started,2,1,3,2024-03-31,36.36363636363637,17
10752,above,2016-06-05,2016-06-10,10751,691.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,45.45454545454545,18
10753,job,2016-06-12,2016-06-13,10752,666.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,54.54545454545454,19
10754,financial,2016-06-13,2016-06-15,10753,673.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,52.17391304347826,20
10755,agreement,2016-06-17,2016-06-21,10754,258.0,Normal,0,89,,,Not Started,3,1,2,2024-03-31,38.095238095238095,21
10756,old,2016-06-21,2016-06-22,10755,266.0,Normal,0,89,,,Not Started,2,1,2,2024-03-31,39.130434782608695,22
10757,smile,2016-06-24,2016-06-28,10756,318.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,47.61904761904761,23
10758,side,2016-06-28,2016-07-05,10757,512.0,Normal,0,89,,,Not Started,6,1,3,2024-03-31,43.47826086956522,24
10759,look,2016-07-05,2016-07-12,10758,500.0,Normal,0,89,,,Not Started,6,1,1,2024-03-31,26.08695652173913,25
10760,goal,2016-07-12,2016-07-15,10759,477.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,17.391304347826086,26
10761,follow,2016-07-16,2016-07-22,10760,549.0,Normal,0,89,,,Not Started,6,1,1,2024-03-31,19.047619047619047,27
10762,think,2016-07-23,2016-08-02,10761,237.0,Normal,0,89,,,Not Started,8,1,1,2024-03-31,9.523809523809524,28
10763,baby,2016-08-04,2016-08-09,10762,775.0,Normal,0,89,,,Not Started,4,1,4,2024-03-31,13.636363636363635,29
10764,now,2016-08-11,2016-08-12,10763,299.0,Normal,0,89,,,Not Started,2,1,4,2024-03-31,13.636363636363635,30
10765,career,2016-08-13,2016-08-22,10764,771.0,Normal,0,89,,,Not Started,7,1,2,2024-03-31,9.523809523809524,31
10766,available,2016-08-24,2016-08-31,10765,798.0,Normal,0,89,,,Not Started,6,1,3,2024-03-31,8.695652173913043,32
10767,to,2016-09-01,2016-09-12,10766,819.0,Normal,0,89,,,Not Started,8,1,2,2024-03-31,13.636363636363635,33
10768,ground,2016-09-13,2016-09-19,10767,896.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,13.043478260869565,34
10769,south,2016-09-21,2016-09-27,10768,348.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,13.043478260869565,35
10770,country,2016-09-27,2016-09-29,10769,588.0,Normal,0,89,,,Not Started,3,1,2,2024-03-31,8.695652173913043,36
10771,at,2016-09-29,2016-10-03,10770,941.0,Normal,0,89,,,Not Started,3,1,3,2024-03-31,9.090909090909092,37
10772,specific,2016-10-04,2016-10-10,10771,220.0,Normal,0,89,,,Not Started,5,1,3,2024-03-31,4.3478260869565215,38
10773,respond,2016-10-12,2016-10-20,10772,925.0,Normal,0,89,,,Not Started,7,1,4,2024-03-31,0.0,39
10774,become,2016-10-22,2016-10-31,10773,410.0,Normal,0,89,,,Not Started,7,1,1,2024-03-31,0.0,40
10775,get,2016-10-31,2016-11-01,10774,420.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,0.0,41
10776,network,2016-11-03,2016-11-07,10775,819.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,0.0,42
10777,bar,2016-11-07,2016-11-14,10776,710.0,Normal,0,89,,,Not Started,6,1,1,2024-03-31,4.3478260869565215,43
10778,evening,2016-11-15,2016-11-16,10777,244.0,Normal,0,89,,,Not Started,2,1,2,2024-03-31,4.3478260869565215,44
10779,most,2016-11-17,2016-11-22,10778,962.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,9.090909090909092,45
10780,affect,2016-11-23,2016-11-28,10779,910.0,Normal,0,89,,,Not Started,4,1,1,2024-03-31,8.695652173913043,46
10781,north,2016-11-28,2016-12-01,10780,644.0,Normal,0,89,,,Not Started,4,1,4,2024-03-31,8.695652173913043,47
10782,red,2016-02-05,2016-02-16,,1109.0,Critical,0,89,,,Not Started,8,1,5,2024-03-31,9.523809523809524,0
10783,institution,2016-02-16,2016-02-19,10782,908.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,8.695652173913043,1
10784,play,2016-02-19,2016-02-29,10783,870.0,Normal,0,89,,,Not Started,7,1,4,2024-03-31,14.285714285714285,2
10785,address,2016-03-01,2016-03-09,10784,620.0,Normal,0,89,,,Not Started,7,1,4,2024-03-31,4.3478260869565215,3
10786,option,2016-03-09,2016-03-18,10785,709.0,Normal,0,89,,,Not Started,8,1,2,2024-03-31,4.3478260869565215,4
10787,tend,2016-03-20,2016-03-28,10786,806.0,Normal,0,89,,,Not Started,7,1,3,2024-03-31,0.0,5
10788,item,2016-03-28,2016-04-06,10787,231.0,Normal,0,89,,,Not Started,8,1,1,2024-03-31,0.0,6
10789,run,2016-04-06,2016-04-13,10788,259.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,0.0,7
10790,we,2016-04-15,2016-04-20,10789,880.0,Normal,0,89,,,Not Started,4,1,3,2024-03-31,9.523809523809524,8
10791,break,2016-04-22,2016-04-26,10790,339.0,Normal,0,89,,,Not Started,3,1,3,2024-03-31,9.523809523809524,9
10792,budget,2016-04-27,2016-05-04,10791,619.0,Normal,0,89,,,Not Started,6,1,4,2024-03-31,8.695652173913043,10
10793,small,2016-05-06,2016-05-11,10792,653.0,Normal,0,89,,,Not Started,4,1,3,2024-03-31,9.523809523809524,11
10794,effect,2016-05-13,2016-05-17,10793,815.0,Normal,0,89,,,Not Started,3,1,3,2024-03-31,0.0,12
10795,help,2016-05-17,2016-05-20,10794,619.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,17.391304347826086,13
10796,pattern,2016-05-20,2016-05-24,10795,530.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,23.809523809523807,14
10797,follow,2016-05-24,2016-06-02,10796,769.0,Normal,0,89,,,Not Started,8,1,4,2024-03-31,21.73913043478261,15
10798,ever,2016-06-02,2016-06-03,10797,544.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,36.36363636363637,16
10799,discussion,2016-06-03,2016-06-13,10798,703.0,Normal,0,89,,,Not Started,7,1,4,2024-03-31,38.095238095238095,17
10800,new,2016-06-14,2016-06-23,10799,467.0,Normal,0,89,,,Not Started,8,1,4,2024-03-31,47.82608695652174,18
10801,wait,2016-06-25,2016-06-28,10800,443.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,47.61904761904761,19
10802,education,2016-06-29,2016-06-30,10801,413.0,Normal,0,89,,,Not Started,2,1,2,2024-03-31,39.130434782608695,20
10803,current,2016-07-01,2016-07-05,10802,589.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,33.33333333333333,21
10804,certainly,2016-07-06,2016-07-12,10803,565.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,21.73913043478261,22
10805,stay,2016-07-13,2016-07-20,10804,742.0,Normal,0,89,,,Not Started,6,1,2,2024-03-31,17.391304347826086,23
10806,past,2016-07-21,2016-07-29,10805,654.0,Normal,0,89,,,Not Started,7,1,3,2024-03-31,13.636363636363635,24
10807,help,2016-07-29,2016-08-01,10806,241.0,Normal,0,89,,,Not Started,2,1,4,2024-03-31,9.523809523809524,25
10808,others,2016-08-01,2016-08-03,10807,898.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,8.695652173913043,26
10809,available,2016-08-04,2016-08-08,10808,808.0,Normal,0,89,,,Not Started,3,1,3,2024-03-31,13.636363636363635,27
10810,type,2016-08-08,2016-08-12,10809,706.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,13.043478260869565,28
10811,reflect,2016-08-13,2016-08-15,10810,243.0,Normal,0,89,,,Not Started,2,1,2,2024-03-31,9.523809523809524,29
10812,of,2016-08-16,2016-08-25,10811,731.0,Normal,0,89,,,Not Started,8,1,1,2024-03-31,8.695652173913043,30
10813,produce,2016-08-25,2016-09-05,10812,571.0,Normal,0,89,,,Not Started,8,1,4,2024-03-31,9.090909090909092,31
10814,subject,2016-09-06,2016-09-15,10813,463.0,Normal,0,89,,,Not Started,8,1,2,2024-03-31,13.043478260869565,32
10815,until,2016-09-16,2016-09-19,10814,358.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,14.285714285714285,33
10816,see,2016-09-20,2016-09-27,10815,672.0,Normal,0,89,,,Not Started,6,1,3,2024-03-31,13.043478260869565,34
10817,wind,2016-09-27,2016-10-04,10816,486.0,Normal,0,89,,,Not Started,6,1,4,2024-03-31,8.695652173913043,35
10818,girl,2016-10-06,2016-10-11,10817,675.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,0.0,36
10819,store,2016-10-12,2016-10-13,10818,252.0,Normal,0,89,,,Not Started,2,1,4,2024-03-31,0.0,37
10820,want,2016-10-15,2016-10-18,10819,573.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,0.0,38
10821,available,2016-10-20,2016-10-26,10820,336.0,Normal,0,89,,,Not Started,5,1,1,2024-03-31,0.0,39
10822,important,2016-10-28,2016-11-03,10821,980.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,0.0,40
10823,stage,2016-11-03,2016-11-14,10822,256.0,Normal,0,89,,,Not Started,8,1,1,2024-03-31,0.0,41
10824,better,2016-11-14,2016-11-17,10823,606.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,4.3478260869565215,42
10825,total,2016-11-17,2016-11-24,10824,445.0,Normal,0,89,,,Not Started,6,1,4,2024-03-31,9.090909090909092,43
10826,trial,2016-11-26,2016-11-30,10825,499.0,Normal,0,89,,,Not Started,4,1,3,2024-03-31,9.523809523809524,44
10827,tonight,2016-11-30,2016-12-05,10826,989.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,13.043478260869565,45
10828,coach,2016-12-07,2016-12-12,10827,871.0,Normal,0,89,,,Not Started,4,1,4,2024-03-31,8.695652173913043,46
10829,respond,2016-12-12,2016-12-15,10828,833.0,Normal,0,89,,,Not Started,4,1,1,2024-03-31,8.695652173913043,47
10830,base,2016-01-31,2016-02-11,,2576.0,Critical,0,89,,,Not Started,10,1,7,2024-03-31,13.636363636363635,0
10831,throughout,2016-02-13,2016-02-17,10830,955.0,Normal,0,89,,,Not Started,4,1,3,2024-03-31,9.523809523809524,1
10832,difference,2016-02-18,2016-02-22,10831,489.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,13.636363636363635,2
10833,black,2016-02-22,2016-02-24,10832,724.0,Normal,0,89,,,Not Started,3,1,1,2024-03-31,13.043478260869565,3
10834,side,2016-02-26,2016-02-29,10833,735.0,Normal,0,89,,,Not Started,2,1,3,2024-03-31,4.761904761904762,4
10835,ball,2016-03-01,2016-03-08,10834,619.0,Normal,0,89,,,Not Started,6,1,4,2024-03-31,4.3478260869565215,5
10836,operation,2016-03-08,2016-03-17,10835,720.0,Normal,0,89,,,Not Started,8,1,2,2024-03-31,4.3478260869565215,6
10837,spring,2016-03-19,2016-03-23,10836,771.0,Normal,0,89,,,Not Started,4,1,1,2024-03-31,0.0,7
10838,ok,2016-03-25,2016-03-31,10837,336.0,Normal,0,89,,,Not Started,5,1,3,2024-03-31,0.0,8
10839,model,2016-04-02,2016-04-04,10838,888.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,0.0,9
10840,message,2016-04-06,2016-04-11,10839,898.0,Normal,0,89,,,Not Started,4,1,3,2024-03-31,0.0,10
10841,stuff,2016-04-11,2016-04-13,10840,974.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,4.3478260869565215,11
10842,good,2016-04-13,2016-04-15,10841,313.0,Normal,0,89,,,Not Started,3,1,2,2024-03-31,8.695652173913043,12
10843,sign,2016-04-15,2016-04-18,10842,545.0,Normal,0,89,,,Not Started,2,1,1,2024-03-31,9.523809523809524,13
10844,body,2016-04-20,2016-04-22,10843,888.0,Normal,0,89,,,Not Started,3,1,2,2024-03-31,8.695652173913043,14
10845,daughter,2016-04-22,2016-04-27,10844,705.0,Normal,0,89,,,Not Started,4,1,2,2024-03-31,9.523809523809524,15
10846,idea,2016-04-27,2016-05-05,10845,218.0,Normal,0,89,,,Not Started,7,1,1,2024-03-31,8.695652173913043,16
10847,manage,2016-05-06,2016-05-12,10846,278.0,Normal,0,89,,,Not Started,5,1,4,2024-03-31,9.523809523809524,17
10848,agent,2016-05-14,2016-05-17,10847,287.0,Normal,0,89,,,Not Started,3,1,3,2024-03-31,4.761904761904762,18
10849,relate,2016-05-17,2016-05-23,10848,887.0,Normal,0,89,,,Not Started,5,1,1,2024-03-31,17.391304347826086,19
10850,few,2016-05-25,2016-05-27,10849,625.0,Normal,0,89,,,Not Started,3,1,4,2024-03-31,21.73913043478261,20
10851,many,2016-05-28,2016-06-02,10850,433.0,Normal,0,89,,,Not Started,5,1,2,2024-03-31,23.809523809523807,21
10852,senior,2016-06-04,2016-06-06,10851,358.0,Normal,0,89,,,Not Started,2,1,3,2024-03-31,42.857142857142854,22
