Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,WorkDay,ActualStartDate,ActualEndDate
2020-01-27,39,age,2020-01-09,2020-01-14,732.0,Critical,2,1,Delayed,4,3,38,0.0,33.33333333333333,31,2020-01-24 00:00:00,2020-01-30
2020-01-27,83,charge,2020-01-08,2020-01-15,350.0,Critical,2,1,Delayed,6,4,35,0.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-01-27,597,participant,2020-01-17,2020-01-27,776.0,Normal,2,6,On Progress,7,2,37,0.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-01-27,657,until,2019-12-28,2020-01-06,406.0,Critical,7,6,Completed,7,2,35,0.0,40.0,31,2020-01-13 00:00:00,2020-01-27
2020-01-27,658,organization,2020-01-06,2020-01-15,899.0,Critical,1,6,Delayed,8,1,36,0.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-01-27,791,analysis,2020-01-17,2020-01-24,467.0,Critical,7,8,Delayed,8,4,23,0.0,37.5,127,2020-01-19 00:00:00,2020-01-28
2020-01-27,833,former,2020-01-14,2020-01-20,283.0,Critical,2,8,Delayed,7,2,20,0.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-01-27,876,nor,2020-01-23,2020-01-30,854.0,Normal,3,8,On Progress,8,2,18,0.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-01-27,1698,identify,2020-01-16,2020-01-21,668.0,Critical,6,15,Completed,6,3,17,0.0,37.5,127,2020-01-22 00:00:00,2020-01-27
2020-01-27,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,0,15,Delayed,4,1,18,0.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-01-27,1764,listen,2020-01-13,2020-01-20,884.0,Critical,5,15,Delayed,8,2,19,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-27,1817,ball,2020-01-09,2020-01-17,831.0,Critical,1,16,Delayed,7,2,18,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-01-27,1872,still,2020-01-22,2020-01-24,640.0,Critical,2,16,Delayed,3,4,21,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-01-28
2020-01-27,2039,training,2020-01-15,2020-01-23,562.0,Critical,7,18,Delayed,8,2,11,0.0,42.857142857142854,63,2020-01-15 00:00:00,2020-01-29
2020-01-27,2325,season,2020-01-21,2020-01-26,341.0,Critical,2,21,Delayed,6,1,2,0.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-01-27,2374,environment,2020-01-20,2020-01-24,300.0,Critical,5,21,Completed,5,2,2,0.0,37.5,127,2020-01-22 00:00:00,2020-01-27
2020-01-27,2375,follow,2020-01-24,2020-01-25,504.0,Critical,1,21,Delayed,2,1,3,0.0,12.5,127,2020-01-27 00:00:00,2020-01-28
2020-01-27,2471,number,2020-01-09,2020-01-20,893.0,Critical,7,22,Delayed,8,2,22,0.0,33.33333333333333,31,2020-01-16 00:00:00,2020-01-28
2020-01-27,2587,central,2020-01-08,2020-01-13,273.0,Critical,5,23,Delayed,6,2,34,0.0,37.5,127,2020-01-22 00:00:00,2020-01-29
2020-01-27,2635,character,2020-01-18,2020-01-23,310.0,Critical,4,23,Delayed,6,4,37,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-27,2681,exactly,2020-01-20,2020-01-25,717.0,Critical,2,23,Delayed,6,1,38,0.0,37.5,127,2020-01-25 00:00:00,2020-01-31
2020-01-27,2853,opportunity,2020-01-14,2020-01-22,322.0,Critical,7,25,Completed,7,1,20,0.0,50.0,31,2020-01-15 00:00:00,2020-01-27
2020-01-27,2854,traditional,2020-01-22,2020-01-24,526.0,Critical,1,25,Delayed,3,1,21,0.0,33.33333333333333,31,2020-01-27 00:00:00,2020-01-29
2020-01-27,2916,peace,2020-01-11,2020-01-17,445.0,Critical,4,26,Delayed,6,4,19,0.0,40.0,31,2020-01-20 00:00:00,2020-01-30
2020-01-27,2973,admit,2020-01-16,2020-01-21,297.0,Critical,2,26,Delayed,4,1,21,0.0,50.0,31,2020-01-24 00:00:00,2020-01-30
2020-01-27,3266,else,2020-01-20,2020-01-27,964.0,Normal,4,29,On Progress,8,4,34,0.0,37.5,127,2020-01-23 00:00:00,2020-01-31
2020-01-28,39,age,2020-01-09,2020-01-14,732.0,Critical,3,1,Delayed,4,3,38,0.0,33.33333333333333,31,2020-01-24 00:00:00,2020-01-30
2020-01-28,83,charge,2020-01-08,2020-01-15,350.0,Critical,3,1,Delayed,6,4,35,0.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-01-28,597,participant,2020-01-17,2020-01-27,776.0,Critical,3,6,Delayed,7,2,37,0.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-01-28,658,organization,2020-01-06,2020-01-15,899.0,Critical,2,6,Delayed,8,1,36,0.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-01-28,791,analysis,2020-01-17,2020-01-24,467.0,Critical,8,8,Completed,8,4,23,0.0,37.5,127,2020-01-19 00:00:00,2020-01-28
2020-01-28,792,our,2020-01-24,2020-01-25,961.0,Critical,1,8,Delayed,2,3,24,0.0,12.5,127,2020-01-28 00:00:00,2020-01-29
2020-01-28,833,former,2020-01-14,2020-01-20,283.0,Critical,3,8,Delayed,7,2,20,0.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-01-28,876,nor,2020-01-23,2020-01-30,854.0,Normal,4,8,On Progress,8,2,18,0.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-01-28,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,0,15,Delayed,4,1,18,0.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-01-28,1764,listen,2020-01-13,2020-01-20,884.0,Critical,6,15,Delayed,8,2,19,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-28,1817,ball,2020-01-09,2020-01-17,831.0,Critical,2,16,Delayed,7,2,18,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-01-28,1872,still,2020-01-22,2020-01-24,640.0,Critical,3,16,Completed,3,4,21,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-01-28
2020-01-28,1873,poor,2020-01-25,2020-02-04,887.0,Normal,1,16,On Progress,8,4,22,0.0,0.0,31,2020-01-28 00:00:00,2020-02-10
2020-01-28,2039,training,2020-01-15,2020-01-23,562.0,Critical,7,18,Delayed,8,2,11,0.0,42.857142857142854,63,2020-01-15 00:00:00,2020-01-29
2020-01-28,2325,season,2020-01-21,2020-01-26,341.0,Critical,2,21,Delayed,6,1,2,0.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-01-28,2375,follow,2020-01-24,2020-01-25,504.0,Critical,2,21,Completed,2,1,3,0.0,12.5,127,2020-01-27 00:00:00,2020-01-28
2020-01-28,2376,statement,2020-01-27,2020-02-03,468.0,Normal,1,21,On Progress,8,3,4,0.0,12.5,127,2020-01-28 00:00:00,2020-02-07
2020-01-28,2471,number,2020-01-09,2020-01-20,893.0,Critical,8,22,Completed,8,2,22,0.0,33.33333333333333,31,2020-01-16 00:00:00,2020-01-28
2020-01-28,2472,each,2020-01-22,2020-01-31,464.0,Normal,1,22,On Progress,8,3,23,0.0,33.33333333333333,31,2020-01-28 00:00:00,2020-02-06
2020-01-28,2587,central,2020-01-08,2020-01-13,273.0,Critical,5,23,Delayed,6,2,34,0.0,37.5,127,2020-01-22 00:00:00,2020-01-29
2020-01-28,2635,character,2020-01-18,2020-01-23,310.0,Critical,4,23,Delayed,6,4,37,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-28,2681,exactly,2020-01-20,2020-01-25,717.0,Critical,3,23,Delayed,6,1,38,0.0,37.5,127,2020-01-25 00:00:00,2020-01-31
2020-01-28,2854,traditional,2020-01-22,2020-01-24,526.0,Critical,2,25,Delayed,3,1,21,0.0,33.33333333333333,31,2020-01-27 00:00:00,2020-01-29
2020-01-28,2916,peace,2020-01-11,2020-01-17,445.0,Critical,4,26,Delayed,6,4,19,0.0,40.0,31,2020-01-20 00:00:00,2020-01-30
2020-01-28,2973,admit,2020-01-16,2020-01-21,297.0,Critical,3,26,Delayed,4,1,21,0.0,50.0,31,2020-01-24 00:00:00,2020-01-30
2020-01-28,3266,else,2020-01-20,2020-01-27,964.0,Critical,5,29,Delayed,8,4,34,0.0,37.5,127,2020-01-23 00:00:00,2020-01-31
2020-01-29,39,age,2020-01-09,2020-01-14,732.0,Critical,3,1,Delayed,4,3,38,0.0,33.33333333333333,31,2020-01-24 00:00:00,2020-01-30
2020-01-29,83,charge,2020-01-08,2020-01-15,350.0,Critical,4,1,Delayed,6,4,35,0.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-01-29,597,participant,2020-01-17,2020-01-27,776.0,Critical,4,6,Delayed,7,2,37,0.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-01-29,658,organization,2020-01-06,2020-01-15,899.0,Critical,3,6,Delayed,8,1,36,0.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-01-29,792,our,2020-01-24,2020-01-25,961.0,Critical,2,8,Completed,2,3,24,0.0,12.5,127,2020-01-28 00:00:00,2020-01-29
2020-01-29,793,real,2020-01-27,2020-02-03,489.0,Normal,1,8,On Progress,8,4,25,0.0,12.5,127,2020-01-29 00:00:00,2020-02-08
2020-01-29,833,former,2020-01-14,2020-01-20,283.0,Critical,4,8,Delayed,7,2,20,0.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-01-29,876,nor,2020-01-23,2020-01-30,854.0,Normal,5,8,On Progress,8,2,18,0.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-01-29,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,1,15,Delayed,4,1,18,0.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-01-29,1764,listen,2020-01-13,2020-01-20,884.0,Critical,7,15,Delayed,8,2,19,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-29,1817,ball,2020-01-09,2020-01-17,831.0,Critical,3,16,Delayed,7,2,18,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-01-29,1873,poor,2020-01-25,2020-02-04,887.0,Normal,2,16,On Progress,8,4,22,0.0,0.0,31,2020-01-28 00:00:00,2020-02-10
2020-01-29,2039,training,2020-01-15,2020-01-23,562.0,Critical,8,18,Completed,8,2,11,0.0,42.857142857142854,63,2020-01-15 00:00:00,2020-01-29
2020-01-29,2040,decision,2020-01-23,2020-01-28,219.0,Critical,0,18,Delayed,5,4,12,0.0,28.57142857142857,63,2020-01-29 00:00:00,2020-02-04
2020-01-29,2325,season,2020-01-21,2020-01-26,341.0,Critical,3,21,Delayed,6,1,2,0.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-01-29,2376,statement,2020-01-27,2020-02-03,468.0,Normal,1,21,On Progress,8,3,4,0.0,12.5,127,2020-01-28 00:00:00,2020-02-07
2020-01-29,2472,each,2020-01-22,2020-01-31,464.0,Normal,2,22,On Progress,8,3,23,0.0,33.33333333333333,31,2020-01-28 00:00:00,2020-02-06
2020-01-29,2587,central,2020-01-08,2020-01-13,273.0,Critical,6,23,Completed,6,2,34,0.0,37.5,127,2020-01-22 00:00:00,2020-01-29
2020-01-29,2588,book,2020-01-14,2020-01-19,613.0,Critical,0,23,Delayed,6,2,35,0.0,37.5,127,2020-01-29 00:00:00,2020-02-04
2020-01-29,2635,character,2020-01-18,2020-01-23,310.0,Critical,5,23,Delayed,6,4,37,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-29,2681,exactly,2020-01-20,2020-01-25,717.0,Critical,4,23,Delayed,6,1,38,0.0,37.5,127,2020-01-25 00:00:00,2020-01-31
2020-01-29,2854,traditional,2020-01-22,2020-01-24,526.0,Critical,3,25,Completed,3,1,21,0.0,33.33333333333333,31,2020-01-27 00:00:00,2020-01-29
2020-01-29,2855,skill,2020-01-26,2020-01-31,448.0,Normal,0,25,On Progress,6,2,22,0.0,0.0,31,2020-01-29 00:00:00,2020-02-10
2020-01-29,2916,peace,2020-01-11,2020-01-17,445.0,Critical,5,26,Delayed,6,4,19,0.0,40.0,31,2020-01-20 00:00:00,2020-01-30
2020-01-29,2973,admit,2020-01-16,2020-01-21,297.0,Critical,3,26,Delayed,4,1,21,0.0,50.0,31,2020-01-24 00:00:00,2020-01-30
2020-01-29,3266,else,2020-01-20,2020-01-27,964.0,Critical,6,29,Delayed,8,4,34,0.0,37.5,127,2020-01-23 00:00:00,2020-01-31
2020-01-30,39,age,2020-01-09,2020-01-14,732.0,Critical,4,1,Completed,4,3,38,0.0,33.33333333333333,31,2020-01-24 00:00:00,2020-01-30
2020-01-30,40,her,2020-01-15,2020-01-22,671.0,Critical,1,1,Delayed,6,4,39,0.0,50.0,31,2020-01-30 00:00:00,2020-02-13
2020-01-30,83,charge,2020-01-08,2020-01-15,350.0,Critical,4,1,Delayed,6,4,35,0.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-01-30,597,participant,2020-01-17,2020-01-27,776.0,Critical,4,6,Delayed,7,2,37,0.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-01-30,658,organization,2020-01-06,2020-01-15,899.0,Critical,4,6,Delayed,8,1,36,0.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-01-30,793,real,2020-01-27,2020-02-03,489.0,Normal,1,8,On Progress,8,4,25,0.0,12.5,127,2020-01-29 00:00:00,2020-02-08
2020-01-30,833,former,2020-01-14,2020-01-20,283.0,Critical,5,8,Delayed,7,2,20,0.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-01-30,876,nor,2020-01-23,2020-01-30,854.0,Normal,6,8,On Progress,8,2,18,0.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-01-30,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,2,15,Delayed,4,1,18,0.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-01-30,1764,listen,2020-01-13,2020-01-20,884.0,Critical,8,15,Completed,8,2,19,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-30,1765,man,2020-01-20,2020-01-25,225.0,Critical,1,15,Delayed,6,4,20,0.0,37.5,127,2020-01-30 00:00:00,2020-02-04
2020-01-30,1817,ball,2020-01-09,2020-01-17,831.0,Critical,4,16,Delayed,7,2,18,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-01-30,1873,poor,2020-01-25,2020-02-04,887.0,Normal,3,16,On Progress,8,4,22,0.0,0.0,31,2020-01-28 00:00:00,2020-02-10
2020-01-30,2040,decision,2020-01-23,2020-01-28,219.0,Critical,1,18,Delayed,5,4,12,0.0,28.57142857142857,63,2020-01-29 00:00:00,2020-02-04
2020-01-30,2325,season,2020-01-21,2020-01-26,341.0,Critical,4,21,Delayed,6,1,2,0.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-01-30,2376,statement,2020-01-27,2020-02-03,468.0,Normal,2,21,On Progress,8,3,4,0.0,12.5,127,2020-01-28 00:00:00,2020-02-07
2020-01-30,2472,each,2020-01-22,2020-01-31,464.0,Normal,3,22,On Progress,8,3,23,0.0,33.33333333333333,31,2020-01-28 00:00:00,2020-02-06
2020-01-30,2588,book,2020-01-14,2020-01-19,613.0,Critical,1,23,Delayed,6,2,35,0.0,37.5,127,2020-01-29 00:00:00,2020-02-04
2020-01-30,2635,character,2020-01-18,2020-01-23,310.0,Critical,6,23,Completed,6,4,37,0.0,37.5,127,2020-01-23 00:00:00,2020-01-30
2020-01-30,2636,kitchen,2020-01-23,2020-01-26,895.0,Critical,1,23,Delayed,4,3,38,0.0,25.0,127,2020-01-30 00:00:00,2020-02-02
2020-01-30,2681,exactly,2020-01-20,2020-01-25,717.0,Critical,5,23,Delayed,6,1,38,0.0,37.5,127,2020-01-25 00:00:00,2020-01-31
2020-01-30,2855,skill,2020-01-26,2020-01-31,448.0,Normal,1,25,On Progress,6,2,22,0.0,0.0,31,2020-01-29 00:00:00,2020-02-10
2020-01-30,2916,peace,2020-01-11,2020-01-17,445.0,Critical,6,26,Completed,6,4,19,0.0,40.0,31,2020-01-20 00:00:00,2020-01-30
2020-01-30,2917,staff,2020-01-17,2020-01-21,986.0,Critical,0,26,Delayed,3,4,20,0.0,50.0,31,2020-01-30 00:00:00,2020-02-04
2020-01-30,2973,admit,2020-01-16,2020-01-21,297.0,Critical,4,26,Completed,4,1,21,0.0,50.0,31,2020-01-24 00:00:00,2020-01-30
2020-01-30,2974,need,2020-01-21,2020-01-30,457.0,Normal,0,26,On Progress,8,1,22,0.0,33.33333333333333,31,2020-01-30 00:00:00,2020-02-13
2020-01-30,3266,else,2020-01-20,2020-01-27,964.0,Critical,7,29,Delayed,8,4,34,0.0,37.5,127,2020-01-23 00:00:00,2020-01-31
2020-01-31,40,her,2020-01-15,2020-01-22,671.0,Critical,1,1,Delayed,6,4,39,0.0,50.0,31,2020-01-30 00:00:00,2020-02-13
2020-01-31,83,charge,2020-01-08,2020-01-15,350.0,Critical,5,1,Delayed,6,4,35,0.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-01-31,597,participant,2020-01-17,2020-01-27,776.0,Critical,4,6,Delayed,7,2,37,0.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-01-31,658,organization,2020-01-06,2020-01-15,899.0,Critical,5,6,Delayed,8,1,36,0.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-01-31,793,real,2020-01-27,2020-02-03,489.0,Normal,2,8,On Progress,8,4,25,0.0,12.5,127,2020-01-29 00:00:00,2020-02-08
2020-01-31,833,former,2020-01-14,2020-01-20,283.0,Critical,5,8,Delayed,7,2,20,0.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-01-31,876,nor,2020-01-23,2020-01-30,854.0,Critical,7,8,Delayed,8,2,18,0.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-01-31,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,2,15,Delayed,4,1,18,0.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-01-31,1765,man,2020-01-20,2020-01-25,225.0,Critical,2,15,Delayed,6,4,20,0.0,37.5,127,2020-01-30 00:00:00,2020-02-04
2020-01-31,1817,ball,2020-01-09,2020-01-17,831.0,Critical,5,16,Delayed,7,2,18,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-01-31,1873,poor,2020-01-25,2020-02-04,887.0,Normal,3,16,On Progress,8,4,22,0.0,0.0,31,2020-01-28 00:00:00,2020-02-10
2020-01-31,2040,decision,2020-01-23,2020-01-28,219.0,Critical,2,18,Delayed,5,4,12,0.0,28.57142857142857,63,2020-01-29 00:00:00,2020-02-04
2020-01-31,2325,season,2020-01-21,2020-01-26,341.0,Critical,5,21,Delayed,6,1,2,0.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-01-31,2376,statement,2020-01-27,2020-02-03,468.0,Normal,2,21,On Progress,8,3,4,0.0,12.5,127,2020-01-28 00:00:00,2020-02-07
2020-01-31,2472,each,2020-01-22,2020-01-31,464.0,Normal,4,22,On Progress,8,3,23,0.0,33.33333333333333,31,2020-01-28 00:00:00,2020-02-06
2020-01-31,2588,book,2020-01-14,2020-01-19,613.0,Critical,2,23,Delayed,6,2,35,0.0,37.5,127,2020-01-29 00:00:00,2020-02-04
2020-01-31,2636,kitchen,2020-01-23,2020-01-26,895.0,Critical,2,23,Delayed,4,3,38,0.0,25.0,127,2020-01-30 00:00:00,2020-02-02
2020-01-31,2681,exactly,2020-01-20,2020-01-25,717.0,Critical,6,23,Completed,6,1,38,0.0,37.5,127,2020-01-25 00:00:00,2020-01-31
2020-01-31,2682,its,2020-01-25,2020-02-01,333.0,Normal,1,23,On Progress,8,4,39,0.0,0.0,127,2020-01-31 00:00:00,2020-02-09
2020-01-31,2855,skill,2020-01-26,2020-01-31,448.0,Normal,1,25,On Progress,6,2,22,0.0,0.0,31,2020-01-29 00:00:00,2020-02-10
2020-01-31,2917,staff,2020-01-17,2020-01-21,986.0,Critical,1,26,Delayed,3,4,20,0.0,50.0,31,2020-01-30 00:00:00,2020-02-04
2020-01-31,2974,need,2020-01-21,2020-01-30,457.0,Critical,0,26,Delayed,8,1,22,0.0,33.33333333333333,31,2020-01-30 00:00:00,2020-02-13
2020-01-31,3266,else,2020-01-20,2020-01-27,964.0,Critical,8,29,Completed,8,4,34,0.0,37.5,127,2020-01-23 00:00:00,2020-01-31
2020-01-31,3267,beautiful,2020-01-27,2020-01-29,937.0,Critical,1,29,Delayed,3,2,35,0.0,12.5,127,2020-01-31 00:00:00,2020-02-02
2020-02-01,40,her,2020-01-15,2020-01-22,671.0,Critical,1,1,Delayed,6,4,39,0.0,50.0,31,2020-01-30 00:00:00,2020-02-13
2020-02-01,83,charge,2020-01-08,2020-01-15,350.0,Critical,5,1,Delayed,6,4,35,0.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-02-01,597,participant,2020-01-17,2020-01-27,776.0,Critical,4,6,Delayed,7,2,37,0.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-02-01,658,organization,2020-01-06,2020-01-15,899.0,Critical,5,6,Delayed,8,1,36,0.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-02-01,793,real,2020-01-27,2020-02-03,489.0,Normal,3,8,On Progress,8,4,25,0.0,12.5,127,2020-01-29 00:00:00,2020-02-08
2020-02-01,833,former,2020-01-14,2020-01-20,283.0,Critical,6,8,Delayed,7,2,20,0.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-02-01,876,nor,2020-01-23,2020-01-30,854.0,Critical,7,8,Delayed,8,2,18,0.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-02-01,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,3,15,Delayed,4,1,18,0.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-02-01,1765,man,2020-01-20,2020-01-25,225.0,Critical,3,15,Delayed,6,4,20,0.0,37.5,127,2020-01-30 00:00:00,2020-02-04
2020-02-01,1817,ball,2020-01-09,2020-01-17,831.0,Critical,5,16,Delayed,7,2,18,0.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-02-01,1873,poor,2020-01-25,2020-02-04,887.0,Normal,3,16,On Progress,8,4,22,0.0,0.0,31,2020-01-28 00:00:00,2020-02-10
2020-02-01,2040,decision,2020-01-23,2020-01-28,219.0,Critical,3,18,Delayed,5,4,12,0.0,28.57142857142857,63,2020-01-29 00:00:00,2020-02-04
2020-02-01,2325,season,2020-01-21,2020-01-26,341.0,Critical,5,21,Delayed,6,1,2,0.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-02-01,2376,statement,2020-01-27,2020-02-03,468.0,Normal,3,21,On Progress,8,3,4,0.0,12.5,127,2020-01-28 00:00:00,2020-02-07
2020-02-01,2472,each,2020-01-22,2020-01-31,464.0,Critical,4,22,Delayed,8,3,23,0.0,33.33333333333333,31,2020-01-28 00:00:00,2020-02-06
2020-02-01,2588,book,2020-01-14,2020-01-19,613.0,Critical,3,23,Delayed,6,2,35,0.0,37.5,127,2020-01-29 00:00:00,2020-02-04
2020-02-01,2636,kitchen,2020-01-23,2020-01-26,895.0,Critical,3,23,Delayed,4,3,38,0.0,25.0,127,2020-01-30 00:00:00,2020-02-02
2020-02-01,2682,its,2020-01-25,2020-02-01,333.0,Normal,2,23,On Progress,8,4,39,0.0,0.0,127,2020-01-31 00:00:00,2020-02-09
2020-02-01,2855,skill,2020-01-26,2020-01-31,448.0,Critical,1,25,Delayed,6,2,22,0.0,0.0,31,2020-01-29 00:00:00,2020-02-10
2020-02-01,2917,staff,2020-01-17,2020-01-21,986.0,Critical,1,26,Delayed,3,4,20,0.0,50.0,31,2020-01-30 00:00:00,2020-02-04
2020-02-01,2974,need,2020-01-21,2020-01-30,457.0,Critical,0,26,Delayed,8,1,22,0.0,33.33333333333333,31,2020-01-30 00:00:00,2020-02-13
2020-02-01,3267,beautiful,2020-01-27,2020-01-29,937.0,Critical,2,29,Delayed,3,2,35,0.0,12.5,127,2020-01-31 00:00:00,2020-02-02
2020-02-02,40,her,2020-01-15,2020-01-22,671.0,Critical,1,1,Delayed,6,4,39,1.0,50.0,31,2020-01-30 00:00:00,2020-02-13
2020-02-02,83,charge,2020-01-08,2020-01-15,350.0,Critical,5,1,Delayed,6,4,35,1.0,16.666666666666664,31,2020-01-24 00:00:00,2020-02-03
2020-02-02,597,participant,2020-01-17,2020-01-27,776.0,Critical,4,6,Delayed,7,2,37,1.0,50.0,31,2020-01-24 00:00:00,2020-02-05
2020-02-02,658,organization,2020-01-06,2020-01-15,899.0,Critical,5,6,Delayed,8,1,36,1.0,16.666666666666664,31,2020-01-27 00:00:00,2020-02-05
2020-02-02,793,real,2020-01-27,2020-02-03,489.0,Normal,3,8,On Progress,8,4,25,1.0,12.5,127,2020-01-29 00:00:00,2020-02-08
2020-02-02,833,former,2020-01-14,2020-01-20,283.0,Critical,7,8,Completed,7,2,20,1.0,37.5,127,2020-01-23 00:00:00,2020-02-02
2020-02-02,834,part,2020-01-20,2020-01-21,816.0,Critical,1,8,Delayed,2,4,21,1.0,37.5,127,2020-02-02 00:00:00,2020-02-03
2020-02-02,876,nor,2020-01-23,2020-01-30,854.0,Critical,7,8,Delayed,8,2,18,1.0,25.0,127,2020-01-25 00:00:00,2020-02-03
2020-02-02,1699,newspaper,2020-01-22,2020-01-25,284.0,Critical,4,15,Completed,4,1,18,1.0,25.0,127,2020-01-27 00:00:00,2020-02-02
2020-02-02,1700,say,2020-01-27,2020-01-29,501.0,Critical,1,15,Delayed,3,4,19,1.0,12.5,127,2020-02-02 00:00:00,2020-02-04
2020-02-02,1765,man,2020-01-20,2020-01-25,225.0,Critical,4,15,Delayed,6,4,20,1.0,37.5,127,2020-01-30 00:00:00,2020-02-04
2020-02-02,1817,ball,2020-01-09,2020-01-17,831.0,Critical,5,16,Delayed,7,2,18,1.0,33.33333333333333,31,2020-01-23 00:00:00,2020-02-04
2020-02-02,1873,poor,2020-01-25,2020-02-04,887.0,Normal,3,16,On Progress,8,4,22,1.0,0.0,31,2020-01-28 00:00:00,2020-02-10
2020-02-02,2040,decision,2020-01-23,2020-01-28,219.0,Critical,3,18,Delayed,5,4,12,1.0,28.57142857142857,63,2020-01-29 00:00:00,2020-02-04
2020-02-02,2325,season,2020-01-21,2020-01-26,341.0,Critical,6,21,Completed,6,1,2,1.0,25.0,127,2020-01-24 00:00:00,2020-02-02
2020-02-02,2326,politics,2020-01-28,2020-01-30,708.0,Critical,1,21,Delayed,3,1,3,1.0,12.5,127,2020-02-02 00:00:00,2020-02-06
2020-02-02,2376,statement,2020-01-27,2020-02-03,468.0,Normal,4,21,On Progress,8,3,4,1.0,12.5,127,2020-01-28 00:00:00,2020-02-07
2020-02-02,2472,each,2020-01-22,2020-01-31,464.0,Critical,4,22,Delayed,8,3,23,1.0,33.33333333333333,31,2020-01-28 00:00:00,2020-02-06
2020-02-02,2588,book,2020-01-14,2020-01-19,613.0,Critical,4,23,Delayed,6,2,35,1.0,37.5,127,2020-01-29 00:00:00,2020-02-04
2020-02-02,2636,kitchen,2020-01-23,2020-01-26,895.0,Critical,4,23,Completed,4,3,38,1.0,25.0,127,2020-01-30 00:00:00,2020-02-02
2020-02-02,2637,value,2020-01-26,2020-01-27,696.0,Critical,0,23,Delayed,2,1,39,1.0,12.5,127,2020-02-02 00:00:00,2020-02-04
