Date,ProjectID,TotalTask,StartedTask,OnGoingTask,DelayedTask,Completedtask,WorkDay,TotalSpent,StartDate,EndDate,ActualStartDate,ActualEndDate
2024-05-10,28,30,4,1,0,3,20,3032.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-10,29,33,31,2,0,29,114,23616.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-10,30,41,3,3,0,0,11,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-11,3,28,14,2,1,12,53,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-11,4,12,3,2,0,1,20,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-11,6,37,31,2,1,29,111,22191.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-11,8,16,16,1,1,15,63,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-11,11,16,2,1,0,1,18,1467.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-11,14,31,25,2,1,23,88,15985.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-11,15,50,21,2,1,19,78,14230.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-11,16,25,16,1,0,15,62,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-11,17,30,21,2,1,19,68,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-11,18,26,19,1,0,18,70,13046.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-11,22,44,35,1,0,34,122,25653.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-11,24,21,9,1,0,8,38,7499.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-11,26,48,17,2,0,15,67,13534.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-11,27,42,21,2,1,19,74,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-11,28,30,5,2,0,3,22,3032.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-11,29,33,31,2,2,29,115,23616.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-11,30,41,3,3,0,0,14,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-12,3,28,14,2,1,12,53,9453.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-12,4,12,3,2,0,1,20,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-12,6,37,31,2,1,29,113,22191.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-12,8,16,16,1,1,15,63,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-12,11,16,2,1,0,1,18,1467.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-12,14,31,25,2,1,23,90,15985.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-12,15,50,21,2,1,19,78,14230.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-12,16,25,16,1,0,15,62,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-12,17,30,21,2,1,19,68,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-12,18,26,20,1,0,19,71,13930.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-12,22,44,37,2,0,35,124,26619.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-12,24,21,9,1,0,8,39,7499.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-12,26,48,17,2,0,15,67,13534.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-12,27,42,21,2,1,19,74,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-12,28,30,5,2,0,3,24,3032.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-12,29,33,31,2,2,29,115,23616.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-12,30,41,3,3,0,0,14,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-13,1,24,1,1,0,0,1,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-13,3,28,15,2,1,13,56,9959.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-13,4,12,3,2,0,1,22,2453.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-13,6,37,31,2,1,29,114,22191.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-13,8,16,16,1,1,15,64,10443.0,2024-03-18,2024-05-09,2024-03-18,2024-05-14
2024-05-13,9,18,1,1,0,0,1,0.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-13,10,43,1,1,0,0,1,0.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-13,11,16,4,2,0,2,20,2913.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-13,14,31,25,1,1,24,92,16451.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-13,15,50,23,3,1,20,81,14993.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-13,16,25,17,2,0,15,62,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-13,17,30,21,2,1,19,69,15825.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-13,18,26,20,1,0,19,72,13930.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-13,20,50,1,1,0,0,1,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-13,22,44,37,2,1,35,125,26619.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-13,23,37,1,1,0,0,1,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-13,24,21,10,2,0,8,41,7499.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-13,26,48,19,3,0,16,70,13772.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-13,27,42,21,2,2,19,76,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-13,28,30,6,2,0,4,27,5230.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-13,29,33,32,2,1,30,116,24199.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-13,30,41,3,3,0,0,15,0.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-14,1,24,1,1,0,0,2,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-14,3,28,15,2,1,13,57,9959.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-14,4,12,4,2,0,2,25,2916.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-14,6,37,32,2,0,30,116,22527.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-14,9,18,2,2,0,0,3,0.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-14,10,43,1,1,0,0,2,0.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-14,11,16,4,2,1,2,22,2913.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-14,14,31,26,1,1,25,93,17270.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-14,15,50,23,2,1,21,84,15712.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-14,16,25,17,2,0,15,63,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-14,17,30,22,2,1,20,72,16374.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-14,18,26,20,1,0,19,73,13930.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-14,20,50,1,1,0,0,2,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-14,22,44,38,2,0,36,126,27126.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-14,23,37,1,1,0,0,2,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-14,24,21,10,1,0,9,42,8471.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-14,26,48,19,3,0,16,73,13772.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-14,27,42,21,2,2,19,76,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-14,28,30,6,1,0,5,28,5873.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-14,29,33,33,2,1,31,118,24684.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-14,30,41,3,2,0,1,17,1030.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-15,1,24,2,2,0,0,4,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-15,3,28,15,2,1,13,57,9959.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-15,4,12,5,2,0,3,27,3765.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-15,6,37,33,2,0,31,118,23438.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-15,9,18,2,2,0,0,5,0.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-15,10,43,3,3,0,0,5,0.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-15,11,16,5,2,0,3,24,3684.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-15,14,31,27,2,1,25,95,17270.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-15,15,50,25,3,1,22,87,16536.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-15,16,25,17,2,1,15,64,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-15,17,30,23,2,1,21,74,17026.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-15,18,26,20,1,0,19,74,13930.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-15,20,50,2,2,0,0,4,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-15,22,44,38,2,1,36,127,27126.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-15,23,37,2,2,0,0,4,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-15,24,21,11,1,0,10,44,9143.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-15,26,48,20,3,1,17,76,14523.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-15,27,42,21,2,2,19,78,15127.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-15,28,30,7,2,1,5,30,5873.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-15,29,33,33,2,1,31,119,24684.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-15,30,41,5,3,0,2,21,2821.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-16,1,24,2,2,0,0,5,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-16,3,28,16,2,2,14,59,10290.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-16,4,12,5,1,0,4,29,6750.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-16,6,37,33,2,1,31,120,23438.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-16,9,18,2,2,0,0,7,0.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-16,10,43,3,3,0,0,7,0.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-16,11,16,5,2,0,3,24,3684.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-16,14,31,27,1,0,26,96,17942.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-16,15,50,25,3,2,22,90,16536.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-16,16,25,17,2,2,15,66,12255.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-16,17,30,24,2,1,22,77,17637.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-16,18,26,21,1,0,20,76,14515.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-16,20,50,3,3,0,0,7,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-16,22,44,39,2,1,37,129,28100.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-16,23,37,3,3,0,0,7,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-16,24,21,12,2,0,10,46,9143.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-16,26,48,23,3,0,20,82,16434.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-16,27,42,23,2,2,21,82,15840.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-16,28,30,8,1,1,7,33,6998.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-16,29,33,33,2,2,31,121,24684.0,2024-03-18,2024-05-15,2024-03-18,2024-05-17
2024-05-16,30,41,6,3,0,3,23,3581.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-17,1,24,2,2,0,0,7,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-17,3,28,16,2,2,14,61,10290.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-17,4,12,6,2,0,4,30,6750.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-17,6,37,34,2,0,32,123,23656.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-17,9,18,2,2,0,0,8,0.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-17,10,43,3,3,0,0,10,0.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-17,11,16,5,1,0,4,26,4041.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-17,14,31,27,1,0,26,97,17942.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-17,15,50,27,3,2,24,95,17632.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-17,16,25,19,2,1,17,70,13577.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-17,17,30,24,2,1,22,78,17637.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-17,18,26,22,1,0,21,78,15306.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-17,20,50,3,3,0,0,10,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-17,22,44,39,2,1,37,130,28100.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-17,23,37,3,3,0,0,10,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-17,24,21,12,2,0,10,47,9143.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-17,26,48,23,2,0,21,85,16985.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-17,27,42,25,2,2,23,84,17176.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-17,28,30,10,2,0,8,36,7270.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-17,30,41,6,2,0,4,26,4060.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-18,1,24,2,2,0,0,7,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-18,3,28,17,2,2,15,64,10613.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-18,4,12,6,1,0,5,31,7297.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-18,6,37,34,2,0,32,123,23656.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-18,9,18,2,2,0,0,9,0.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-18,10,43,3,2,0,1,13,2117.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-18,11,16,5,1,0,4,26,4041.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-18,14,31,27,1,0,26,98,17942.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-18,15,50,27,3,2,24,95,17632.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-18,16,25,19,2,1,17,70,13577.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-18,17,30,24,2,1,22,78,17637.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-18,18,26,22,1,1,21,78,15306.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-18,20,50,3,3,0,0,13,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-18,22,44,39,2,2,37,131,28100.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-18,23,37,3,3,0,0,13,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-18,24,21,13,2,0,11,48,9355.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-18,26,48,24,3,0,21,87,16985.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-18,27,42,25,2,2,23,85,17176.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-18,28,30,10,2,0,8,38,7270.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-18,30,41,7,2,0,5,29,4811.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-19,1,24,2,2,0,0,7,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-19,3,28,17,2,2,15,64,10613.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-19,4,12,6,1,0,5,31,7297.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-19,6,37,34,2,1,32,125,23656.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-19,9,18,2,1,0,1,11,1552.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-19,10,43,3,2,0,1,15,2117.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-19,11,16,5,1,0,4,26,4041.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-19,14,31,27,0,0,27,99,18347.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-19,15,50,27,3,2,24,95,17632.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-19,16,25,19,2,1,17,70,13577.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-19,17,30,24,2,1,22,78,17637.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-19,18,26,22,1,1,21,78,15306.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-19,20,50,3,3,0,0,15,0.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-19,22,44,39,2,2,37,132,28100.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-19,23,37,3,3,0,0,16,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-19,24,21,13,2,1,11,49,9355.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-19,26,48,24,3,0,21,87,16985.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-19,27,42,25,2,2,23,87,17176.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-19,28,30,10,0,0,10,40,9151.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-19,30,41,7,2,0,5,29,4811.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-20,1,24,2,2,0,0,9,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-20,3,28,19,2,1,17,68,12005.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-20,4,12,7,2,1,5,32,7297.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-20,6,37,35,2,0,33,128,24302.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-20,9,18,4,2,0,2,14,4173.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-20,10,43,4,3,0,1,17,2117.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-20,11,16,6,2,1,4,26,4041.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-20,12,46,2,2,0,0,2,0.0,2024-05-20,2024-07-26,2024-05-20,2024-07-28
2024-05-20,14,31,28,1,0,27,100,18347.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-20,15,50,29,3,2,26,99,18305.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-20,16,25,20,2,1,18,73,14450.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-20,17,30,25,2,0,23,79,18389.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-20,18,26,23,1,1,22,80,15529.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-20,20,50,3,2,0,1,17,2869.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-20,21,47,1,1,0,0,1,0.0,2024-05-20,2024-08-09,2024-05-20,2024-08-12
2024-05-20,22,44,41,2,1,39,136,28831.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-20,23,37,3,3,0,0,19,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-20,24,21,13,2,2,11,50,9355.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-20,25,48,2,2,0,0,2,0.0,2024-05-20,2024-07-18,2024-05-20,2024-07-20
2024-05-20,26,48,26,3,1,23,91,18422.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-20,27,42,26,2,1,24,89,17717.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-20,28,30,11,1,0,10,41,9151.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-20,30,41,8,3,0,5,32,4811.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-21,1,24,2,2,0,0,11,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-21,3,28,19,2,2,17,68,12005.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-21,4,12,7,2,1,5,33,7297.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-21,6,37,35,2,1,33,129,24302.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-21,9,18,4,1,0,3,16,4930.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-21,10,43,4,3,0,1,20,2117.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-21,11,16,6,2,1,4,28,4041.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-21,12,46,3,3,0,0,5,0.0,2024-05-20,2024-07-26,2024-05-20,2024-07-28
2024-05-21,14,31,28,1,0,27,101,18347.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-21,15,50,31,3,0,28,104,19884.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-21,16,25,21,1,0,20,76,15310.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-21,17,30,25,2,2,23,80,18389.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-21,18,26,23,1,1,22,80,15529.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-21,20,50,3,2,0,1,19,2869.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-21,21,47,1,1,0,0,2,0.0,2024-05-20,2024-08-09,2024-05-20,2024-08-12
2024-05-21,22,44,41,2,1,39,138,28831.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-21,23,37,3,3,0,0,22,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-21,24,21,15,2,0,13,54,10235.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-21,25,48,2,2,0,0,4,0.0,2024-05-20,2024-07-18,2024-05-20,2024-07-20
2024-05-21,26,48,27,2,0,25,95,19783.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-21,27,42,27,2,2,25,92,17966.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-21,28,30,12,2,0,10,43,9151.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-21,30,41,8,3,1,5,35,4811.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-22,1,24,2,2,0,0,13,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-22,3,28,20,2,2,18,69,12450.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-22,4,12,8,1,0,7,35,8258.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-22,6,37,36,2,0,34,131,24665.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-22,9,18,6,2,0,4,19,5849.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-22,10,43,5,2,0,3,24,4516.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-22,11,16,7,2,2,5,31,4743.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
2024-05-22,12,46,3,3,0,0,8,0.0,2024-05-20,2024-07-26,2024-05-20,2024-07-28
2024-05-22,14,31,28,0,0,28,102,19122.0,2024-04-08,2024-05-30,2024-04-08,2024-06-01
2024-05-22,15,50,31,3,2,28,107,19884.0,2024-04-08,2024-07-04,2024-04-08,2024-07-11
2024-05-22,16,25,21,1,0,20,77,15310.0,2024-04-01,2024-06-07,2024-04-01,2024-06-12
2024-05-22,17,30,25,1,1,24,82,18784.0,2024-03-25,2024-06-07,2024-03-25,2024-06-14
2024-05-22,18,26,24,1,0,23,82,15757.0,2024-04-01,2024-05-29,2024-04-01,2024-06-02
2024-05-22,20,50,4,3,0,1,22,2869.0,2024-05-13,2024-07-23,2024-05-13,2024-07-23
2024-05-22,21,47,1,1,0,0,3,0.0,2024-05-20,2024-08-09,2024-05-20,2024-08-12
2024-05-22,22,44,42,2,2,40,141,29622.0,2024-03-18,2024-05-26,2024-03-18,2024-05-29
2024-05-22,23,37,3,3,0,0,25,0.0,2024-05-13,2024-07-08,2024-05-13,2024-07-12
2024-05-22,24,21,15,2,1,13,56,10235.0,2024-04-22,2024-06-08,2024-04-22,2024-06-11
2024-05-22,25,48,3,3,0,0,7,0.0,2024-05-20,2024-07-18,2024-05-20,2024-07-20
2024-05-22,26,48,27,1,0,26,96,20323.0,2024-04-15,2024-06-26,2024-04-15,2024-06-27
2024-05-22,27,42,29,2,1,27,96,19226.0,2024-04-08,2024-06-10,2024-04-08,2024-06-17
2024-05-22,28,30,12,1,0,11,45,9476.0,2024-04-29,2024-07-02,2024-04-29,2024-07-03
2024-05-22,30,41,10,2,0,8,40,9278.0,2024-05-06,2024-07-02,2024-05-06,2024-07-03
2024-05-23,1,24,2,2,0,0,15,0.0,2024-05-13,2024-07-09,2024-05-13,2024-07-15
2024-05-23,3,28,20,2,2,18,71,12450.0,2024-04-08,2024-06-13,2024-04-08,2024-06-21
2024-05-23,4,12,8,1,1,7,36,8258.0,2024-04-29,2024-06-06,2024-04-29,2024-06-06
2024-05-23,6,37,36,1,0,35,133,25597.0,2024-03-25,2024-05-27,2024-03-25,2024-05-28
2024-05-23,9,18,6,2,0,4,21,5849.0,2024-05-13,2024-06-23,2024-05-13,2024-06-27
2024-05-23,10,43,6,3,0,3,27,4516.0,2024-05-13,2024-07-19,2024-05-13,2024-07-20
2024-05-23,11,16,9,2,1,7,35,5919.0,2024-04-29,2024-06-07,2024-04-29,2024-06-14
