Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,ActualStartDate,ActualEndDate
2024-07-01,637,hear,2024-06-25,2024-06-26,649.0,Critical,1,23,Delayed,2,3,2024-06-28 00:00:00,2024-07-02
2024-07-01,654,away,2024-06-29,2024-07-02,813.0,Normal,2,23,On Progress,4,1,2024-06-29 00:00:00,2024-07-04
2024-07-01,699,lawyer,2024-06-28,2024-07-01,395.0,Normal,1,25,On Progress,4,3,2024-06-29 00:00:00,2024-07-05
2024-07-01,713,item,2024-06-28,2024-06-29,519.0,Critical,2,25,Completed,2,1,2024-06-30 00:00:00,2024-07-01
2024-07-01,714,space,2024-06-30,2024-07-03,722.0,Normal,0,25,On Progress,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-01,731,true,2024-07-01,2024-07-03,337.0,Normal,0,25,On Progress,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-01,766,support,2024-06-25,2024-06-26,283.0,Critical,2,26,Completed,2,3,2024-06-28 00:00:00,2024-07-01
2024-07-01,820,television,2024-06-07,2024-06-10,311.0,Critical,4,27,Completed,4,1,2024-06-24 00:00:00,2024-07-01
2024-07-01,841,difference,2024-06-26,2024-06-28,496.0,Critical,2,28,Delayed,3,1,2024-06-30 00:00:00,2024-07-02
2024-07-01,899,blood,2024-06-27,2024-06-28,826.0,Critical,2,30,Completed,2,3,2024-06-28 00:00:00,2024-07-01
2024-07-01,911,nation,2024-06-21,2024-06-24,858.0,Critical,2,30,Delayed,3,1,2024-06-27 00:00:00,2024-07-02
2024-07-02,10,throw,2024-06-26,2024-06-28,248.0,Critical,1,1,Delayed,3,2,2024-06-26 00:00:00,2024-07-04
2024-07-02,207,medical,2024-06-21,2024-06-23,638.0,Critical,1,10,Delayed,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-02,226,today,2024-06-26,2024-06-29,860.0,Critical,3,10,Delayed,4,2,2024-06-28 00:00:00,2024-07-03
2024-07-02,264,campaign,2024-06-25,2024-06-27,784.0,Critical,2,12,Delayed,3,1,2024-06-25 00:00:00,2024-07-03
2024-07-02,284,base,2024-06-29,2024-06-30,613.0,Critical,2,12,Completed,2,3,2024-06-29 00:00:00,2024-07-02
2024-07-02,285,better,2024-06-30,2024-07-01,879.0,Critical,1,12,Delayed,2,3,2024-07-02 00:00:00,2024-07-03
2024-07-02,375,size,2024-06-16,2024-06-19,316.0,Critical,4,15,Completed,4,1,2024-06-24 00:00:00,2024-07-02
2024-07-02,376,enter,2024-06-21,2024-06-24,604.0,Critical,1,15,Delayed,2,2,2024-07-02 00:00:00,2024-07-03
2024-07-02,499,institution,2024-06-28,2024-07-01,427.0,Critical,1,20,Delayed,4,1,2024-06-29 00:00:00,2024-07-05
2024-07-02,516,some,2024-06-25,2024-06-28,725.0,Critical,4,20,Completed,4,3,2024-06-27 00:00:00,2024-07-02
2024-07-02,517,since,2024-06-30,2024-07-02,209.0,Normal,1,20,On Progress,3,3,2024-07-02 00:00:00,2024-07-05
2024-07-02,535,spring,2024-06-25,2024-06-28,959.0,Critical,4,20,Completed,4,2,2024-06-27 00:00:00,2024-07-02
2024-07-02,546,ahead,2024-06-26,2024-06-27,716.0,Critical,2,21,Completed,2,2,2024-07-01 00:00:00,2024-07-02
2024-07-02,547,choose,2024-06-29,2024-07-01,452.0,Critical,1,21,Delayed,2,1,2024-07-02 00:00:00,2024-07-05
2024-07-02,561,knowledge,2024-06-28,2024-07-03,327.0,Normal,2,21,On Progress,4,3,2024-06-28 00:00:00,2024-07-04
2024-07-02,577,matter,2024-06-27,2024-07-02,423.0,Normal,2,21,On Progress,4,3,2024-06-28 00:00:00,2024-07-04
2024-07-02,637,hear,2024-06-25,2024-06-26,649.0,Critical,2,23,Completed,2,3,2024-06-28 00:00:00,2024-07-02
2024-07-02,638,very,2024-06-26,2024-06-28,970.0,Critical,1,23,Delayed,3,2,2024-07-02 00:00:00,2024-07-04
2024-07-02,654,away,2024-06-29,2024-07-02,813.0,Normal,3,23,On Progress,4,1,2024-06-29 00:00:00,2024-07-04
2024-07-02,699,lawyer,2024-06-28,2024-07-01,395.0,Critical,1,25,Delayed,4,3,2024-06-29 00:00:00,2024-07-05
2024-07-02,714,space,2024-06-30,2024-07-03,722.0,Normal,0,25,On Progress,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-02,731,true,2024-07-01,2024-07-03,337.0,Normal,1,25,On Progress,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-02,841,difference,2024-06-26,2024-06-28,496.0,Critical,3,28,Completed,3,1,2024-06-30 00:00:00,2024-07-02
2024-07-02,842,focus,2024-06-28,2024-06-29,433.0,Critical,1,28,Delayed,2,2,2024-07-02 00:00:00,2024-07-03
2024-07-02,911,nation,2024-06-21,2024-06-24,858.0,Critical,3,30,Completed,3,1,2024-06-27 00:00:00,2024-07-02
2024-07-02,912,billion,2024-06-26,2024-06-28,628.0,Critical,0,30,Delayed,3,3,2024-07-02 00:00:00,2024-07-06
2024-07-03,10,throw,2024-06-26,2024-06-28,248.0,Critical,2,1,Delayed,3,2,2024-06-26 00:00:00,2024-07-04
2024-07-03,207,medical,2024-06-21,2024-06-23,638.0,Critical,2,10,Delayed,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-03,226,today,2024-06-26,2024-06-29,860.0,Critical,4,10,Completed,4,2,2024-06-28 00:00:00,2024-07-03
2024-07-03,227,section,2024-06-30,2024-07-02,225.0,Critical,0,10,Delayed,3,3,2024-07-03 00:00:00,2024-07-06
2024-07-03,264,campaign,2024-06-25,2024-06-27,784.0,Critical,3,12,Completed,3,1,2024-06-25 00:00:00,2024-07-03
2024-07-03,265,successful,2024-06-28,2024-06-29,581.0,Critical,1,12,Delayed,2,3,2024-07-03 00:00:00,2024-07-04
2024-07-03,285,better,2024-06-30,2024-07-01,879.0,Critical,2,12,Completed,2,3,2024-07-02 00:00:00,2024-07-03
2024-07-03,286,gun,2024-07-01,2024-07-02,703.0,Critical,0,12,Delayed,2,1,2024-07-03 00:00:00,2024-07-07
2024-07-03,376,enter,2024-06-21,2024-06-24,604.0,Critical,2,15,Completed,2,2,2024-07-02 00:00:00,2024-07-03
2024-07-03,377,million,2024-06-26,2024-07-01,398.0,Critical,0,15,Delayed,4,1,2024-07-03 00:00:00,2024-07-10
2024-07-03,499,institution,2024-06-28,2024-07-01,427.0,Critical,2,20,Delayed,4,1,2024-06-29 00:00:00,2024-07-05
2024-07-03,517,since,2024-06-30,2024-07-02,209.0,Critical,1,20,Delayed,3,3,2024-07-02 00:00:00,2024-07-05
2024-07-03,547,choose,2024-06-29,2024-07-01,452.0,Critical,1,21,Delayed,2,1,2024-07-02 00:00:00,2024-07-05
2024-07-03,561,knowledge,2024-06-28,2024-07-03,327.0,Normal,3,21,On Progress,4,3,2024-06-28 00:00:00,2024-07-04
2024-07-03,577,matter,2024-06-27,2024-07-02,423.0,Critical,3,21,Delayed,4,3,2024-06-28 00:00:00,2024-07-04
2024-07-03,638,very,2024-06-26,2024-06-28,970.0,Critical,2,23,Delayed,3,2,2024-07-02 00:00:00,2024-07-04
2024-07-03,654,away,2024-06-29,2024-07-02,813.0,Critical,3,23,Delayed,4,1,2024-06-29 00:00:00,2024-07-04
2024-07-03,699,lawyer,2024-06-28,2024-07-01,395.0,Critical,2,25,Delayed,4,3,2024-06-29 00:00:00,2024-07-05
2024-07-03,714,space,2024-06-30,2024-07-03,722.0,Normal,1,25,On Progress,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-03,731,true,2024-07-01,2024-07-03,337.0,Normal,2,25,On Progress,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-03,842,focus,2024-06-28,2024-06-29,433.0,Critical,2,28,Completed,2,2,2024-07-02 00:00:00,2024-07-03
2024-07-03,843,many,2024-06-30,2024-07-02,444.0,Critical,1,28,Delayed,3,1,2024-07-03 00:00:00,2024-07-06
2024-07-03,912,billion,2024-06-26,2024-06-28,628.0,Critical,0,30,Delayed,3,3,2024-07-02 00:00:00,2024-07-06
2024-07-04,10,throw,2024-06-26,2024-06-28,248.0,Critical,3,1,Completed,3,2,2024-06-26 00:00:00,2024-07-04
2024-07-04,11,myself,2024-06-29,2024-07-02,338.0,Critical,0,1,Delayed,3,2,2024-07-04 00:00:00,2024-07-10
2024-07-04,207,medical,2024-06-21,2024-06-23,638.0,Critical,3,10,Completed,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-04,208,management,2024-06-25,2024-06-27,214.0,Critical,1,10,Delayed,3,1,2024-07-04 00:00:00,2024-07-06
2024-07-04,227,section,2024-06-30,2024-07-02,225.0,Critical,1,10,Delayed,3,3,2024-07-03 00:00:00,2024-07-06
2024-07-04,265,successful,2024-06-28,2024-06-29,581.0,Critical,2,12,Completed,2,3,2024-07-03 00:00:00,2024-07-04
2024-07-04,266,sell,2024-07-01,2024-07-04,877.0,Normal,1,12,On Progress,4,1,2024-07-04 00:00:00,2024-07-08
2024-07-04,286,gun,2024-07-01,2024-07-02,703.0,Critical,0,12,Delayed,2,1,2024-07-03 00:00:00,2024-07-07
2024-07-04,377,million,2024-06-26,2024-07-01,398.0,Critical,0,15,Delayed,4,1,2024-07-03 00:00:00,2024-07-10
2024-07-04,499,institution,2024-06-28,2024-07-01,427.0,Critical,3,20,Delayed,4,1,2024-06-29 00:00:00,2024-07-05
2024-07-04,517,since,2024-06-30,2024-07-02,209.0,Critical,2,20,Delayed,3,3,2024-07-02 00:00:00,2024-07-05
2024-07-04,547,choose,2024-06-29,2024-07-01,452.0,Critical,1,21,Delayed,2,1,2024-07-02 00:00:00,2024-07-05
2024-07-04,561,knowledge,2024-06-28,2024-07-03,327.0,Normal,4,21,Completed,4,3,2024-06-28 00:00:00,2024-07-04
2024-07-04,562,business,2024-07-04,2024-07-08,500.0,Normal,1,21,On Progress,3,3,2024-07-04 00:00:00,2024-07-08
2024-07-04,577,matter,2024-06-27,2024-07-02,423.0,Critical,4,21,Completed,4,3,2024-06-28 00:00:00,2024-07-04
2024-07-04,578,party,2024-07-04,2024-07-09,760.0,Normal,1,21,On Progress,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-04,638,very,2024-06-26,2024-06-28,970.0,Critical,3,23,Completed,3,2,2024-07-02 00:00:00,2024-07-04
2024-07-04,639,benefit,2024-06-28,2024-07-01,634.0,Critical,1,23,Delayed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-04,654,away,2024-06-29,2024-07-02,813.0,Critical,4,23,Completed,4,1,2024-06-29 00:00:00,2024-07-04
2024-07-04,655,resource,2024-07-04,2024-07-06,578.0,Normal,0,23,On Progress,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-04,699,lawyer,2024-06-28,2024-07-01,395.0,Critical,3,25,Delayed,4,3,2024-06-29 00:00:00,2024-07-05
2024-07-04,714,space,2024-06-30,2024-07-03,722.0,Critical,1,25,Delayed,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-04,731,true,2024-07-01,2024-07-03,337.0,Normal,3,25,Completed,3,2,2024-07-01 00:00:00,2024-07-04
2024-07-04,732,degree,2024-07-03,2024-07-05,329.0,Normal,1,25,On Progress,3,3,2024-07-04 00:00:00,2024-07-07
2024-07-04,843,many,2024-06-30,2024-07-02,444.0,Critical,1,28,Delayed,3,1,2024-07-03 00:00:00,2024-07-06
2024-07-04,912,billion,2024-06-26,2024-06-28,628.0,Critical,1,30,Delayed,3,3,2024-07-02 00:00:00,2024-07-06
2024-07-05,11,myself,2024-06-29,2024-07-02,338.0,Critical,0,1,Delayed,3,2,2024-07-04 00:00:00,2024-07-10
2024-07-05,208,management,2024-06-25,2024-06-27,214.0,Critical,2,10,Delayed,3,1,2024-07-04 00:00:00,2024-07-06
2024-07-05,227,section,2024-06-30,2024-07-02,225.0,Critical,2,10,Delayed,3,3,2024-07-03 00:00:00,2024-07-06
2024-07-05,266,sell,2024-07-01,2024-07-04,877.0,Critical,1,12,Delayed,4,1,2024-07-04 00:00:00,2024-07-08
2024-07-05,286,gun,2024-07-01,2024-07-02,703.0,Critical,0,12,Delayed,2,1,2024-07-03 00:00:00,2024-07-07
2024-07-05,377,million,2024-06-26,2024-07-01,398.0,Critical,1,15,Delayed,4,1,2024-07-03 00:00:00,2024-07-10
2024-07-05,499,institution,2024-06-28,2024-07-01,427.0,Critical,4,20,Completed,4,1,2024-06-29 00:00:00,2024-07-05
2024-07-05,500,resource,2024-07-03,2024-07-04,762.0,Critical,1,20,Delayed,2,1,2024-07-05 00:00:00,2024-07-08
2024-07-05,517,since,2024-06-30,2024-07-02,209.0,Critical,3,20,Completed,3,3,2024-07-02 00:00:00,2024-07-05
2024-07-05,518,data,2024-07-04,2024-07-05,904.0,Normal,0,20,On Progress,2,2,2024-07-05 00:00:00,2024-07-08
2024-07-05,547,choose,2024-06-29,2024-07-01,452.0,Critical,2,21,Completed,2,1,2024-07-02 00:00:00,2024-07-05
2024-07-05,548,however,2024-07-01,2024-07-04,643.0,Critical,1,21,Delayed,4,3,2024-07-05 00:00:00,2024-07-10
2024-07-05,562,business,2024-07-04,2024-07-08,500.0,Normal,2,21,On Progress,3,3,2024-07-04 00:00:00,2024-07-08
2024-07-05,578,party,2024-07-04,2024-07-09,760.0,Normal,2,21,On Progress,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-05,639,benefit,2024-06-28,2024-07-01,634.0,Critical,1,23,Delayed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-05,655,resource,2024-07-04,2024-07-06,578.0,Normal,0,23,On Progress,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-05,699,lawyer,2024-06-28,2024-07-01,395.0,Critical,4,25,Completed,4,3,2024-06-29 00:00:00,2024-07-05
2024-07-05,700,there,2024-07-01,2024-07-03,774.0,Critical,0,25,Delayed,3,2,2024-07-05 00:00:00,2024-07-10
2024-07-05,714,space,2024-06-30,2024-07-03,722.0,Critical,2,25,Delayed,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-05,732,degree,2024-07-03,2024-07-05,329.0,Normal,1,25,On Progress,3,3,2024-07-04 00:00:00,2024-07-07
2024-07-05,843,many,2024-06-30,2024-07-02,444.0,Critical,2,28,Delayed,3,1,2024-07-03 00:00:00,2024-07-06
2024-07-05,912,billion,2024-06-26,2024-06-28,628.0,Critical,2,30,Delayed,3,3,2024-07-02 00:00:00,2024-07-06
2024-07-06,208,management,2024-06-25,2024-06-27,214.0,Critical,3,10,Completed,3,1,2024-07-04 00:00:00,2024-07-06
2024-07-06,209,fast,2024-06-27,2024-06-30,247.0,Critical,1,10,Delayed,4,1,2024-07-06 00:00:00,2024-07-15
2024-07-06,227,section,2024-06-30,2024-07-02,225.0,Critical,3,10,Completed,3,3,2024-07-03 00:00:00,2024-07-06
2024-07-06,228,Mr,2024-07-03,2024-07-05,617.0,Critical,0,10,Delayed,3,2,2024-07-06 00:00:00,2024-07-11
2024-07-06,266,sell,2024-07-01,2024-07-04,877.0,Critical,2,12,Delayed,4,1,2024-07-04 00:00:00,2024-07-08
2024-07-06,286,gun,2024-07-01,2024-07-02,703.0,Critical,1,12,Delayed,2,1,2024-07-03 00:00:00,2024-07-07
2024-07-06,500,resource,2024-07-03,2024-07-04,762.0,Critical,1,20,Delayed,2,1,2024-07-05 00:00:00,2024-07-08
2024-07-06,518,data,2024-07-04,2024-07-05,904.0,Critical,0,20,Delayed,2,2,2024-07-05 00:00:00,2024-07-08
2024-07-06,639,benefit,2024-06-28,2024-07-01,634.0,Critical,2,23,Delayed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-06,655,resource,2024-07-04,2024-07-06,578.0,Normal,0,23,On Progress,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-06,700,there,2024-07-01,2024-07-03,774.0,Critical,1,25,Delayed,3,2,2024-07-05 00:00:00,2024-07-10
2024-07-06,714,space,2024-06-30,2024-07-03,722.0,Critical,3,25,Delayed,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-06,732,degree,2024-07-03,2024-07-05,329.0,Critical,2,25,Delayed,3,3,2024-07-04 00:00:00,2024-07-07
2024-07-06,843,many,2024-06-30,2024-07-02,444.0,Critical,3,28,Completed,3,1,2024-07-03 00:00:00,2024-07-06
2024-07-06,912,billion,2024-06-26,2024-06-28,628.0,Critical,3,30,Completed,3,3,2024-07-02 00:00:00,2024-07-06
2024-07-06,913,value,2024-06-30,2024-07-02,491.0,Critical,1,30,Delayed,3,3,2024-07-06 00:00:00,2024-07-09
2024-07-07,209,fast,2024-06-27,2024-06-30,247.0,Critical,1,10,Delayed,4,1,2024-07-06 00:00:00,2024-07-15
2024-07-07,228,Mr,2024-07-03,2024-07-05,617.0,Critical,1,10,Delayed,3,2,2024-07-06 00:00:00,2024-07-11
2024-07-07,266,sell,2024-07-01,2024-07-04,877.0,Critical,3,12,Delayed,4,1,2024-07-04 00:00:00,2024-07-08
2024-07-07,286,gun,2024-07-01,2024-07-02,703.0,Critical,2,12,Completed,2,1,2024-07-03 00:00:00,2024-07-07
2024-07-07,287,add,2024-07-02,2024-07-03,778.0,Critical,0,12,Delayed,2,2,2024-07-07 00:00:00,2024-07-09
2024-07-07,500,resource,2024-07-03,2024-07-04,762.0,Critical,1,20,Delayed,2,1,2024-07-05 00:00:00,2024-07-08
2024-07-07,518,data,2024-07-04,2024-07-05,904.0,Critical,1,20,Delayed,2,2,2024-07-05 00:00:00,2024-07-08
2024-07-07,639,benefit,2024-06-28,2024-07-01,634.0,Critical,3,23,Delayed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-07,655,resource,2024-07-04,2024-07-06,578.0,Critical,0,23,Delayed,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-07,700,there,2024-07-01,2024-07-03,774.0,Critical,2,25,Delayed,3,2,2024-07-05 00:00:00,2024-07-10
2024-07-07,714,space,2024-06-30,2024-07-03,722.0,Critical,4,25,Completed,4,1,2024-07-01 00:00:00,2024-07-07
2024-07-07,715,appear,2024-07-05,2024-07-07,543.0,Normal,1,25,On Progress,3,3,2024-07-07 00:00:00,2024-07-09
2024-07-07,732,degree,2024-07-03,2024-07-05,329.0,Critical,3,25,Completed,3,3,2024-07-04 00:00:00,2024-07-07
2024-07-08,11,myself,2024-06-29,2024-07-02,338.0,Critical,1,1,Delayed,3,2,2024-07-04 00:00:00,2024-07-10
2024-07-08,209,fast,2024-06-27,2024-06-30,247.0,Critical,1,10,Delayed,4,1,2024-07-06 00:00:00,2024-07-15
2024-07-08,228,Mr,2024-07-03,2024-07-05,617.0,Critical,1,10,Delayed,3,2,2024-07-06 00:00:00,2024-07-11
2024-07-08,266,sell,2024-07-01,2024-07-04,877.0,Critical,4,12,Completed,4,1,2024-07-04 00:00:00,2024-07-08
2024-07-08,267,outside,2024-07-05,2024-07-07,528.0,Critical,1,12,Delayed,3,3,2024-07-08 00:00:00,2024-07-10
2024-07-08,287,add,2024-07-02,2024-07-03,778.0,Critical,1,12,Delayed,2,2,2024-07-07 00:00:00,2024-07-09
2024-07-08,377,million,2024-06-26,2024-07-01,398.0,Critical,2,15,Delayed,4,1,2024-07-03 00:00:00,2024-07-10
2024-07-08,500,resource,2024-07-03,2024-07-04,762.0,Critical,2,20,Completed,2,1,2024-07-05 00:00:00,2024-07-08
2024-07-08,501,hour,2024-07-05,2024-07-06,877.0,Critical,1,20,Delayed,2,3,2024-07-08 00:00:00,2024-07-09
2024-07-08,518,data,2024-07-04,2024-07-05,904.0,Critical,2,20,Completed,2,2,2024-07-05 00:00:00,2024-07-08
2024-07-08,519,push,2024-07-07,2024-07-10,952.0,Normal,1,20,On Progress,4,2,2024-07-08 00:00:00,2024-07-12
2024-07-08,548,however,2024-07-01,2024-07-04,643.0,Critical,2,21,Delayed,4,3,2024-07-05 00:00:00,2024-07-10
2024-07-08,562,business,2024-07-04,2024-07-08,500.0,Normal,3,21,Completed,3,3,2024-07-04 00:00:00,2024-07-08
2024-07-08,578,party,2024-07-04,2024-07-09,760.0,Normal,3,21,On Progress,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-08,639,benefit,2024-06-28,2024-07-01,634.0,Critical,3,23,Delayed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-08,655,resource,2024-07-04,2024-07-06,578.0,Critical,0,23,Delayed,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-08,700,there,2024-07-01,2024-07-03,774.0,Critical,2,25,Delayed,3,2,2024-07-05 00:00:00,2024-07-10
2024-07-08,715,appear,2024-07-05,2024-07-07,543.0,Critical,2,25,Delayed,3,3,2024-07-07 00:00:00,2024-07-09
2024-07-08,913,value,2024-06-30,2024-07-02,491.0,Critical,2,30,Delayed,3,3,2024-07-06 00:00:00,2024-07-09
2024-07-09,11,myself,2024-06-29,2024-07-02,338.0,Critical,2,1,Delayed,3,2,2024-07-04 00:00:00,2024-07-10
2024-07-09,209,fast,2024-06-27,2024-06-30,247.0,Critical,1,10,Delayed,4,1,2024-07-06 00:00:00,2024-07-15
2024-07-09,228,Mr,2024-07-03,2024-07-05,617.0,Critical,1,10,Delayed,3,2,2024-07-06 00:00:00,2024-07-11
2024-07-09,267,outside,2024-07-05,2024-07-07,528.0,Critical,2,12,Delayed,3,3,2024-07-08 00:00:00,2024-07-10
2024-07-09,287,add,2024-07-02,2024-07-03,778.0,Critical,2,12,Completed,2,2,2024-07-07 00:00:00,2024-07-09
2024-07-09,288,describe,2024-07-04,2024-07-07,376.0,Critical,1,12,Delayed,4,1,2024-07-09 00:00:00,2024-07-12
2024-07-09,377,million,2024-06-26,2024-07-01,398.0,Critical,3,15,Delayed,4,1,2024-07-03 00:00:00,2024-07-10
2024-07-09,501,hour,2024-07-05,2024-07-06,877.0,Critical,2,20,Completed,2,3,2024-07-08 00:00:00,2024-07-09
2024-07-09,502,over,2024-07-08,2024-07-09,797.0,Normal,0,20,On Progress,2,1,2024-07-09 00:00:00,2024-07-11
2024-07-09,519,push,2024-07-07,2024-07-10,952.0,Normal,2,20,On Progress,4,2,2024-07-08 00:00:00,2024-07-12
2024-07-09,548,however,2024-07-01,2024-07-04,643.0,Critical,3,21,Delayed,4,3,2024-07-05 00:00:00,2024-07-10
2024-07-09,578,party,2024-07-04,2024-07-09,760.0,Normal,4,21,Completed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-09,639,benefit,2024-06-28,2024-07-01,634.0,Critical,4,23,Completed,4,1,2024-07-04 00:00:00,2024-07-09
2024-07-09,640,education,2024-07-03,2024-07-05,315.0,Critical,1,23,Delayed,3,3,2024-07-09 00:00:00,2024-07-11
2024-07-09,655,resource,2024-07-04,2024-07-06,578.0,Critical,1,23,Delayed,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-09,700,there,2024-07-01,2024-07-03,774.0,Critical,2,25,Delayed,3,2,2024-07-05 00:00:00,2024-07-10
2024-07-09,715,appear,2024-07-05,2024-07-07,543.0,Critical,3,25,Completed,3,3,2024-07-07 00:00:00,2024-07-09
2024-07-09,716,painting,2024-07-08,2024-07-10,232.0,Normal,1,25,On Progress,3,3,2024-07-09 00:00:00,2024-07-13
2024-07-09,913,value,2024-06-30,2024-07-02,491.0,Critical,3,30,Completed,3,3,2024-07-06 00:00:00,2024-07-09
2024-07-10,11,myself,2024-06-29,2024-07-02,338.0,Critical,3,1,Completed,3,2,2024-07-04 00:00:00,2024-07-10
2024-07-10,12,sister,2024-07-02,2024-07-04,518.0,Critical,0,1,Delayed,3,3,2024-07-10 00:00:00,2024-07-15
2024-07-10,209,fast,2024-06-27,2024-06-30,247.0,Critical,1,10,Delayed,4,1,2024-07-06 00:00:00,2024-07-15
2024-07-10,228,Mr,2024-07-03,2024-07-05,617.0,Critical,2,10,Delayed,3,2,2024-07-06 00:00:00,2024-07-11
2024-07-10,267,outside,2024-07-05,2024-07-07,528.0,Critical,3,12,Completed,3,3,2024-07-08 00:00:00,2024-07-10
2024-07-10,268,boy,2024-07-07,2024-07-08,418.0,Critical,1,12,Delayed,2,1,2024-07-10 00:00:00,2024-07-11
2024-07-10,288,describe,2024-07-04,2024-07-07,376.0,Critical,2,12,Delayed,4,1,2024-07-09 00:00:00,2024-07-12
2024-07-10,377,million,2024-06-26,2024-07-01,398.0,Critical,4,15,Completed,4,1,2024-07-03 00:00:00,2024-07-10
2024-07-10,378,community,2024-07-01,2024-07-03,778.0,Critical,1,15,Delayed,3,1,2024-07-10 00:00:00,2024-07-12
2024-07-10,502,over,2024-07-08,2024-07-09,797.0,Critical,1,20,Delayed,2,1,2024-07-09 00:00:00,2024-07-11
2024-07-10,519,push,2024-07-07,2024-07-10,952.0,Normal,3,20,On Progress,4,2,2024-07-08 00:00:00,2024-07-12
2024-07-10,548,however,2024-07-01,2024-07-04,643.0,Critical,4,21,Completed,4,3,2024-07-05 00:00:00,2024-07-10
2024-07-10,549,throughout,2024-07-06,2024-07-09,628.0,Critical,0,21,Delayed,3,2,2024-07-10 00:00:00,2024-07-19
2024-07-10,563,national,2024-07-10,2024-07-12,927.0,Normal,1,21,On Progress,3,3,2024-07-10 00:00:00,2024-07-15
2024-07-10,640,education,2024-07-03,2024-07-05,315.0,Critical,2,23,Delayed,3,3,2024-07-09 00:00:00,2024-07-11
2024-07-10,655,resource,2024-07-04,2024-07-06,578.0,Critical,1,23,Delayed,3,1,2024-07-04 00:00:00,2024-07-15
2024-07-10,700,there,2024-07-01,2024-07-03,774.0,Critical,3,25,Completed,3,2,2024-07-05 00:00:00,2024-07-10
2024-07-10,701,family,2024-07-05,2024-07-08,695.0,Critical,1,25,Delayed,4,1,2024-07-10 00:00:00,2024-07-16
2024-07-10,716,painting,2024-07-08,2024-07-10,232.0,Normal,1,25,On Progress,3,3,2024-07-09 00:00:00,2024-07-13
2024-07-11,12,sister,2024-07-02,2024-07-04,518.0,Critical,1,1,Delayed,3,3,2024-07-10 00:00:00,2024-07-15
2024-07-11,209,fast,2024-06-27,2024-06-30,247.0,Critical,2,10,Delayed,4,1,2024-07-06 00:00:00,2024-07-15
2024-07-11,228,Mr,2024-07-03,2024-07-05,617.0,Critical,3,10,Completed,3,2,2024-07-06 00:00:00,2024-07-11
2024-07-11,229,morning,2024-07-05,2024-07-07,763.0,Critical,0,10,Delayed,3,1,2024-07-11 00:00:00,2024-07-14
2024-07-11,268,boy,2024-07-07,2024-07-08,418.0,Critical,2,12,Completed,2,1,2024-07-10 00:00:00,2024-07-11
2024-07-11,269,majority,2024-07-10,2024-07-11,614.0,Normal,1,12,On Progress,2,3,2024-07-11 00:00:00,2024-07-13
2024-07-11,288,describe,2024-07-04,2024-07-07,376.0,Critical,3,12,Delayed,4,1,2024-07-09 00:00:00,2024-07-12
2024-07-11,378,community,2024-07-01,2024-07-03,778.0,Critical,2,15,Delayed,3,1,2024-07-10 00:00:00,2024-07-12
2024-07-11,502,over,2024-07-08,2024-07-09,797.0,Critical,2,20,Completed,2,1,2024-07-09 00:00:00,2024-07-11
2024-07-11,503,end,2024-07-11,2024-07-12,491.0,Normal,0,20,On Progress,2,2,2024-07-11 00:00:00,2024-07-14
2024-07-11,519,push,2024-07-07,2024-07-10,952.0,Critical,3,20,Delayed,4,2,2024-07-08 00:00:00,2024-07-12
2024-07-11,549,throughout,2024-07-06,2024-07-09,628.0,Critical,0,21,Delayed,3,2,2024-07-10 00:00:00,2024-07-19
2024-07-11,563,national,2024-07-10,2024-07-12,927.0,Normal,1,21,On Progress,3,3,2024-07-10 00:00:00,2024-07-15
2024-07-11,579,military,2024-07-11,2024-07-12,520.0,Normal,1,21,On Progress,2,3,2024-07-11 00:00:00,2024-07-12
2024-07-11,640,education,2024-07-03,2024-07-05,315.0,Critical,3,23,Completed,3,3,2024-07-09 00:00:00,2024-07-11
