Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2020-04-21,298,unit,2020-04-12,2020-04-15,953.0,Critical,3,10,Delayed,4,3,0,0.0,2020-04-17 00:00:00,2020-04-23
2020-04-22,14,serious,2020-04-19,2020-04-22,311.0,Normal,2,1,On Progress,4,2,0,0.0,2020-04-20 00:00:00,2020-04-29
2020-04-22,37,assume,2020-04-03,2020-04-09,707.0,Critical,4,1,Delayed,5,2,0,0.0,2020-04-16 00:00:00,2020-04-23
2020-04-22,204,agreement,2020-04-18,2020-04-23,812.0,Normal,2,7,On Progress,5,2,0,0.0,2020-04-18 00:00:00,2020-04-28
2020-04-22,222,doctor,2020-04-08,2020-04-13,705.0,Critical,4,7,Delayed,5,3,0,20.0,2020-04-16 00:00:00,2020-04-24
2020-04-22,268,word,2020-04-14,2020-04-16,363.0,Critical,2,9,Delayed,3,1,0,0.0,2020-04-20 00:00:00,2020-04-27
2020-04-22,298,unit,2020-04-12,2020-04-15,953.0,Critical,3,10,Delayed,4,3,0,0.0,2020-04-17 00:00:00,2020-04-23
2020-04-23,14,serious,2020-04-19,2020-04-22,311.0,Critical,3,1,Delayed,4,2,0,0.0,2020-04-20 00:00:00,2020-04-29
2020-04-23,37,assume,2020-04-03,2020-04-09,707.0,Critical,5,1,Completed,5,2,0,0.0,2020-04-16 00:00:00,2020-04-23
2020-04-23,38,institution,2020-04-10,2020-04-13,888.0,Critical,1,1,Delayed,2,1,0,50.0,2020-04-23 00:00:00,2020-04-24
2020-04-23,204,agreement,2020-04-18,2020-04-23,812.0,Normal,3,7,On Progress,5,2,0,0.0,2020-04-18 00:00:00,2020-04-28
2020-04-23,222,doctor,2020-04-08,2020-04-13,705.0,Critical,4,7,Delayed,5,3,0,20.0,2020-04-16 00:00:00,2020-04-24
2020-04-23,268,word,2020-04-14,2020-04-16,363.0,Critical,2,9,Delayed,3,1,0,0.0,2020-04-20 00:00:00,2020-04-27
2020-04-23,298,unit,2020-04-12,2020-04-15,953.0,Critical,4,10,Completed,4,3,0,0.0,2020-04-17 00:00:00,2020-04-23
2020-04-24,14,serious,2020-04-19,2020-04-22,311.0,Critical,3,1,Delayed,4,2,0,0.0,2020-04-20 00:00:00,2020-04-29
2020-04-24,38,institution,2020-04-10,2020-04-13,888.0,Critical,2,1,Completed,2,1,0,50.0,2020-04-23 00:00:00,2020-04-24
2020-04-24,39,her,2020-04-14,2020-04-16,891.0,Critical,1,1,Delayed,3,1,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-24,204,agreement,2020-04-18,2020-04-23,812.0,Critical,3,7,Delayed,5,2,0,0.0,2020-04-18 00:00:00,2020-04-28
2020-04-24,222,doctor,2020-04-08,2020-04-13,705.0,Critical,5,7,Completed,5,3,0,20.0,2020-04-16 00:00:00,2020-04-24
2020-04-24,223,people,2020-04-15,2020-04-18,785.0,Critical,1,7,Delayed,4,3,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-24,268,word,2020-04-14,2020-04-16,363.0,Critical,2,9,Delayed,3,1,0,0.0,2020-04-20 00:00:00,2020-04-27
2020-04-25,204,agreement,2020-04-18,2020-04-23,812.0,Critical,3,7,Delayed,5,2,0,0.0,2020-04-18 00:00:00,2020-04-28
2020-04-25,223,people,2020-04-15,2020-04-18,785.0,Critical,2,7,Delayed,4,3,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-27,14,serious,2020-04-19,2020-04-22,311.0,Critical,3,1,Delayed,4,2,0,0.0,2020-04-20 00:00:00,2020-04-29
2020-04-27,39,her,2020-04-14,2020-04-16,891.0,Critical,2,1,Delayed,3,1,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-27,204,agreement,2020-04-18,2020-04-23,812.0,Critical,4,7,Delayed,5,2,0,0.0,2020-04-18 00:00:00,2020-04-28
2020-04-27,223,people,2020-04-15,2020-04-18,785.0,Critical,3,7,Delayed,4,3,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-27,268,word,2020-04-14,2020-04-16,363.0,Critical,3,9,Completed,3,1,0,0.0,2020-04-20 00:00:00,2020-04-27
2020-04-27,269,tough,2020-04-17,2020-04-21,204.0,Critical,1,9,Delayed,3,2,0,0.0,2020-04-27 00:00:00,2020-04-29
2020-04-28,14,serious,2020-04-19,2020-04-22,311.0,Critical,3,1,Delayed,4,2,0,0.0,2020-04-20 00:00:00,2020-04-29
2020-04-28,39,her,2020-04-14,2020-04-16,891.0,Critical,3,1,Completed,3,1,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-28,40,physical,2020-04-17,2020-04-20,594.0,Critical,1,1,Delayed,2,3,0,0.0,2020-04-28 00:00:00,2020-04-29
2020-04-28,204,agreement,2020-04-18,2020-04-23,812.0,Critical,5,7,Completed,5,2,0,0.0,2020-04-18 00:00:00,2020-04-28
2020-04-28,205,senior,2020-04-25,2020-04-30,974.0,Normal,1,7,On Progress,5,1,0,40.0,2020-04-28 00:00:00,2020-05-04
2020-04-28,223,people,2020-04-15,2020-04-18,785.0,Critical,4,7,Completed,4,3,0,0.0,2020-04-24 00:00:00,2020-04-28
2020-04-28,224,second,2020-04-19,2020-04-22,493.0,Critical,1,7,Delayed,4,3,0,0.0,2020-04-28 00:00:00,2020-05-01
2020-04-28,269,tough,2020-04-17,2020-04-21,204.0,Critical,2,9,Delayed,3,2,0,0.0,2020-04-27 00:00:00,2020-04-29
2020-04-29,14,serious,2020-04-19,2020-04-22,311.0,Critical,4,1,Completed,4,2,1,0.0,2020-04-20 00:00:00,2020-04-29
2020-04-29,15,analysis,2020-04-23,2020-04-24,658.0,Critical,1,1,Delayed,2,2,1,0.0,2020-04-29 00:00:00,2020-04-30
2020-04-29,40,physical,2020-04-17,2020-04-20,594.0,Critical,2,1,Completed,2,3,1,0.0,2020-04-28 00:00:00,2020-04-29
2020-04-29,41,evening,2020-04-22,2020-04-28,976.0,Critical,1,1,Delayed,5,2,1,0.0,2020-04-29 00:00:00,2020-05-05
2020-04-29,205,senior,2020-04-25,2020-04-30,974.0,Normal,2,7,On Progress,5,1,1,40.0,2020-04-28 00:00:00,2020-05-04
2020-04-29,224,second,2020-04-19,2020-04-22,493.0,Critical,2,7,Delayed,4,3,1,0.0,2020-04-28 00:00:00,2020-05-01
2020-04-29,269,tough,2020-04-17,2020-04-21,204.0,Critical,3,9,Completed,3,2,1,0.0,2020-04-27 00:00:00,2020-04-29
2020-04-29,270,own,2020-04-21,2020-04-27,675.0,Critical,1,9,Delayed,5,3,1,0.0,2020-04-29 00:00:00,2020-05-05
2020-04-30,15,analysis,2020-04-23,2020-04-24,658.0,Critical,2,1,Completed,2,2,1,0.0,2020-04-29 00:00:00,2020-04-30
2020-04-30,16,result,2020-04-24,2020-04-28,859.0,Critical,1,1,Delayed,3,2,1,0.0,2020-04-30 00:00:00,2020-05-04
2020-04-30,41,evening,2020-04-22,2020-04-28,976.0,Critical,2,1,Delayed,5,2,1,0.0,2020-04-29 00:00:00,2020-05-05
2020-04-30,205,senior,2020-04-25,2020-04-30,974.0,Normal,2,7,On Progress,5,1,1,40.0,2020-04-28 00:00:00,2020-05-04
2020-04-30,224,second,2020-04-19,2020-04-22,493.0,Critical,3,7,Delayed,4,3,1,0.0,2020-04-28 00:00:00,2020-05-01
2020-04-30,270,own,2020-04-21,2020-04-27,675.0,Critical,2,9,Delayed,5,3,1,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-01,16,result,2020-04-24,2020-04-28,859.0,Critical,2,1,Delayed,3,2,0,0.0,2020-04-30 00:00:00,2020-05-04
2020-05-01,41,evening,2020-04-22,2020-04-28,976.0,Critical,3,1,Delayed,5,2,0,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-01,205,senior,2020-04-25,2020-04-30,974.0,Critical,3,7,Delayed,5,1,0,40.0,2020-04-28 00:00:00,2020-05-04
2020-05-01,224,second,2020-04-19,2020-04-22,493.0,Critical,4,7,Completed,4,3,0,0.0,2020-04-28 00:00:00,2020-05-01
2020-05-01,270,own,2020-04-21,2020-04-27,675.0,Critical,3,9,Delayed,5,3,0,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-02,205,senior,2020-04-25,2020-04-30,974.0,Critical,4,7,Delayed,5,1,0,40.0,2020-04-28 00:00:00,2020-05-04
2020-05-04,16,result,2020-04-24,2020-04-28,859.0,Critical,3,1,Completed,3,2,0,0.0,2020-04-30 00:00:00,2020-05-04
2020-05-04,17,prevent,2020-04-30,2020-05-01,580.0,Critical,0,1,Delayed,2,1,0,50.0,2020-05-04 00:00:00,2020-05-06
2020-05-04,41,evening,2020-04-22,2020-04-28,976.0,Critical,4,1,Delayed,5,2,0,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-04,205,senior,2020-04-25,2020-04-30,974.0,Critical,5,7,Completed,5,1,0,40.0,2020-04-28 00:00:00,2020-05-04
2020-05-04,206,as,2020-05-01,2020-05-06,491.0,Normal,1,7,On Progress,5,3,0,0.0,2020-05-04 00:00:00,2020-05-09
2020-05-04,270,own,2020-04-21,2020-04-27,675.0,Critical,4,9,Delayed,5,3,0,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-05,17,prevent,2020-04-30,2020-05-01,580.0,Critical,1,1,Delayed,2,1,0,50.0,2020-05-04 00:00:00,2020-05-06
2020-05-05,41,evening,2020-04-22,2020-04-28,976.0,Critical,5,1,Completed,5,2,0,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-05,42,interest,2020-04-29,2020-05-04,697.0,Critical,1,1,Delayed,4,2,0,50.0,2020-05-05 00:00:00,2020-05-08
2020-05-05,206,as,2020-05-01,2020-05-06,491.0,Normal,2,7,On Progress,5,3,0,0.0,2020-05-04 00:00:00,2020-05-09
2020-05-05,270,own,2020-04-21,2020-04-27,675.0,Critical,5,9,Completed,5,3,0,0.0,2020-04-29 00:00:00,2020-05-05
2020-05-06,17,prevent,2020-04-30,2020-05-01,580.0,Critical,2,1,Completed,2,1,0,50.0,2020-05-04 00:00:00,2020-05-06
2020-05-06,18,feeling,2020-05-02,2020-05-06,347.0,Normal,1,1,On Progress,4,3,0,0.0,2020-05-06 00:00:00,2020-05-12
2020-05-06,42,interest,2020-04-29,2020-05-04,697.0,Critical,2,1,Delayed,4,2,0,50.0,2020-05-05 00:00:00,2020-05-08
2020-05-06,206,as,2020-05-01,2020-05-06,491.0,Normal,2,7,On Progress,5,3,0,0.0,2020-05-04 00:00:00,2020-05-09
2020-05-07,18,feeling,2020-05-02,2020-05-06,347.0,Critical,2,1,Delayed,4,3,0,0.0,2020-05-06 00:00:00,2020-05-12
2020-05-07,42,interest,2020-04-29,2020-05-04,697.0,Critical,3,1,Delayed,4,2,0,50.0,2020-05-05 00:00:00,2020-05-08
2020-05-07,206,as,2020-05-01,2020-05-06,491.0,Critical,3,7,Delayed,5,3,0,0.0,2020-05-04 00:00:00,2020-05-09
2020-05-08,18,feeling,2020-05-02,2020-05-06,347.0,Critical,3,1,Delayed,4,3,0,0.0,2020-05-06 00:00:00,2020-05-12
2020-05-08,42,interest,2020-04-29,2020-05-04,697.0,Critical,4,1,Completed,4,2,0,50.0,2020-05-05 00:00:00,2020-05-08
2020-05-08,206,as,2020-05-01,2020-05-06,491.0,Critical,4,7,Delayed,5,3,0,0.0,2020-05-04 00:00:00,2020-05-09
2020-05-09,206,as,2020-05-01,2020-05-06,491.0,Critical,5,7,Completed,5,3,0,0.0,2020-05-04 00:00:00,2020-05-09
2020-05-09,207,during,2020-05-07,2020-05-08,624.0,Critical,0,7,Delayed,2,2,0,0.0,2020-05-09 00:00:00,2020-05-13
2020-05-11,18,feeling,2020-05-02,2020-05-06,347.0,Critical,3,1,Delayed,4,3,0,0.0,2020-05-06 00:00:00,2020-05-12
2020-05-11,207,during,2020-05-07,2020-05-08,624.0,Critical,1,7,Delayed,2,2,0,0.0,2020-05-09 00:00:00,2020-05-13
2020-05-12,18,feeling,2020-05-02,2020-05-06,347.0,Critical,4,1,Completed,4,3,0,0.0,2020-05-06 00:00:00,2020-05-12
2020-05-12,19,half,2020-05-07,2020-05-13,824.0,Normal,1,1,On Progress,5,2,0,0.0,2020-05-12 00:00:00,2020-05-19
2020-05-12,207,during,2020-05-07,2020-05-08,624.0,Critical,1,7,Delayed,2,2,0,0.0,2020-05-09 00:00:00,2020-05-13
2020-05-13,19,half,2020-05-07,2020-05-13,824.0,Normal,1,1,On Progress,5,2,0,0.0,2020-05-12 00:00:00,2020-05-19
2020-05-13,207,during,2020-05-07,2020-05-08,624.0,Critical,2,7,Completed,2,2,0,0.0,2020-05-09 00:00:00,2020-05-13
2020-05-13,208,just,2020-05-10,2020-05-13,978.0,Normal,1,7,On Progress,4,1,0,0.0,2020-05-13 00:00:00,2020-05-18
2020-05-14,19,half,2020-05-07,2020-05-13,824.0,Critical,2,1,Delayed,5,2,0,0.0,2020-05-12 00:00:00,2020-05-19
2020-05-14,208,just,2020-05-10,2020-05-13,978.0,Critical,2,7,Delayed,4,1,0,0.0,2020-05-13 00:00:00,2020-05-18
2020-05-15,19,half,2020-05-07,2020-05-13,824.0,Critical,3,1,Delayed,5,2,0,0.0,2020-05-12 00:00:00,2020-05-19
2020-05-15,208,just,2020-05-10,2020-05-13,978.0,Critical,3,7,Delayed,4,1,0,0.0,2020-05-13 00:00:00,2020-05-18
2020-05-16,208,just,2020-05-10,2020-05-13,978.0,Critical,3,7,Delayed,4,1,0,0.0,2020-05-13 00:00:00,2020-05-18
2020-05-18,19,half,2020-05-07,2020-05-13,824.0,Critical,4,1,Delayed,5,2,0,0.0,2020-05-12 00:00:00,2020-05-19
2020-05-18,208,just,2020-05-10,2020-05-13,978.0,Critical,4,7,Completed,4,1,0,0.0,2020-05-13 00:00:00,2020-05-18
2020-05-19,19,half,2020-05-07,2020-05-13,824.0,Critical,5,1,Completed,5,2,0,0.0,2020-05-12 00:00:00,2020-05-19
2020-05-19,20,cup,2020-05-15,2020-05-18,211.0,Critical,1,1,Delayed,2,3,0,0.0,2020-05-19 00:00:00,2020-05-20
2020-05-20,20,cup,2020-05-15,2020-05-18,211.0,Critical,2,1,Completed,2,3,0,0.0,2020-05-19 00:00:00,2020-05-20
2020-05-20,21,two,2020-05-19,2020-05-25,450.0,Normal,1,1,On Progress,5,3,0,0.0,2020-05-20 00:00:00,2020-05-26
2020-05-21,21,two,2020-05-19,2020-05-25,450.0,Normal,2,1,On Progress,5,3,0,0.0,2020-05-20 00:00:00,2020-05-26
2020-05-22,21,two,2020-05-19,2020-05-25,450.0,Normal,3,1,On Progress,5,3,0,0.0,2020-05-20 00:00:00,2020-05-26
2020-05-25,21,two,2020-05-19,2020-05-25,450.0,Normal,4,1,On Progress,5,3,0,0.0,2020-05-20 00:00:00,2020-05-26
2020-05-26,21,two,2020-05-19,2020-05-25,450.0,Normal,5,1,Completed,5,3,0,0.0,2020-05-20 00:00:00,2020-05-26
2020-01-27,1,shoulder,2020-01-27,2020-02-11,2241.0,Critical,0,1,Not Started,12,3,0,25.0,2020-01-27 00:00:00,2020-02-11
2020-02-12,2,final,2020-02-12,2020-02-18,598.0,Normal,0,1,Not Started,5,3,0,0.0,2020-02-12 00:00:00,2020-02-20
2020-02-18,3,consider,2020-02-18,2020-02-24,716.0,Normal,0,1,Not Started,5,3,0,0.0,2020-02-18 00:00:00,2020-02-26
2020-02-26,4,travel,2020-02-26,2020-03-03,508.0,Normal,0,1,Not Started,5,1,0,0.0,2020-02-26 00:00:00,2020-03-03
2020-03-03,5,book,2020-03-03,2020-03-09,314.0,Normal,0,1,Not Started,5,2,0,40.0,2020-03-03 00:00:00,2020-03-11
2020-03-10,6,unit,2020-03-10,2020-03-12,217.0,Normal,0,1,Not Started,3,3,0,0.0,2020-03-10 00:00:00,2020-03-13
2020-03-13,7,audience,2020-03-13,2020-03-18,699.0,Normal,0,1,Not Started,4,2,0,0.0,2020-03-13 00:00:00,2020-03-23
2020-03-20,8,box,2020-03-20,2020-03-23,465.0,Normal,0,1,Not Started,2,2,0,0.0,2020-03-20 00:00:00,2020-03-24
2020-03-25,9,wait,2020-03-25,2020-03-30,480.0,Normal,0,1,Not Started,4,1,0,0.0,2020-03-25 00:00:00,2020-03-30
2020-03-31,10,pay,2020-03-31,2020-04-02,295.0,Normal,0,1,Not Started,3,3,0,33.33333333333333,2020-03-31 00:00:00,2020-04-03
2020-04-02,11,article,2020-04-02,2020-04-08,529.0,Normal,0,1,Not Started,5,3,0,20.0,2020-04-02 00:00:00,2020-04-09
2020-04-09,12,ok,2020-04-09,2020-04-13,701.0,Normal,0,1,Not Started,3,3,0,33.33333333333333,2020-04-09 00:00:00,2020-04-14
2020-04-15,13,science,2020-04-15,2020-04-17,669.0,Normal,0,1,Not Started,3,3,0,0.0,2020-04-15 00:00:00,2020-04-17
2020-04-19,14,serious,2020-04-19,2020-04-22,311.0,Normal,0,1,Not Started,4,2,0,0.0,2020-04-19 00:00:00,2020-04-29
2020-04-23,15,analysis,2020-04-23,2020-04-24,658.0,Normal,0,1,Not Started,2,2,0,0.0,2020-04-23 00:00:00,2020-04-30
2020-04-24,16,result,2020-04-24,2020-04-28,859.0,Normal,0,1,Not Started,3,2,0,0.0,2020-04-24 00:00:00,2020-05-04
2020-04-30,17,prevent,2020-04-30,2020-05-01,580.0,Normal,0,1,Not Started,2,1,0,50.0,2020-04-30 00:00:00,2020-05-06
2020-05-02,18,feeling,2020-05-02,2020-05-06,347.0,Normal,0,1,Not Started,4,3,0,0.0,2020-05-02 00:00:00,2020-05-12
2020-05-07,19,half,2020-05-07,2020-05-13,824.0,Normal,0,1,Not Started,5,2,0,0.0,2020-05-07 00:00:00,2020-05-19
2020-05-15,20,cup,2020-05-15,2020-05-18,211.0,Normal,0,1,Not Started,2,3,0,0.0,2020-05-15 00:00:00,2020-05-20
2020-05-19,21,two,2020-05-19,2020-05-25,450.0,Normal,0,1,Not Started,5,3,0,0.0,2020-05-19 00:00:00,2020-05-26
2020-01-28,22,quality,2020-01-28,2020-02-12,2580.0,Critical,0,1,Not Started,12,4,0,25.0,2020-01-28 00:00:00,2020-02-17
2020-02-13,23,until,2020-02-13,2020-02-14,784.0,Normal,0,1,Not Started,2,2,0,0.0,2020-02-13 00:00:00,2020-02-18
2020-02-15,24,each,2020-02-15,2020-02-20,835.0,Normal,0,1,Not Started,5,3,0,0.0,2020-02-15 00:00:00,2020-02-24
2020-02-21,25,beautiful,2020-02-21,2020-02-24,462.0,Normal,0,1,Not Started,2,1,0,0.0,2020-02-21 00:00:00,2020-02-25
2020-02-25,26,wife,2020-02-25,2020-02-28,551.0,Normal,0,1,Not Started,4,3,0,0.0,2020-02-25 00:00:00,2020-03-02
2020-03-01,27,group,2020-03-01,2020-03-02,325.0,Normal,0,1,Not Started,2,2,0,0.0,2020-03-01 00:00:00,2020-03-03
2020-03-02,28,down,2020-03-02,2020-03-05,327.0,Normal,0,1,Not Started,4,3,0,50.0,2020-03-02 00:00:00,2020-03-06
2020-03-07,29,face,2020-03-07,2020-03-10,949.0,Normal,0,1,Not Started,3,2,0,0.0,2020-03-07 00:00:00,2020-03-16
2020-03-10,30,wind,2020-03-10,2020-03-16,434.0,Normal,0,1,Not Started,5,3,0,0.0,2020-03-10 00:00:00,2020-03-23
2020-03-17,31,group,2020-03-17,2020-03-20,905.0,Normal,0,1,Not Started,4,1,0,0.0,2020-03-17 00:00:00,2020-03-27
2020-03-21,32,their,2020-03-21,2020-03-23,299.0,Normal,0,1,Not Started,2,2,0,0.0,2020-03-21 00:00:00,2020-04-02
2020-03-23,33,new,2020-03-23,2020-03-24,370.0,Normal,0,1,Not Started,2,3,0,0.0,2020-03-23 00:00:00,2020-04-03
2020-03-25,34,choice,2020-03-25,2020-03-30,908.0,Normal,0,1,Not Started,4,1,0,0.0,2020-03-25 00:00:00,2020-04-14
2020-03-30,35,film,2020-03-30,2020-03-31,839.0,Normal,0,1,Not Started,2,3,0,0.0,2020-03-30 00:00:00,2020-04-15
2020-04-02,36,professional,2020-04-02,2020-04-03,445.0,Normal,0,1,Not Started,2,3,0,50.0,2020-04-02 00:00:00,2020-04-16
2020-04-03,37,assume,2020-04-03,2020-04-09,707.0,Normal,0,1,Not Started,5,2,0,0.0,2020-04-03 00:00:00,2020-04-23
2020-04-10,38,institution,2020-04-10,2020-04-13,888.0,Normal,0,1,Not Started,2,1,0,50.0,2020-04-10 00:00:00,2020-04-24
2020-04-14,39,her,2020-04-14,2020-04-16,891.0,Normal,0,1,Not Started,3,1,0,0.0,2020-04-14 00:00:00,2020-04-28
2020-04-17,40,physical,2020-04-17,2020-04-20,594.0,Normal,0,1,Not Started,2,3,0,0.0,2020-04-17 00:00:00,2020-04-29
2020-04-22,41,evening,2020-04-22,2020-04-28,976.0,Normal,0,1,Not Started,5,2,0,0.0,2020-04-22 00:00:00,2020-05-05
2020-04-29,42,interest,2020-04-29,2020-05-04,697.0,Normal,0,1,Not Started,4,2,0,50.0,2020-04-29 00:00:00,2020-05-08
2020-01-27,43,may,2020-01-27,2020-02-03,2879.0,Critical,0,1,Not Started,6,5,0,33.33333333333333,2020-01-27 00:00:00,2020-02-04
2020-02-05,44,manage,2020-02-05,2020-02-11,200.0,Normal,0,1,Not Started,5,1,0,20.0,2020-02-05 00:00:00,2020-02-12
2020-02-12,45,mention,2020-02-12,2020-02-13,351.0,Normal,0,1,Not Started,2,1,0,0.0,2020-02-12 00:00:00,2020-02-18
2020-02-14,46,himself,2020-02-14,2020-02-20,784.0,Normal,0,1,Not Started,5,1,0,0.0,2020-02-14 00:00:00,2020-02-25
2020-02-21,47,though,2020-02-21,2020-02-27,684.0,Normal,0,1,Not Started,5,2,0,0.0,2020-02-21 00:00:00,2020-03-05
2020-03-09,48,occur,2020-03-09,2020-03-14,1069.0,Critical,0,2,Not Started,6,3,0,0.0,2020-03-09 00:00:00,2020-03-14
2020-03-15,49,long,2020-03-15,2020-03-19,544.0,Normal,0,2,Not Started,5,3,0,0.0,2020-03-15 00:00:00,2020-03-19
2020-03-19,50,drug,2020-03-19,2020-03-21,987.0,Normal,0,2,Not Started,3,3,0,0.0,2020-03-19 00:00:00,2020-03-22
2020-03-23,51,beyond,2020-03-23,2020-03-26,338.0,Normal,0,2,Not Started,4,1,0,0.0,2020-03-23 00:00:00,2020-03-27
2020-03-27,52,late,2020-03-27,2020-03-31,406.0,Normal,0,2,Not Started,5,2,0,0.0,2020-03-27 00:00:00,2020-04-01
2020-03-31,53,increase,2020-03-31,2020-04-01,305.0,Normal,0,2,Not Started,2,2,0,0.0,2020-03-31 00:00:00,2020-04-02
2020-04-01,54,like,2020-04-01,2020-04-04,941.0,Normal,0,2,Not Started,4,3,0,50.0,2020-04-01 00:00:00,2020-04-06
2020-04-05,55,space,2020-04-05,2020-04-06,772.0,Normal,0,2,Not Started,2,1,0,0.0,2020-04-05 00:00:00,2020-04-08
2020-04-07,56,just,2020-04-07,2020-04-10,714.0,Normal,0,2,Not Started,4,1,0,25.0,2020-04-07 00:00:00,2020-04-13
2020-04-10,57,without,2020-04-10,2020-04-11,807.0,Normal,0,2,Not Started,2,3,0,50.0,2020-04-10 00:00:00,2020-04-14
2020-03-10,58,oil,2020-03-10,2020-03-16,2123.0,Critical,0,2,Not Started,7,3,0,0.0,2020-03-10 00:00:00,2020-03-18
2020-03-17,59,inside,2020-03-17,2020-03-20,831.0,Normal,0,2,Not Started,4,2,0,0.0,2020-03-17 00:00:00,2020-03-22
2020-03-20,60,another,2020-03-20,2020-03-23,809.0,Normal,0,2,Not Started,4,2,0,0.0,2020-03-20 00:00:00,2020-03-25
2020-03-23,61,race,2020-03-23,2020-03-26,745.0,Normal,0,2,Not Started,4,2,0,0.0,2020-03-23 00:00:00,2020-03-30
2020-03-26,62,director,2020-03-26,2020-03-27,535.0,Normal,0,2,Not Started,2,1,0,0.0,2020-03-26 00:00:00,2020-03-31
2020-03-28,63,test,2020-03-28,2020-03-31,356.0,Normal,0,2,Not Started,4,1,0,0.0,2020-03-28 00:00:00,2020-04-05
2020-04-02,64,represent,2020-04-02,2020-04-03,648.0,Normal,0,2,Not Started,2,2,0,50.0,2020-04-02 00:00:00,2020-04-06
2020-04-05,65,personal,2020-04-05,2020-04-09,653.0,Normal,0,2,Not Started,5,3,0,0.0,2020-04-05 00:00:00,2020-04-10
2020-01-20,66,entire,2020-01-20,2020-01-29,2418.0,Critical,0,3,Not Started,10,5,0,10.0,2020-01-20 00:00:00,2020-01-29
2020-01-29,67,particularly,2020-01-29,2020-01-31,898.0,Normal,0,3,Not Started,3,2,0,66.66666666666666,2020-01-29 00:00:00,2020-01-31
2020-02-01,68,best,2020-02-01,2020-02-04,615.0,Normal,0,3,Not Started,4,3,0,25.0,2020-02-01 00:00:00,2020-02-05
2020-02-06,69,operation,2020-02-06,2020-02-08,935.0,Normal,0,3,Not Started,3,3,0,0.0,2020-02-06 00:00:00,2020-02-08
2020-02-10,70,treatment,2020-02-10,2020-02-13,693.0,Normal,0,3,Not Started,4,1,0,25.0,2020-02-10 00:00:00,2020-02-13
2020-02-14,71,far,2020-02-14,2020-02-15,424.0,Normal,0,3,Not Started,2,3,0,0.0,2020-02-14 00:00:00,2020-02-15
2020-02-17,72,because,2020-02-17,2020-02-20,501.0,Normal,0,3,Not Started,4,2,0,0.0,2020-02-17 00:00:00,2020-02-20
2020-02-21,73,before,2020-02-21,2020-02-24,766.0,Normal,0,3,Not Started,4,2,0,0.0,2020-02-21 00:00:00,2020-02-27
2020-02-25,74,try,2020-02-25,2020-02-29,806.0,Normal,0,3,Not Started,5,1,0,0.0,2020-02-25 00:00:00,2020-03-03
2020-03-01,75,audience,2020-03-01,2020-03-04,515.0,Normal,0,3,Not Started,4,3,0,25.0,2020-03-01 00:00:00,2020-03-06
2020-03-05,76,term,2020-03-05,2020-03-06,629.0,Normal,0,3,Not Started,2,1,0,50.0,2020-03-05 00:00:00,2020-03-09
2020-03-06,77,vote,2020-03-06,2020-03-10,292.0,Normal,0,3,Not Started,5,2,0,0.0,2020-03-06 00:00:00,2020-03-17
2020-01-23,78,enough,2020-01-23,2020-02-01,1730.0,Critical,0,3,Not Started,10,5,0,40.0,2020-01-23 00:00:00,2020-02-02
2020-02-01,79,but,2020-02-01,2020-02-02,337.0,Normal,0,3,Not Started,2,3,0,50.0,2020-02-01 00:00:00,2020-02-03
2020-02-02,80,college,2020-02-02,2020-02-05,894.0,Normal,0,3,Not Started,4,3,0,0.0,2020-02-02 00:00:00,2020-02-07
2020-02-05,81,million,2020-02-05,2020-02-08,787.0,Normal,0,3,Not Started,4,1,0,0.0,2020-02-05 00:00:00,2020-02-11
2020-02-09,82,action,2020-02-09,2020-02-13,460.0,Normal,0,3,Not Started,5,2,0,20.0,2020-02-09 00:00:00,2020-02-16
2020-02-14,83,to,2020-02-14,2020-02-15,837.0,Normal,0,3,Not Started,2,2,0,0.0,2020-02-14 00:00:00,2020-02-17
2020-02-16,84,several,2020-02-16,2020-02-17,417.0,Normal,0,3,Not Started,2,1,0,0.0,2020-02-16 00:00:00,2020-02-18
2020-02-19,85,rule,2020-02-19,2020-02-20,265.0,Normal,0,3,Not Started,2,2,0,0.0,2020-02-19 00:00:00,2020-02-22
2020-02-21,86,talk,2020-02-21,2020-02-24,341.0,Normal,0,3,Not Started,4,1,0,0.0,2020-02-21 00:00:00,2020-03-01
2020-02-26,87,million,2020-02-26,2020-02-27,701.0,Normal,0,3,Not Started,2,1,0,0.0,2020-02-26 00:00:00,2020-03-03
2020-01-20,88,arrive,2020-01-20,2020-01-29,1154.0,Critical,0,4,Not Started,10,3,0,10.0,2020-01-20 00:00:00,2020-02-01
