Date,ID,Name,StartDate,EndDate,Cost,Priority,Progress,ProjectID,Status,Duration,Trade,TaskLength,IsBadWeather,WeatherAssessment,ActualStartDate,ActualEndDate
2021-01-05,2950,new,2020-10-27,2020-10-28,340.0,Critical,1,8,Delayed,2,2,111,0,8.695652173913043,2020-12-29 00:00:00,2021-01-06
2021-01-05,3089,police,2020-11-18,2020-11-27,286.0,Critical,3,8,Delayed,8,1,112,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-13
2021-01-05,3165,performance,2020-11-13,2020-11-19,966.0,Critical,4,9,Delayed,5,1,54,0,4.761904761904762,2020-12-31 00:00:00,2021-01-06
2021-01-05,3291,inside,2020-12-01,2020-12-08,983.0,Critical,3,9,Delayed,6,3,54,0,4.3478260869565215,2020-12-31 00:00:00,2021-01-08
2021-01-05,3491,way,2020-11-27,2020-12-08,531.0,Critical,7,10,Delayed,8,1,130,0,4.761904761904762,2020-12-25 00:00:00,2021-01-08
2021-01-05,3643,culture,2020-10-07,2020-10-16,736.0,Critical,6,10,Delayed,8,2,117,0,13.043478260869565,2020-12-28 00:00:00,2021-01-07
2021-01-05,3819,low,2020-11-10,2020-11-19,980.0,Critical,5,10,Delayed,8,2,128,0,4.3478260869565215,2020-12-29 00:00:00,2021-01-08
2021-01-06,93,education,2020-10-26,2020-10-30,702.0,Critical,4,1,Delayed,5,3,92,0,8.695652173913043,2020-12-31 00:00:00,2021-01-07
2021-01-06,249,decade,2020-11-27,2020-12-01,359.0,Critical,3,1,Completed,3,3,97,0,4.761904761904762,2021-01-01 00:00:00,2021-01-06
2021-01-06,250,around,2020-12-02,2020-12-07,263.0,Critical,1,1,Delayed,4,3,98,0,4.3478260869565215,2021-01-06 00:00:00,2021-01-11
2021-01-06,400,recognize,2020-11-13,2020-11-23,483.0,Critical,5,1,Delayed,7,2,97,0,4.761904761904762,2020-12-30 00:00:00,2021-01-11
2021-01-06,572,especially,2020-12-22,2020-12-24,806.0,Critical,2,2,Delayed,3,2,131,0,3.225806451612903,2021-01-05 00:00:00,2021-01-07
2021-01-06,748,control,2020-12-08,2020-12-15,481.0,Critical,6,2,Delayed,8,3,138,0,3.225806451612903,2020-12-31 00:00:00,2021-01-08
2021-01-06,918,buy,2020-12-17,2020-12-20,868.0,Critical,2,2,Delayed,4,1,139,0,3.225806451612903,2021-01-05 00:00:00,2021-01-08
2021-01-06,983,see,2020-12-09,2020-12-16,714.0,Critical,2,3,Delayed,6,3,52,0,4.3478260869565215,2021-01-04 00:00:00,2021-01-13
2021-01-06,1155,on,2020-12-21,2020-12-30,649.0,Critical,2,3,Delayed,8,3,63,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-18
2021-01-06,1305,hour,2020-11-19,2020-11-26,282.0,Critical,6,3,Completed,6,3,52,0,4.545454545454546,2020-12-29 00:00:00,2021-01-06
2021-01-06,1306,other,2020-11-28,2020-12-08,948.0,Critical,1,3,Delayed,8,2,53,0,4.761904761904762,2021-01-06 00:00:00,2021-01-19
2021-01-06,1687,offer,2020-10-14,2020-10-16,388.0,Critical,3,4,Completed,3,2,136,0,14.814814814814813,2021-01-04 00:00:00,2021-01-06
2021-01-06,1688,specific,2020-10-16,2020-10-22,570.0,Critical,1,4,Delayed,6,3,137,0,15.384615384615385,2021-01-06 00:00:00,2021-01-14
2021-01-06,1891,finally,2020-12-26,2021-01-01,215.0,Critical,3,5,Delayed,6,1,70,0,3.8461538461538463,2021-01-04 00:00:00,2021-01-09
2021-01-06,2034,story,2020-12-12,2020-12-18,895.0,Critical,4,5,Delayed,6,2,63,0,3.8461538461538463,2021-01-02 00:00:00,2021-01-08
2021-01-06,2185,low,2020-12-06,2020-12-09,737.0,Critical,2,5,Delayed,4,1,64,0,3.8461538461538463,2021-01-05 00:00:00,2021-01-08
2021-01-06,2323,wear,2020-11-14,2020-11-19,290.0,Critical,5,6,Completed,5,2,62,0,4.761904761904762,2020-12-31 00:00:00,2021-01-06
2021-01-06,2324,leave,2020-11-21,2020-11-24,298.0,Critical,1,6,Delayed,3,2,63,0,4.761904761904762,2021-01-06 00:00:00,2021-01-08
2021-01-06,2435,avoid,2020-11-29,2020-12-03,420.0,Critical,2,6,Delayed,5,2,63,0,4.545454545454546,2020-12-31 00:00:00,2021-01-11
2021-01-06,2569,since,2020-12-31,2021-01-03,453.0,Critical,2,7,Delayed,4,2,88,0,12.903225806451612,2021-01-02 00:00:00,2021-01-08
2021-01-06,2694,morning,2020-12-23,2020-12-30,737.0,Critical,5,7,Delayed,8,1,100,0,0.0,2020-12-28 00:00:00,2021-01-09
2021-01-06,2818,agent,2020-11-04,2020-11-13,245.0,Critical,7,8,Delayed,8,1,117,0,4.3478260869565215,2020-12-23 00:00:00,2021-01-07
2021-01-06,2950,new,2020-10-27,2020-10-28,340.0,Critical,2,8,Completed,2,2,111,0,8.695652173913043,2020-12-29 00:00:00,2021-01-06
2021-01-06,2951,fire,2020-10-28,2020-10-30,624.0,Critical,1,8,Delayed,3,3,112,0,8.695652173913043,2021-01-06 00:00:00,2021-01-08
2021-01-06,3089,police,2020-11-18,2020-11-27,286.0,Critical,4,8,Delayed,8,1,112,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-13
2021-01-06,3165,performance,2020-11-13,2020-11-19,966.0,Critical,5,9,Completed,5,1,54,0,4.761904761904762,2020-12-31 00:00:00,2021-01-06
2021-01-06,3166,art,2020-11-20,2020-11-25,384.0,Critical,1,9,Delayed,4,3,55,0,4.761904761904762,2021-01-06 00:00:00,2021-01-12
2021-01-06,3291,inside,2020-12-01,2020-12-08,983.0,Critical,4,9,Delayed,6,3,54,0,4.3478260869565215,2020-12-31 00:00:00,2021-01-08
2021-01-06,3491,way,2020-11-27,2020-12-08,531.0,Critical,7,10,Delayed,8,1,130,0,4.761904761904762,2020-12-25 00:00:00,2021-01-08
2021-01-06,3643,culture,2020-10-07,2020-10-16,736.0,Critical,7,10,Delayed,8,2,117,0,13.043478260869565,2020-12-28 00:00:00,2021-01-07
2021-01-06,3819,low,2020-11-10,2020-11-19,980.0,Critical,6,10,Delayed,8,2,128,0,4.3478260869565215,2020-12-29 00:00:00,2021-01-08
2021-01-07,93,education,2020-10-26,2020-10-30,702.0,Critical,5,1,Completed,5,3,92,0,8.695652173913043,2020-12-31 00:00:00,2021-01-07
2021-01-07,94,person,2020-11-01,2020-11-06,239.0,Critical,1,1,Delayed,6,2,93,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-07,250,around,2020-12-02,2020-12-07,263.0,Critical,2,1,Delayed,4,3,98,0,4.3478260869565215,2021-01-06 00:00:00,2021-01-11
2021-01-07,400,recognize,2020-11-13,2020-11-23,483.0,Critical,6,1,Delayed,7,2,97,0,4.761904761904762,2020-12-30 00:00:00,2021-01-11
2021-01-07,572,especially,2020-12-22,2020-12-24,806.0,Critical,3,2,Completed,3,2,131,0,3.225806451612903,2021-01-05 00:00:00,2021-01-07
2021-01-07,573,heart,2020-12-25,2020-12-30,868.0,Critical,1,2,Delayed,6,1,132,0,3.225806451612903,2021-01-07 00:00:00,2021-01-13
2021-01-07,748,control,2020-12-08,2020-12-15,481.0,Critical,7,2,Delayed,8,3,138,0,3.225806451612903,2020-12-31 00:00:00,2021-01-08
2021-01-07,918,buy,2020-12-17,2020-12-20,868.0,Critical,3,2,Delayed,4,1,139,0,3.225806451612903,2021-01-05 00:00:00,2021-01-08
2021-01-07,983,see,2020-12-09,2020-12-16,714.0,Critical,3,3,Delayed,6,3,52,0,4.3478260869565215,2021-01-04 00:00:00,2021-01-13
2021-01-07,1155,on,2020-12-21,2020-12-30,649.0,Critical,3,3,Delayed,8,3,63,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-18
2021-01-07,1306,other,2020-11-28,2020-12-08,948.0,Critical,2,3,Delayed,8,2,53,0,4.761904761904762,2021-01-06 00:00:00,2021-01-19
2021-01-07,1688,specific,2020-10-16,2020-10-22,570.0,Critical,2,4,Delayed,6,3,137,0,15.384615384615385,2021-01-06 00:00:00,2021-01-14
2021-01-07,1891,finally,2020-12-26,2021-01-01,215.0,Critical,4,5,Delayed,6,1,70,0,3.8461538461538463,2021-01-04 00:00:00,2021-01-09
2021-01-07,2034,story,2020-12-12,2020-12-18,895.0,Critical,5,5,Delayed,6,2,63,0,3.8461538461538463,2021-01-02 00:00:00,2021-01-08
2021-01-07,2185,low,2020-12-06,2020-12-09,737.0,Critical,3,5,Delayed,4,1,64,0,3.8461538461538463,2021-01-05 00:00:00,2021-01-08
2021-01-07,2324,leave,2020-11-21,2020-11-24,298.0,Critical,2,6,Delayed,3,2,63,0,4.761904761904762,2021-01-06 00:00:00,2021-01-08
2021-01-07,2435,avoid,2020-11-29,2020-12-03,420.0,Critical,3,6,Delayed,5,2,63,0,4.545454545454546,2020-12-31 00:00:00,2021-01-11
2021-01-07,2569,since,2020-12-31,2021-01-03,453.0,Critical,3,7,Delayed,4,2,88,0,12.903225806451612,2021-01-02 00:00:00,2021-01-08
2021-01-07,2694,morning,2020-12-23,2020-12-30,737.0,Critical,6,7,Delayed,8,1,100,0,0.0,2020-12-28 00:00:00,2021-01-09
2021-01-07,2818,agent,2020-11-04,2020-11-13,245.0,Critical,8,8,Completed,8,1,117,0,4.3478260869565215,2020-12-23 00:00:00,2021-01-07
2021-01-07,2819,future,2020-11-15,2020-11-19,451.0,Critical,1,8,Delayed,5,1,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-14
2021-01-07,2951,fire,2020-10-28,2020-10-30,624.0,Critical,2,8,Delayed,3,3,112,0,8.695652173913043,2021-01-06 00:00:00,2021-01-08
2021-01-07,3089,police,2020-11-18,2020-11-27,286.0,Critical,4,8,Delayed,8,1,112,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-13
2021-01-07,3166,art,2020-11-20,2020-11-25,384.0,Critical,2,9,Delayed,4,3,55,0,4.761904761904762,2021-01-06 00:00:00,2021-01-12
2021-01-07,3291,inside,2020-12-01,2020-12-08,983.0,Critical,5,9,Delayed,6,3,54,0,4.3478260869565215,2020-12-31 00:00:00,2021-01-08
2021-01-07,3491,way,2020-11-27,2020-12-08,531.0,Critical,7,10,Delayed,8,1,130,0,4.761904761904762,2020-12-25 00:00:00,2021-01-08
2021-01-07,3643,culture,2020-10-07,2020-10-16,736.0,Critical,8,10,Completed,8,2,117,0,13.043478260869565,2020-12-28 00:00:00,2021-01-07
2021-01-07,3644,stuff,2020-10-18,2020-10-23,660.0,Critical,1,10,Delayed,6,2,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-07,3819,low,2020-11-10,2020-11-19,980.0,Critical,7,10,Delayed,8,2,128,0,4.3478260869565215,2020-12-29 00:00:00,2021-01-08
2021-01-08,94,person,2020-11-01,2020-11-06,239.0,Critical,1,1,Delayed,6,2,93,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-08,250,around,2020-12-02,2020-12-07,263.0,Critical,3,1,Delayed,4,3,98,0,4.3478260869565215,2021-01-06 00:00:00,2021-01-11
2021-01-08,400,recognize,2020-11-13,2020-11-23,483.0,Critical,6,1,Delayed,7,2,97,0,4.761904761904762,2020-12-30 00:00:00,2021-01-11
2021-01-08,573,heart,2020-12-25,2020-12-30,868.0,Critical,2,2,Delayed,6,1,132,0,3.225806451612903,2021-01-07 00:00:00,2021-01-13
2021-01-08,748,control,2020-12-08,2020-12-15,481.0,Critical,8,2,Completed,8,3,138,0,3.225806451612903,2020-12-31 00:00:00,2021-01-08
2021-01-08,749,at,2020-12-17,2020-12-21,899.0,Critical,1,2,Delayed,5,1,139,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-08,918,buy,2020-12-17,2020-12-20,868.0,Critical,4,2,Completed,4,1,139,0,3.225806451612903,2021-01-05 00:00:00,2021-01-08
2021-01-08,919,food,2020-12-21,2020-12-27,916.0,Critical,1,2,Delayed,7,1,140,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-08,983,see,2020-12-09,2020-12-16,714.0,Critical,3,3,Delayed,6,3,52,0,4.3478260869565215,2021-01-04 00:00:00,2021-01-13
2021-01-08,1155,on,2020-12-21,2020-12-30,649.0,Critical,4,3,Delayed,8,3,63,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-18
2021-01-08,1306,other,2020-11-28,2020-12-08,948.0,Critical,3,3,Delayed,8,2,53,0,4.761904761904762,2021-01-06 00:00:00,2021-01-19
2021-01-08,1688,specific,2020-10-16,2020-10-22,570.0,Critical,2,4,Delayed,6,3,137,0,15.384615384615385,2021-01-06 00:00:00,2021-01-14
2021-01-08,1891,finally,2020-12-26,2021-01-01,215.0,Critical,5,5,Delayed,6,1,70,0,3.8461538461538463,2021-01-04 00:00:00,2021-01-09
2021-01-08,2034,story,2020-12-12,2020-12-18,895.0,Critical,6,5,Completed,6,2,63,0,3.8461538461538463,2021-01-02 00:00:00,2021-01-08
2021-01-08,2035,report,2020-12-18,2020-12-21,967.0,Critical,1,5,Delayed,3,2,64,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-11
2021-01-08,2185,low,2020-12-06,2020-12-09,737.0,Critical,4,5,Completed,4,1,64,0,3.8461538461538463,2021-01-05 00:00:00,2021-01-08
2021-01-08,2186,area,2020-12-11,2020-12-19,502.0,Critical,1,5,Delayed,8,3,65,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-16
2021-01-08,2324,leave,2020-11-21,2020-11-24,298.0,Critical,3,6,Completed,3,2,63,0,4.761904761904762,2021-01-06 00:00:00,2021-01-08
2021-01-08,2325,difficult,2020-11-26,2020-12-03,539.0,Critical,0,6,Delayed,6,1,64,0,4.545454545454546,2021-01-08 00:00:00,2021-01-19
2021-01-08,2435,avoid,2020-11-29,2020-12-03,420.0,Critical,4,6,Delayed,5,2,63,0,4.545454545454546,2020-12-31 00:00:00,2021-01-11
2021-01-08,2569,since,2020-12-31,2021-01-03,453.0,Critical,4,7,Completed,4,2,88,0,12.903225806451612,2021-01-02 00:00:00,2021-01-08
2021-01-08,2570,yes,2021-01-04,2021-01-08,923.0,Normal,1,7,On Progress,5,3,89,0,16.129032258064516,2021-01-08 00:00:00,2021-01-12
2021-01-08,2694,morning,2020-12-23,2020-12-30,737.0,Critical,7,7,Delayed,8,1,100,0,0.0,2020-12-28 00:00:00,2021-01-09
2021-01-08,2819,future,2020-11-15,2020-11-19,451.0,Critical,2,8,Delayed,5,1,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-14
2021-01-08,2951,fire,2020-10-28,2020-10-30,624.0,Critical,3,8,Completed,3,3,112,0,8.695652173913043,2021-01-06 00:00:00,2021-01-08
2021-01-08,2952,church,2020-11-01,2020-11-03,740.0,Critical,1,8,Delayed,3,1,113,0,4.545454545454546,2021-01-08 00:00:00,2021-01-12
2021-01-08,3089,police,2020-11-18,2020-11-27,286.0,Critical,5,8,Delayed,8,1,112,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-13
2021-01-08,3166,art,2020-11-20,2020-11-25,384.0,Critical,3,9,Delayed,4,3,55,0,4.761904761904762,2021-01-06 00:00:00,2021-01-12
2021-01-08,3291,inside,2020-12-01,2020-12-08,983.0,Critical,6,9,Completed,6,3,54,0,4.3478260869565215,2020-12-31 00:00:00,2021-01-08
2021-01-08,3292,could,2020-12-08,2020-12-17,906.0,Critical,1,9,Delayed,8,3,55,0,4.3478260869565215,2021-01-08 00:00:00,2021-01-21
2021-01-08,3491,way,2020-11-27,2020-12-08,531.0,Critical,8,10,Completed,8,1,130,0,4.761904761904762,2020-12-25 00:00:00,2021-01-08
2021-01-08,3492,structure,2020-12-09,2020-12-18,227.0,Critical,1,10,Delayed,8,2,131,0,4.3478260869565215,2021-01-08 00:00:00,2021-01-20
2021-01-08,3644,stuff,2020-10-18,2020-10-23,660.0,Critical,2,10,Delayed,6,2,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-08,3819,low,2020-11-10,2020-11-19,980.0,Critical,8,10,Completed,8,2,128,0,4.3478260869565215,2020-12-29 00:00:00,2021-01-08
2021-01-08,3820,develop,2020-11-21,2020-11-26,633.0,Critical,0,10,Delayed,5,2,129,0,4.761904761904762,2021-01-08 00:00:00,2021-01-19
2021-01-09,573,heart,2020-12-25,2020-12-30,868.0,Critical,3,2,Delayed,6,1,132,0,3.225806451612903,2021-01-07 00:00:00,2021-01-13
2021-01-09,749,at,2020-12-17,2020-12-21,899.0,Critical,1,2,Delayed,5,1,139,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-09,919,food,2020-12-21,2020-12-27,916.0,Critical,2,2,Delayed,7,1,140,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-09,1688,specific,2020-10-16,2020-10-22,570.0,Critical,3,4,Delayed,6,3,137,0,15.384615384615385,2021-01-06 00:00:00,2021-01-14
2021-01-09,1891,finally,2020-12-26,2021-01-01,215.0,Critical,6,5,Completed,6,1,70,0,3.8461538461538463,2021-01-04 00:00:00,2021-01-09
2021-01-09,1892,hundred,2021-01-01,2021-01-08,786.0,Critical,1,5,Delayed,7,2,71,0,11.538461538461538,2021-01-09 00:00:00,2021-01-20
2021-01-09,2035,report,2020-12-18,2020-12-21,967.0,Critical,2,5,Delayed,3,2,64,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-11
2021-01-09,2186,area,2020-12-11,2020-12-19,502.0,Critical,2,5,Delayed,8,3,65,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-16
2021-01-09,2570,yes,2021-01-04,2021-01-08,923.0,Critical,2,7,Delayed,5,3,89,0,16.129032258064516,2021-01-08 00:00:00,2021-01-12
2021-01-09,2694,morning,2020-12-23,2020-12-30,737.0,Critical,8,7,Completed,8,1,100,0,0.0,2020-12-28 00:00:00,2021-01-09
2021-01-09,2695,however,2020-12-30,2021-01-03,804.0,Critical,1,7,Delayed,5,3,101,0,12.903225806451612,2021-01-09 00:00:00,2021-01-13
2021-01-10,573,heart,2020-12-25,2020-12-30,868.0,Critical,3,2,Delayed,6,1,132,0,3.225806451612903,2021-01-07 00:00:00,2021-01-13
2021-01-10,749,at,2020-12-17,2020-12-21,899.0,Critical,2,2,Delayed,5,1,139,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-10,919,food,2020-12-21,2020-12-27,916.0,Critical,3,2,Delayed,7,1,140,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-10,2570,yes,2021-01-04,2021-01-08,923.0,Critical,3,7,Delayed,5,3,89,0,16.129032258064516,2021-01-08 00:00:00,2021-01-12
2021-01-10,2695,however,2020-12-30,2021-01-03,804.0,Critical,2,7,Delayed,5,3,101,0,12.903225806451612,2021-01-09 00:00:00,2021-01-13
2021-01-11,94,person,2020-11-01,2020-11-06,239.0,Critical,2,1,Delayed,6,2,93,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-11,250,around,2020-12-02,2020-12-07,263.0,Critical,4,1,Completed,4,3,98,0,4.3478260869565215,2021-01-06 00:00:00,2021-01-11
2021-01-11,251,like,2020-12-08,2020-12-10,283.0,Critical,0,1,Delayed,3,1,99,0,4.3478260869565215,2021-01-11 00:00:00,2021-01-15
2021-01-11,400,recognize,2020-11-13,2020-11-23,483.0,Critical,7,1,Completed,7,2,97,0,4.761904761904762,2020-12-30 00:00:00,2021-01-11
2021-01-11,401,allow,2020-11-24,2020-12-02,689.0,Critical,1,1,Delayed,7,2,98,0,4.3478260869565215,2021-01-11 00:00:00,2021-01-19
2021-01-11,573,heart,2020-12-25,2020-12-30,868.0,Critical,4,2,Delayed,6,1,132,0,3.225806451612903,2021-01-07 00:00:00,2021-01-13
2021-01-11,749,at,2020-12-17,2020-12-21,899.0,Critical,3,2,Delayed,5,1,139,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-11,919,food,2020-12-21,2020-12-27,916.0,Critical,4,2,Delayed,7,1,140,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-11,983,see,2020-12-09,2020-12-16,714.0,Critical,4,3,Delayed,6,3,52,0,4.3478260869565215,2021-01-04 00:00:00,2021-01-13
2021-01-11,1155,on,2020-12-21,2020-12-30,649.0,Critical,5,3,Delayed,8,3,63,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-18
2021-01-11,1306,other,2020-11-28,2020-12-08,948.0,Critical,4,3,Delayed,8,2,53,0,4.761904761904762,2021-01-06 00:00:00,2021-01-19
2021-01-11,1688,specific,2020-10-16,2020-10-22,570.0,Critical,4,4,Delayed,6,3,137,0,15.384615384615385,2021-01-06 00:00:00,2021-01-14
2021-01-11,1892,hundred,2021-01-01,2021-01-08,786.0,Critical,2,5,Delayed,7,2,71,0,11.538461538461538,2021-01-09 00:00:00,2021-01-20
2021-01-11,2035,report,2020-12-18,2020-12-21,967.0,Critical,3,5,Completed,3,2,64,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-11
2021-01-11,2036,quality,2020-12-23,2020-12-28,705.0,Critical,0,5,Delayed,5,1,65,0,0.0,2021-01-11 00:00:00,2021-01-19
2021-01-11,2186,area,2020-12-11,2020-12-19,502.0,Critical,3,5,Delayed,8,3,65,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-16
2021-01-11,2325,difficult,2020-11-26,2020-12-03,539.0,Critical,1,6,Delayed,6,1,64,0,4.545454545454546,2021-01-08 00:00:00,2021-01-19
2021-01-11,2435,avoid,2020-11-29,2020-12-03,420.0,Critical,5,6,Completed,5,2,63,0,4.545454545454546,2020-12-31 00:00:00,2021-01-11
2021-01-11,2436,market,2020-12-04,2020-12-09,238.0,Critical,1,6,Delayed,4,1,64,0,4.761904761904762,2021-01-11 00:00:00,2021-01-14
2021-01-11,2570,yes,2021-01-04,2021-01-08,923.0,Critical,4,7,Delayed,5,3,89,0,16.129032258064516,2021-01-08 00:00:00,2021-01-12
2021-01-11,2695,however,2020-12-30,2021-01-03,804.0,Critical,3,7,Delayed,5,3,101,0,12.903225806451612,2021-01-09 00:00:00,2021-01-13
2021-01-11,2819,future,2020-11-15,2020-11-19,451.0,Critical,2,8,Delayed,5,1,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-14
2021-01-11,2952,church,2020-11-01,2020-11-03,740.0,Critical,2,8,Delayed,3,1,113,0,4.545454545454546,2021-01-08 00:00:00,2021-01-12
2021-01-11,3089,police,2020-11-18,2020-11-27,286.0,Critical,6,8,Delayed,8,1,112,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-13
2021-01-11,3166,art,2020-11-20,2020-11-25,384.0,Critical,3,9,Delayed,4,3,55,0,4.761904761904762,2021-01-06 00:00:00,2021-01-12
2021-01-11,3292,could,2020-12-08,2020-12-17,906.0,Critical,1,9,Delayed,8,3,55,0,4.3478260869565215,2021-01-08 00:00:00,2021-01-21
2021-01-11,3492,structure,2020-12-09,2020-12-18,227.0,Critical,1,10,Delayed,8,2,131,0,4.3478260869565215,2021-01-08 00:00:00,2021-01-20
2021-01-11,3644,stuff,2020-10-18,2020-10-23,660.0,Critical,3,10,Delayed,6,2,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-11,3820,develop,2020-11-21,2020-11-26,633.0,Critical,1,10,Delayed,5,2,129,0,4.761904761904762,2021-01-08 00:00:00,2021-01-19
2021-01-12,94,person,2020-11-01,2020-11-06,239.0,Critical,3,1,Delayed,6,2,93,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-12,251,like,2020-12-08,2020-12-10,283.0,Critical,1,1,Delayed,3,1,99,0,4.3478260869565215,2021-01-11 00:00:00,2021-01-15
2021-01-12,401,allow,2020-11-24,2020-12-02,689.0,Critical,2,1,Delayed,7,2,98,0,4.3478260869565215,2021-01-11 00:00:00,2021-01-19
2021-01-12,573,heart,2020-12-25,2020-12-30,868.0,Critical,5,2,Delayed,6,1,132,0,3.225806451612903,2021-01-07 00:00:00,2021-01-13
2021-01-12,749,at,2020-12-17,2020-12-21,899.0,Critical,4,2,Delayed,5,1,139,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-12,919,food,2020-12-21,2020-12-27,916.0,Critical,5,2,Delayed,7,1,140,0,3.225806451612903,2021-01-08 00:00:00,2021-01-14
2021-01-12,983,see,2020-12-09,2020-12-16,714.0,Critical,5,3,Delayed,6,3,52,0,4.3478260869565215,2021-01-04 00:00:00,2021-01-13
2021-01-12,1155,on,2020-12-21,2020-12-30,649.0,Critical,5,3,Delayed,8,3,63,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-18
2021-01-12,1306,other,2020-11-28,2020-12-08,948.0,Critical,5,3,Delayed,8,2,53,0,4.761904761904762,2021-01-06 00:00:00,2021-01-19
2021-01-12,1688,specific,2020-10-16,2020-10-22,570.0,Critical,5,4,Delayed,6,3,137,0,15.384615384615385,2021-01-06 00:00:00,2021-01-14
2021-01-12,1892,hundred,2021-01-01,2021-01-08,786.0,Critical,2,5,Delayed,7,2,71,0,11.538461538461538,2021-01-09 00:00:00,2021-01-20
2021-01-12,2036,quality,2020-12-23,2020-12-28,705.0,Critical,1,5,Delayed,5,1,65,0,0.0,2021-01-11 00:00:00,2021-01-19
2021-01-12,2186,area,2020-12-11,2020-12-19,502.0,Critical,4,5,Delayed,8,3,65,0,3.8461538461538463,2021-01-08 00:00:00,2021-01-16
2021-01-12,2325,difficult,2020-11-26,2020-12-03,539.0,Critical,1,6,Delayed,6,1,64,0,4.545454545454546,2021-01-08 00:00:00,2021-01-19
2021-01-12,2436,market,2020-12-04,2020-12-09,238.0,Critical,2,6,Delayed,4,1,64,0,4.761904761904762,2021-01-11 00:00:00,2021-01-14
2021-01-12,2570,yes,2021-01-04,2021-01-08,923.0,Critical,5,7,Completed,5,3,89,0,16.129032258064516,2021-01-08 00:00:00,2021-01-12
2021-01-12,2571,owner,2021-01-10,2021-01-16,547.0,Normal,1,7,On Progress,7,2,90,0,19.35483870967742,2021-01-12 00:00:00,2021-01-20
2021-01-12,2695,however,2020-12-30,2021-01-03,804.0,Critical,4,7,Delayed,5,3,101,0,12.903225806451612,2021-01-09 00:00:00,2021-01-13
2021-01-12,2819,future,2020-11-15,2020-11-19,451.0,Critical,3,8,Delayed,5,1,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-14
2021-01-12,2952,church,2020-11-01,2020-11-03,740.0,Critical,3,8,Completed,3,1,113,0,4.545454545454546,2021-01-08 00:00:00,2021-01-12
2021-01-12,2953,political,2020-11-04,2020-11-06,580.0,Critical,1,8,Delayed,3,2,114,0,4.3478260869565215,2021-01-12 00:00:00,2021-01-15
2021-01-12,3089,police,2020-11-18,2020-11-27,286.0,Critical,7,8,Delayed,8,1,112,0,4.3478260869565215,2021-01-01 00:00:00,2021-01-13
2021-01-12,3166,art,2020-11-20,2020-11-25,384.0,Critical,4,9,Completed,4,3,55,0,4.761904761904762,2021-01-06 00:00:00,2021-01-12
2021-01-12,3167,consider,2020-11-26,2020-12-07,666.0,Critical,1,9,Delayed,8,1,56,0,4.545454545454546,2021-01-12 00:00:00,2021-01-28
2021-01-12,3292,could,2020-12-08,2020-12-17,906.0,Critical,2,9,Delayed,8,3,55,0,4.3478260869565215,2021-01-08 00:00:00,2021-01-21
2021-01-12,3492,structure,2020-12-09,2020-12-18,227.0,Critical,2,10,Delayed,8,2,131,0,4.3478260869565215,2021-01-08 00:00:00,2021-01-20
2021-01-12,3644,stuff,2020-10-18,2020-10-23,660.0,Critical,4,10,Delayed,6,2,118,0,4.545454545454546,2021-01-07 00:00:00,2021-01-15
2021-01-12,3820,develop,2020-11-21,2020-11-26,633.0,Critical,2,10,Delayed,5,2,129,0,4.761904761904762,2021-01-08 00:00:00,2021-01-19
